Raw_TermEst,Smoothed,dates,time
1921.22619156202,1872.91589531392,1989-08-22,0
1866.41250530209,1871.63776604038,1990-06-06,288
1893.77816084416,1870.37881389954,1991-05-08,624
1866.41250530209,1869.14137576245,1991-09-20,759
1866.41250530209,1867.92939429807,1991-11-16,816
1839.21640132423,1866.73804086369,1992-05-17,999
1839.21640132423,1865.58568172339,1992-07-13,1056
1839.21640132423,1864.46846881044,1992-10-24,1159
1839.21640132423,1863.38899047365,1992-11-25,1191
1839.21640132423,1862.34941469647,1993-02-22,1280
1866.41250530209,1861.35146780255,1993-06-14,1392
1866.41250530209,1860.3964212929,1993-08-17,1456
1866.41250530209,1859.48508643929,1993-10-20,1520
1839.21640132423,1858.61781607347,1994-06-08,1751
1839.21640132423,1857.79451289451,1994-07-10,1783
1839.21640132423,1857.01464356702,1994-07-26,1799
1839.21640132423,1856.27725789314,1994-09-21,1856
1839.21640132423,1855.58101240092,1994-10-14,1879
1839.21640132423,1854.92055697084,1994-10-30,1895
1866.41250530209,1854.29797082237,1995-01-11,1968
1893.77816084416,1853.70991650519,1995-04-08,2055
1839.21640132423,1853.15478770247,1995-11-27,2288
1839.21640132423,1852.62836135388,1996-07-08,2512
1839.21640132423,1852.12739092469,1996-07-31,2535
1839.21640132423,1851.64658777039,1996-08-09,2544
1839.21640132423,1851.18142901868,1996-08-25,2560
1839.21640132423,1850.73349186961,1996-09-10,2576
1839.21640132423,1850.2958521631,1996-11-29,2656
1839.21640132423,1849.86451977557,1997-02-17,2736
1812.27573591869,1849.43292184982,1997-09-04,2935
1812.27573591869,1848.99888079467,1997-09-13,2944
1839.21640132423,1848.55792687079,1997-09-29,2960
1839.21640132423,1848.1038612847,1997-10-06,2967
1785.61065245315,1847.63789012868,1999-08-17,3647
1785.61065245315,1847.15257421122,1999-08-26,3656
1785.61065245315,1846.64363599679,1999-09-18,3679
1785.61065245315,1846.10674742298,1999-12-16,3768
1759.15757788958,1845.53500133437,2000-07-27,3992
1759.15757788958,1844.92034235037,2000-08-28,4024
1759.15757788958,1844.26655168842,2000-09-04,4031
1732.81667537817,1843.56444729999,2001-03-24,4232
1732.81667537817,1842.80957597123,2001-05-27,4296
1732.81667537817,1841.99443715434,2001-07-14,4344
1732.81667537817,1841.11218335565,2001-08-22,4383
1759.15757788958,1840.1553178803,2001-09-16,4408
1706.53100148565,1839.11564554646,2002-06-22,4687
1706.53100148565,1837.98425454369,2002-07-24,4719
1706.53100148565,1836.75154153885,2002-08-18,4744
1706.53100148565,1835.40729324502,2002-08-25,4751
1732.81667537817,1833.94083811446,2002-10-05,4792
1759.15757788958,1832.34128116412,2002-11-13,4831
1602.67678406726,1830.59650710979,2006-08-05,6192
1602.67678406726,1828.69924660985,2006-08-12,6199
1602.67678406726,1826.63856355026,2006-08-21,6208
1602.67678406726,1824.40695975209,2006-08-28,6215
1602.67678406726,1821.99928830735,2006-09-06,6224
1602.67678406726,1819.41263275127,2006-09-13,6231
1602.67678406726,1816.6504556836,2006-09-22,6240
1602.67678406726,1813.71763695036,2006-10-08,6256
1602.67678406726,1810.62480243063,2007-05-11,6471
1602.67678406726,1807.38742214032,2007-06-21,6512
1602.67678406726,1804.02566290999,2007-07-30,6551
1602.67678406726,1800.56204706814,2007-08-08,6560
1602.67678406726,1797.02857199421,2007-08-24,6576
1602.67678406726,1793.45297885567,2007-09-16,6599
1602.67678406726,1789.85282273168,2007-09-25,6608
1576.68512277315,1786.25838144968,2008-06-14,6871
1576.68512277315,1782.72928697388,2008-06-30,6887
1576.68512277315,1779.27281352216,2008-07-09,6896
1576.68512277315,1775.91012991388,2008-08-01,6919
1550.16288181182,1772.65714471514,2009-03-06,7136
1550.16288181182,1769.53091712158,2009-06-10,7232
1550.16288181182,1766.52913609021,2009-08-13,7296
1550.16288181182,1763.66602678529,2009-09-30,7344
1550.16288181182,1760.94712080444,2009-10-07,7351
1550.16288181182,1758.35901315179,2009-10-16,7360
1576.68512277315,1755.89646087336,2009-11-17,7392
1550.16288181182,1753.54498832401,2010-04-01,7527
1550.16288181182,1751.28032179891,2010-06-04,7591
1550.16288181182,1749.10147352248,2010-07-15,7632
1550.16288181182,1746.98950052696,2010-09-24,7703
1550.16288181182,1744.91598771562,2010-10-03,7712
1550.16288181182,1742.85572399998,2010-10-26,7735
1550.16288181182,1740.77314022754,2010-11-11,7751
1550.16288181182,1738.64557119989,2010-11-27,7767
1550.16288181182,1736.43163218856,2010-12-13,7783
1522.94031414298,1734.09135870022,2011-04-13,7904
1522.94031414298,1731.56869904277,2011-07-09,7991
1522.94031414298,1728.84545786932,2011-08-19,8032
1550.16288181182,1725.84868545458,2011-09-11,8055
1550.16288181182,1722.52774894386,2011-09-20,8064
