dates,areas,areas_smoothed,time
1993-06-10,6.956429,6.534951409522152,0
1993-07-05,7.0190265,6.525891233393694,25
1993-09-30,6.6469485,6.516611848124889,112
1994-05-28,5.655427,6.507108037881258,352
1994-06-29,6.683778,6.497377260453792,384
1994-07-08,6.692443,6.487420553909115,393
1994-09-01,6.154068,6.477235599312026,448
1996-09-06,6.2277865,6.466843296985832,1184
1996-09-22,6.0734835,6.456264028131944,1200
1997-09-09,6.1296145,6.4455208016574135,1552
1998-07-19,6.488914,6.434650031523938,1865
1998-09-12,6.2047305,6.42369886146464,1920
1998-10-14,6.350586,6.412726024465569,1952
1999-09-07,6.4526745,6.401784460528882,2280
2000-07-16,6.599566,6.390987442583434,2593
2000-08-24,6.336542,6.380414716118494,2632
2000-09-02,6.430575,6.37016914072204,2641
2001-07-26,6.3372645,6.360360292768691,2968
2001-10-07,6.3748175,6.351100964090899,3041
2002-08-23,6.3399795,6.342543875960829,3361
2002-08-30,6.0762165,6.33469736544998,3368
2003-07-16,7.245264,6.3277388712839935,3688
2003-09-02,5.77786,6.321725595252029,3736
2003-09-18,6.21958,6.316718299903482,3752
2004-05-15,7.337493,6.312755135560112,3992
2004-08-12,7.3428945,6.309899595506946,4081
2004-09-13,7.1801325,6.3080586741652045,4113
2005-07-21,5.2086315,6.30732776294297,4424
2005-08-06,7.063428,6.307498890985705,4440
2005-08-15,6.5316065,6.3085694004929165,4449
2005-08-22,7.3324445,6.31045472197049,4456
2005-09-07,5.918361,6.313060757605577,4472
2005-10-02,8.2094575,6.316288034124883,4497
2006-04-28,4.641943,6.319988644752455,4705
2006-07-08,7.438891,6.324219520091171,4776
2006-09-03,6.878695,6.328812628615691,4833
2007-07-20,3.71315725,6.333583916760937,5153
2007-08-05,6.0956845,6.338526995229881,5169
2007-08-21,4.20822,6.343576524413039,5185
2007-09-13,5.43893,6.348597047825658,5208
2007-09-29,7.0529155,6.353729424670109,5224
2008-06-11,7.5114765,6.358827093910671,5480
2008-06-12,6.359984,6.3638721735860955,5481
2008-06-27,5.809999,6.368876965024797,5496
2008-07-05,6.1902385,6.373850183318841,5504
2008-07-29,5.5982305,6.37881232889715,5528
2008-08-07,4.6965045,6.383794850286249,5537
2009-07-16,6.641548,6.388729392828168,5880
2009-08-01,5.500571,6.393721201325718,5896
2009-08-09,6.3636575,6.398979711828469,5904
2009-08-10,6.663248,6.404417757232377,5905
2009-08-25,6.2570565,6.410112406900546,5920
2009-08-26,5.004314,6.416101049234142,5921
2010-01-01,6.9781905,6.422485274162751,6049
2010-07-19,6.1477035,6.429191755984057,6248
2010-07-27,6.3401635,6.436294690812648,6256
2010-08-20,5.9766745,6.443871771268712,6280
2010-08-21,6.59264,6.4518589696013375,6281
2011-04-25,5.9900825,6.460225179921436,6528
2011-04-26,5.96281,6.468929822210015,6529
2011-06-28,6.570877,6.477861120611868,6592
2011-07-06,5.5567615,6.4869304056584385,6600
2011-08-07,7.351751,6.495973933229982,6632
2011-08-23,7.043693,6.504936739466839,6648
2011-08-24,6.3585345,6.513629876798527,6649
2011-09-08,6.818053,6.521857929925198,6664
2011-10-02,6.1215765,6.52945002823017,6688
2011-10-03,4.861235,6.536221531030415,6689
2012-07-01,6.8761345,6.5419724639556165,6961
2012-08-02,7.4848895,6.54653634034838,6993
2012-08-25,7.4670855,6.549760561228703,7016
2012-09-10,5.5913695,6.551479701340587,7032
2013-05-16,7.0124145,6.551558190815122,7280
2013-06-01,6.917807,6.54985532289089,7296
2013-06-09,6.023531,6.546323289844191,7304
