Raw_TermEst,Smoothed,dates,time
3343.3064081043,3282.06618128507,1999-12-07,0
3343.3064081043,3280.29817628213,2000-01-08,32
3343.3064081043,3278.46944686612,2000-04-13,128
3293.50621034399,3276.57928568436,2000-08-19,256
3293.50621034399,3274.62644123895,2000-09-20,288
3293.50621034399,3272.61077754283,2000-10-22,320
3293.50621034399,3270.53233547839,2001-01-10,400
3293.50621034399,3268.39427209253,2001-03-15,464
3293.50621034399,3266.19661065554,2001-03-31,480
3293.50621034399,3263.9409864797,2001-05-02,512
3293.50621034399,3261.62529631721,2001-06-19,560
3293.50621034399,3259.25581636256,2001-07-05,576
3293.50621034399,3256.83894516889,2001-09-07,640
3243.78713644688,3254.38024088985,2001-12-12,736
3243.78713644688,3251.88018844705,2002-01-29,784
3243.78713644688,3249.34706742307,2002-02-14,800
3243.78713644688,3246.78789365527,2002-04-03,848
3243.78713644688,3244.2084911284,2002-06-06,912
3243.78713644688,3241.61937033894,2002-07-24,960
3243.78713644688,3239.03164641804,2002-11-29,1088
3243.78713644688,3236.45260607926,2002-12-31,1120
3243.78713644688,3233.89619033168,2003-02-01,1152
3243.78713644688,3231.37254705038,2003-03-21,1200
3194.47069742544,3228.89593348113,2003-08-04,1336
3194.47069742544,3226.47594261052,2003-08-28,1360
3194.47069742544,3224.12530100676,2003-08-29,1361
3194.47069742544,3221.85902471544,2003-11-17,1441
3194.47069742544,3219.69102829987,2003-11-24,1448
3194.47069742544,3217.63551443379,2003-12-03,1457
3194.47069742544,3215.70774026828,2003-12-10,1464
3194.47069742544,3213.92096031477,2004-01-27,1512
3194.47069742544,3212.29147507007,2004-02-04,1520
3194.47069742544,3210.83524279624,2004-03-23,1568
3194.47069742544,3209.56442790973,2004-04-25,1601
3194.47069742544,3208.49636789577,2004-06-11,1648
3194.47069742544,3207.64476443047,2004-06-12,1649
3194.47069742544,3207.02510281159,2004-07-30,1697
3145.04723011009,3206.65349536553,2004-11-26,1816
3145.04723011009,3206.54320639274,2005-02-14,1896
3145.04723011009,3206.70843681004,2005-03-11,1921
3145.04723011009,3207.16483161112,2005-03-26,1936
3145.04723011009,3207.92501206,2005-04-11,1952
3145.04723011009,3209.00174893393,2005-06-30,2032
3145.04723011009,3210.40727699934,2005-08-17,2080
3145.04723011009,3212.15234248643,2005-09-10,2104
3095.80237191192,3214.24598847538,2005-12-23,2208
3095.80237191192,3216.69604780612,2006-01-24,2240
3145.04723011009,3219.50686496697,2006-02-09,2256
3194.47069742544,3222.6824459839,2006-03-29,2304
3194.47069742544,3226.22189706221,2006-04-14,2320
3194.47069742544,3230.12002277649,2006-06-01,2368
3194.47069742544,3234.36958675403,2006-07-27,2424
3243.78713644688,3238.95697980589,2006-08-04,2432
3293.50621034399,3243.86951753664,2006-10-24,2513
3343.3064081043,3249.07865148296,2007-01-03,2584
3343.3064081043,3254.55481696343,2007-02-04,2616
3343.3064081043,3260.27260832251,2007-04-01,2672
3293.50621034399,3266.18826475616,2007-09-08,2832
3444.00539187752,3272.25431699747,2008-03-18,3024
3494.44406727415,3278.42105251209,2008-04-19,3056
3494.44406727415,3284.63672047116,2008-05-05,3072
3444.00539187752,3290.83671329213,2008-10-12,3232
3444.00539187752,3296.95516643821,2008-11-13,3264
3444.00539187752,3302.93495430363,2008-11-14,3265
3444.00539187752,3308.70474595788,2008-12-23,3304
3444.00539187752,3314.20258331612,2009-02-17,3360
3444.00539187752,3319.36502261395,2009-04-22,3424
3393.47501544595,3324.12237068819,2009-09-13,3568
3393.47501544595,3328.43519168719,2009-12-03,3649
3393.47501544595,3332.25203916588,2010-01-27,3704
3393.47501544595,3335.52231303784,2010-02-20,3728
3393.47501544595,3338.21400984024,2010-03-08,3744
3393.47501544595,3340.30620947482,2010-04-09,3776
3293.50621034399,3341.78112604644,2010-11-27,4008
3293.50621034399,3342.62981797063,2011-02-15,4088
3293.50621034399,3342.84639428604,2011-03-27,4128
3293.50621034399,3342.43939652781,2011-04-12,4144
3293.50621034399,3341.42335302189,2011-04-28,4160
3293.50621034399,3339.81200231885,2011-05-30,4192
3293.50621034399,3337.62473823503,2011-07-01,4224
3293.50621034399,3334.88772530821,2011-07-17,4240
3293.50621034399,3331.62725748528,2011-08-02,4256
3293.50621034399,3327.87742739659,2011-10-21,4336
3293.50621034399,3323.66765101907,2011-11-06,4352
3293.50621034399,3319.03193131832,2011-12-08,4384
3293.50621034399,3313.99812324899,2011-12-24,4400
3243.78713644688,3308.60154555432,2012-03-29,4496
3243.78713644688,3302.87269684087,2012-04-14,4512
3243.78713644688,3296.84487138502,2012-05-16,4544
3194.47069742544,3290.55153893354,2012-11-08,4720
3145.04723011009,3284.02375491296,2013-02-28,4832
3095.80237191192,3277.29443472239,2013-07-22,4976
3095.80237191192,3270.40036409182,2013-07-30,4984
3095.80237191192,3263.37401293584,2013-09-16,5032
3095.80237191192,3256.25082706929,2013-10-18,5064
3095.80237191192,3249.07042801354,2013-12-21,5128
3095.80237191192,3241.8698539583,2014-01-14,5152
3095.80237191192,3234.68761403773,2014-01-30,5168
3095.80237191192,3227.56375677897,2014-02-07,5176
3095.80237191192,3220.53825337002,2014-02-15,5184
3095.80237191192,3213.65127896123,2014-03-11,5208
3095.80237191192,3206.93703876995,2014-03-27,5224
3095.80237191192,3200.43723828979,2014-05-30,5288
3095.80237191192,3194.18164670656,2014-07-17,5336
3095.80237191192,3188.2030086517,2014-07-25,5344
3095.80237191192,3182.53097954044,2014-08-26,5376
3095.80237191192,3177.19006529955,2014-09-03,5384
