dates,areas,areas_smoothed,time
1999-08-26,25.983,21.9156659366888,0
1999-09-27,30.3831,21.9244859201855,32
1999-12-07,27.4311,21.9336687145435,103
2000-01-08,20.6478,21.9433273509164,135
2000-01-17,9.6075,21.9534397209513,144
2000-02-18,5.4828,21.963835962364,176
2000-04-13,12.0276,21.9745538785184,231
2000-05-08,13.5774,21.9857931753705,256
2000-07-11,15.3675,21.997302194646,320
2000-08-19,37.3608,22.0092712311186,359
2000-09-20,40.8735,22.0216394069996,391
2000-10-22,45.504,22.0342648968577,423
2001-01-03,21.5325,22.0472677442563,496
2001-01-10,28.1745,22.0605868069304,503
2001-02-20,12.1914,22.0742129367019,544
2001-03-15,17.1216,22.0881081151417,567
2001-03-31,26.6256,22.1021741211143,583
2001-05-02,13.2354,22.1165409653315,615
2001-06-19,22.7763,22.1311058183048,663
2001-06-28,9.8388,22.1457396683425,672
2001-07-05,19.8288,22.1603898294667,679
2001-08-31,14.7105,22.175200832127,736
2001-09-07,33.8364,22.1901532686762,743
2001-10-02,16.6599,22.205000931824,768
2001-12-12,36.8928,22.2198980225403,839
2002-01-29,16.5267,22.2346986666675,887
2002-02-07,13.212,22.2494466115847,896
2002-02-14,15.0516,22.2639034584269,903
2002-03-11,11.3229,22.2782265379175,928
2002-04-03,25.0371,22.2922606720747,951
2002-04-12,10.9521,22.3057760383357,960
2002-05-14,13.9842,22.3189002161897,992
2002-05-30,15.6798,22.3314516104611,1008
2002-06-06,23.4396,22.3432484834364,1015
2002-07-24,33.687,22.3544458664106,1063
2002-10-05,30.9924,22.3649104459918,1136
2002-11-29,41.472,22.3745477888468,1191
2002-12-31,33.3945,22.3833129801851,1223
2003-01-25,19.2447,22.3910555848099,1248
2003-02-01,25.2162,22.397844556444,1255
2003-02-26,17.8974,22.4035155753974,1280
2003-03-14,13.1868,22.4079938193229,1296
2003-03-21,18.6813,22.4112945868364,1303
2003-05-24,21.0366,22.4131797210708,1367
2003-07-20,11.0673,22.4137369117989,1424
2003-08-04,25.1136,22.4127505566082,1439
2003-08-28,25.0515,22.4103096756376,1463
2003-08-29,32.6187,22.4061964191447,1464
2003-10-15,38.6442,22.4003985456967,1511
2003-11-17,42.6213,22.392802644558,1544
2003-11-24,38.9547,22.3834881752121,1551
2003-12-03,39.4281,22.3723622057508,1560
2003-12-10,33.5205,22.3593900391538,1567
2004-01-20,25.3521,22.3445764933081,1608
2004-01-27,24.5799,22.3278515300666,1615
2004-02-04,19.8828,22.3091822032186,1623
2004-03-23,17.9316,22.2885475606841,1671
2004-04-17,5.976,22.2659699162914,1696
2004-04-24,13.9482,22.2414249335532,1703
2004-04-25,17.6049,22.2150328891012,1704
2004-06-11,20.5146,22.1865819200186,1751
2004-06-12,33.2307,22.1562156258115,1752
2004-07-30,30.8241,22.1239097339189,1800
2004-10-10,23.8041,22.0896954952192,1872
2004-10-26,26.1234,22.0535960045053,1888
2004-11-26,41.0193,22.015579872725,1919
2004-11-27,23.787,21.9757150872561,1920
2005-02-14,23.985,21.9342696839606,1999
2005-03-03,9.5931,21.8911298364889,2016
2005-03-11,26.1945,21.8464158059661,2024
2005-03-26,16.1316,21.8001723139029,2039
2005-03-27,17.433,21.7524575331235,2040
2005-04-04,5.6043,21.7033384423912,2048
2005-04-11,14.5881,21.6529261130744,2055
2005-04-20,3.7809,21.6012737724344,2064
2005-05-14,17.7084,21.548557485581,2088
2005-05-22,6.8292,21.4948231253102,2096
2005-06-15,21.6459,21.4400761115037,2120
2005-06-30,22.1949,21.3844383337698,2135
2005-07-09,8.2701,21.3280354938023,2144
2005-07-25,8.0208,21.270962215219,2160
2005-08-17,30.3795,21.2133169061671,2183
2005-09-10,31.7079,21.1551661062252,2207
2005-09-11,6.8661,21.0964870215694,2208
2005-11-06,33.2658,21.0376944068325,2264
2005-12-16,9.5661,20.9787201748791,2304
2005-12-23,21.9861,20.9196652724085,2311
2006-01-24,18.306,20.8606268186952,2343
2006-01-25,19.1052,20.8017007072255,2344
2006-02-09,14.4621,20.7429757716006,2359
2006-02-18,6.2631,20.684641732164,2368
2006-03-22,5.7285,20.6266243740922,2400
2006-03-29,16.0254,20.5691712396053,2407
2006-04-14,29.6568,20.5122136836897,2423
2006-06-01,14.3676,20.4558815469057,2471
2006-06-26,10.5858,20.4002667722037,2496
2006-07-27,29.448,20.3454443275326,2527
2006-08-04,27.8001,20.2914509128022,2535
2006-08-05,32.9355,20.238503171888,2536
2006-10-24,40.6692,20.1865792625556,2616
2007-01-03,33.5241,20.1356790733657,2687
2007-02-04,22.1382,20.0859567782546,2719
2007-02-05,8.937,20.0374651067182,2720
2007-03-09,7.3179,19.9903008320714,2752
2007-04-01,15.8283,19.9443884857581,2775
2007-05-12,12.8277,19.8999512782143,2816
2007-05-28,8.4528,19.8567295616799,2832
2007-07-15,12.4407,19.8150359606962,2880
2007-09-08,34.3737,19.7747453363044,2935
2007-09-09,13.8591,19.7359983907264,2936
2007-09-17,17.2152,19.6988219637971,2944
2007-11-20,24.1137,19.6631935842854,3008
2007-12-06,20.8062,19.6290364983839,3024
2008-01-23,12.6864,19.5963845574163,3072
2008-03-18,11.4426,19.5653891044941,3127
2008-04-12,7.1172,19.5359941477041,3152
2008-04-19,14.193,19.5081525671447,3159
2008-05-05,19.764,19.4818313488839,3175
2008-05-14,11.7783,19.4571431004249,3184
2008-06-15,9.7677,19.4339470878877,3216
2008-09-10,35.3106,19.4123816879495,3303
2008-10-12,38.8386,19.3923583190776,3335
2008-11-13,30.4623,19.3736361712682,3367
2008-11-14,34.6113,19.3565964165174,3368
2008-12-23,30.4749,19.3408627591841,3407
2009-02-10,7.6419,19.32658491056,3456
2009-02-17,13.4766,19.3135858755275,3463
2009-03-14,10.0152,19.3017877670688,3488
2009-03-21,12.9753,19.2911084642395,3495
2009-04-22,11.403,19.2816162915956,3527
2009-05-17,14.9958,19.2733063060197,3552
2009-06-02,14.6979,19.2660876032022,3568
2009-06-18,14.7402,19.2598331325646,3584
2009-09-13,36.7398,19.2544619660364,3671
2009-10-31,35.5635,19.2500800052505,3719
2009-12-03,35.4924,19.246580836094,3752
2010-01-27,24.4089,19.2438076893114,3807
2010-02-04,19.377,19.2418938262689,3815
2010-02-05,18.3294,19.2406029044817,3816
2010-02-20,14.7762,19.2397458164477,3831
2010-03-01,10.314,19.2394383186138,3840
2010-03-08,13.1508,19.239640389676,3847
2010-04-09,12.9312,19.2401936649799,3879
2010-05-04,14.1039,19.2408831187965,3904
2010-07-07,20.5866,19.2418873130974,3968
2010-07-23,18.5112,19.2431677866643,3984
2010-10-03,42.8283,19.2445482342807,4056
2010-11-27,30.1986,19.2459411176742,4111
2010-11-28,18.6912,19.2475501059398,4112
2011-01-07,18.7911,19.2490432921091,4152
2011-01-23,14.1507,19.2505791678044,4168
2011-02-15,13.5738,19.2522262006573,4191
2011-02-16,5.7951,19.2537593705836,4192
2011-03-12,9.5697,19.2551256868723,4216
2011-03-27,10.9467,19.2561867234095,4231
2011-03-28,7.6536,19.2571613803748,4232
2011-04-12,15.8724,19.2579978564349,4247
2011-04-28,11.8017,19.2585795997008,4263
2011-05-30,18.4788,19.2588956182681,4295
2011-06-15,20.6784,19.2590504323149,4311
2011-07-01,17.6706,19.2587905854376,4327
2011-07-17,24.4251,19.2582837267769,4343
2011-08-02,26.1333,19.2574308056174,4359
2011-08-11,12.8592,19.256330503913,4368
2011-09-28,19.3968,19.2549541541153,4416
2011-10-21,35.3205,19.2533714903864,4439
2011-11-06,39.5631,19.251588270211,4455
2011-12-08,27.0846,19.2497021338544,4487
2011-12-24,20.8242,19.2475019900551,4503
2012-03-29,14.6448,19.2449900251844,4599
2012-04-07,5.8563,19.2423379409929,4608
2012-04-14,13.5594,19.2397595552576,4615
2012-04-23,8.7633,19.2369223296273,4624
2012-05-16,21.7647,19.2339660154558,4647
2012-08-29,19.6848,19.2307667764926,4752
2012-09-21,37.0701,19.2275636000907,4775
2012-11-08,36.5994,19.2242070209601,4823
2012-12-19,19.0296,19.2208935519829,4864
2013-01-04,16.5573,19.2175452267117,4880
2013-01-20,12.6576,19.2142597113295,4896
2013-02-05,10.3824,19.2109377468007,4912
2013-02-28,14.0751,19.2076179160103,4935
2013-03-09,6.66,19.204413877154,4944
2013-05-11,20.1474,19.2013131793464,5007
2013-05-12,7.8759,19.1983221327869,5008
2013-06-05,14.7789,19.1954397420392,5032
2013-07-22,23.2038,19.1928952035855,5079
2013-07-30,30.0501,19.1904755595742,5087
2013-09-01,19.1709,19.1883168179691,5120
2013-09-16,40.6512,19.1863740041886,5135
2013-09-17,23.5782,19.1846418756402,5136
2013-09-25,4.8708,19.1831443924453,5144
2013-10-18,40.1814,19.1818712282954,5167
2013-10-27,2.0943,19.180814113029,5176
2013-11-12,10.4355,19.1800465570429,5192
2013-12-21,27.8109,19.1795898388235,5231
2014-01-14,25.2351,19.1794499071687,5255
2014-01-30,21.7998,19.1796511577236,5271
2014-02-07,19.8081,19.180079791775,5279
2014-02-08,13.7349,19.1809186675607,5280
2014-02-15,15.7149,19.1819875445942,5287
2014-03-11,16.3899,19.1834172821192,5311
2014-03-20,0.6417,19.1851410003021,5320
2014-03-27,15.6006,19.1871535735134,5327
2014-05-15,12.5307,19.1895329408434,5376
2014-05-30,22.2354,19.1921290007351,5391
2014-05-31,12.6162,19.1950533062224,5392
2014-07-17,25.7697,19.1982003543529,5439
2014-07-25,23.4144,19.2015792432885,5447
2014-07-26,9.7389,19.2051182831851,5448
2014-08-03,18.3114,19.2089153644408,5456
2014-08-19,25.0245,19.2129174920698,5472
2014-08-26,30.6279,19.2170151041555,5479
2014-08-27,10.9881,19.2213238237328,5480
2014-09-03,33.1614,19.2257781960731,5487
2014-09-28,8.4654,19.2303048792469,5512
2014-11-06,46.953,19.2349977508758,5551
2014-11-23,19.4751,19.2397991133819,5568
2014-12-01,14.193,19.2446355381402,5576
2014-12-24,28.1061,19.2495357457812,5599
2015-01-01,25.7967,19.2544764898806,5607
2015-01-09,24.9471,19.2594266895332,5615
2015-01-26,8.802,19.2642500265397,5632
2015-02-11,11.0889,19.2690731274722,5648
2015-02-19,2.6991,19.2738491736488,5656
2015-02-26,17.559,19.278550696083,5663
2015-03-07,3.7854,19.2831108644818,5672
2015-03-31,6.3081,19.2874375625366,5696
