Raw_TermEst,Smoothed,dates,time
828.829271625852,857.983166912324,1991-09-20,0
883.086283912962,863.596606118459,1992-11-25,432
883.086283912962,869.242780740408,1994-07-26,1040
883.086283912962,874.142061090193,1996-07-31,1776
883.086283912962,877.124857487574,1997-09-04,2176
828.829271625852,876.945070638432,1999-08-17,2888
828.829271625852,872.859147107791,1999-09-18,2920
828.829271625852,865.160578086138,2000-09-04,3272
828.829271625852,855.405440653567,2001-08-22,3624
815.379377370984,845.828531186314,2002-08-25,3992
828.829271625852,838.095588457425,2004-08-14,4712
828.829271625852,832.630119010953,2006-08-12,5440
828.829271625852,829.026893519724,2006-08-20,5448
828.829271625852,826.750449382795,2006-08-28,5456
815.379377370984,825.586782826084,2007-06-20,5752
828.829271625852,825.462744464367,2007-09-16,5840
828.829271625852,825.964240691873,2008-08-01,6160
828.829271625852,826.339512360755,2008-08-09,6168
775.196648557009,826.147287598512,2010-11-27,7008
775.196648557009,825.13320194582,2010-12-13,7024
734.774968207943,822.655383395829,2011-12-24,7400
734.774968207943,817.300903650582,2012-08-20,7640
734.774968207943,807.117134211582,2013-02-12,7816
734.774968207943,791.465478927864,2013-11-27,8104
734.774968207943,773.345044215904,2014-03-11,8208
734.774968207943,757.495950196315,2014-08-10,8360
734.774968207943,745.99685261135,2015-02-26,8560
721.168307027553,738.178339646173,2015-08-05,8720
707.471548561312,732.735652255056,2016-02-13,8912
707.471548561312,728.768500991747,2016-03-08,8936
721.168307027553,725.854991936759,2016-06-12,9032
734.774968207943,723.832704327075,2017-01-30,9264
721.168307027553,722.599742640311,2017-11-14,9552
721.168307027553,721.972946899145,2017-11-22,9560
721.168307027553,721.719678890213,2018-11-17,9920
721.168307027553,721.63614330577,2019-06-21,10136
