Raw_TermEst,Smoothed,dates,time
3572.97557253831,3614.42077707916,1993-06-10,0
3572.97557253831,3615.50749873544,1993-07-05,25
3572.97557253831,3616.56318045491,1993-07-28,48
3572.97557253831,3617.58064335264,1993-09-30,112
3671.053955543,3618.54722923745,1994-05-28,352
3671.053955543,3619.4595464282,1994-06-29,384
3671.053955543,3620.30984671779,1994-07-08,393
3622.00115696356,3621.08575197378,1994-09-01,448
3622.00115696356,3621.77267901182,1995-02-24,624
3622.00115696356,3622.36007483159,1995-05-15,704
3622.00115696356,3622.83742098486,1996-09-06,1184
3622.00115696356,3623.18835767122,1996-09-22,1200
3622.00115696356,3623.39815605689,1997-09-09,1552
3622.00115696356,3623.4520697832,1998-09-12,1920
3622.00115696356,3623.33600870425,1998-10-07,1945
3622.00115696356,3623.03739471927,1998-10-14,1952
3622.00115696356,3622.54614988541,1999-09-07,2280
3622.00115696356,3621.85572225175,2000-07-16,2593
3572.97557253831,3620.96401806444,2000-08-24,2632
3572.97557253831,3619.87409565062,2000-09-02,2641
3622.00115696356,3618.59449745033,2001-03-04,2824
3572.97557253831,3617.13915166499,2001-07-03,2945
3572.97557253831,3615.52684902098,2001-07-26,2968
3572.97557253831,3613.78036984349,2001-08-20,2993
3572.97557253831,3611.92538123418,2001-10-07,3041
3572.97557253831,3609.98923515413,2001-11-08,3073
3572.97557253831,3607.99978141655,2002-06-04,3281
3572.97557253831,3605.98427908757,2002-06-11,3288
3572.97557253831,3603.96845919629,2002-08-23,3361
3572.97557253831,3601.9757683258,2002-08-30,3368
3572.97557253831,3600.02680716345,2008-06-12,5481
3523.98683691938,3598.1389672671,2008-07-05,5504
3523.98683691938,3596.32625983057,2009-08-09,5904
3523.98683691938,3594.59932064671,2009-08-25,5920
3523.98683691938,3592.96556628964,2010-06-02,6201
3523.98683691938,3591.42946929114,2010-07-27,6256
3523.98683691938,3589.99291615169,2010-08-21,6281
3523.98683691938,3588.65611341197,2011-04-25,6528
3475.04015030245,3587.41369366318,2011-05-04,6537
3426.13568775557,3586.26572405097,2011-06-28,6592
3426.13568775557,3585.20664147872,2011-08-08,6633
3426.13568775557,3584.22904373388,2011-08-24,6649
3426.13568775557,3583.32838325105,2011-09-25,6681
3426.13568775557,3582.49899007579,2011-10-02,6688
3426.13568775557,3581.73624842228,2013-05-16,7280
3426.13568775557,3581.028917632,2013-06-01,7296
3426.13568775557,3580.37039003948,2013-06-26,7321
3426.13568775557,3579.75070908654,2013-07-03,7328
3426.13568775557,3579.15596666345,2013-07-19,7344
3426.13568775557,3578.57849885586,2013-07-28,7353
3426.13568775557,3577.99727588026,2013-08-29,7385
3426.13568775557,3577.38531713808,2013-09-14,7401
3426.13568775557,3576.6925698879,2013-09-30,7417
3426.13568775557,3575.86386775571,2013-10-07,7424
3426.13568775557,3574.85120525455,2013-11-17,7465
3426.13568775557,3573.56044191944,2014-01-20,7529
3426.13568775557,3571.86447210633,2014-02-28,7568
3426.13568775557,3569.62696866873,2014-04-01,7600
3426.13568775557,3566.74139304069,2014-04-10,7609
3426.13568775557,3563.14257971527,2014-05-28,7657
3426.13568775557,3558.88317342406,2014-06-13,7673
3426.13568775557,3554.13441879253,2014-07-15,7705
3426.13568775557,3549.10643408705,2014-07-22,7712
3426.13568775557,3544.18285031049,2014-08-07,7728
3426.13568775557,3539.63704557242,2014-09-08,7760
3377.27097153574,3535.49875857792,2014-09-17,7769
3377.27097153574,3531.76752992614,2014-10-03,7785
3377.27097153574,3528.33076330164,2014-11-11,7824
3377.27097153574,3525.14167327692,2014-12-06,7849
3377.27097153574,3522.07454226967,2014-12-13,7856
3377.27097153574,3519.04972774298,2015-01-14,7888
3377.27097153574,3515.98520911744,2015-02-24,7929
3377.27097153574,3512.88003026776,2015-03-19,7952
3377.27097153574,3509.64424245012,2015-04-13,7977
3377.27097153574,3506.29134677254,2015-04-29,7993
3377.27097153574,3502.78866394786,2015-05-15,8009
3377.27097153574,3499.11563777925,2015-05-22,8016
3377.27097153574,3495.28663149208,2015-09-04,8121
3377.27097153574,3491.29584479857,2015-10-06,8153
3377.27097153574,3487.15976233102,2015-10-13,8160
3377.27097153574,3482.87955538002,2015-10-29,8176
3426.13568775557,3478.47502963077,2016-02-27,8297
3426.13568775557,3473.97892282164,2016-03-05,8304
3426.13568775557,3469.40848506975,2016-04-06,8336
3426.13568775557,3464.80981907421,2016-05-01,8361
3426.13568775557,3460.21065099308,2016-05-08,8368
3426.13568775557,3455.65869777012,2016-06-02,8393
3426.13568775557,3451.19095735588,2016-06-18,8409
3426.13568775557,3446.85869569692,2016-06-25,8416
3426.13568775557,3442.69280351934,2016-09-13,8496
3377.27097153574,3438.72132262985,2016-09-29,8512
3377.27097153574,3434.97238090222,2016-10-15,8528
3377.27097153574,3431.45488316462,2017-01-12,8617
3377.27097153574,3428.18109970299,2017-04-09,8704
3377.27097153574,3425.15140687564,2017-04-25,8720
3377.27097153574,3422.35572939265,2017-05-11,8736
3377.27097153574,3419.78089271735,2017-05-20,8745
3377.27097153574,3417.40977677519,2017-08-15,8832
3377.27097153574,3415.22273689117,2017-09-09,8857
3377.27097153574,3413.19885479739,2017-09-25,8873
3377.27097153574,3411.31696093986,2017-10-02,8880
3377.27097153574,3409.55641545932,2017-11-19,8928
3377.27097153574,3407.89766821081,2018-01-22,8992
3377.27097153574,3406.32263737954,2018-02-07,9008
3377.27097153574,3404.81495352879,2018-03-20,9049
3377.27097153574,3403.36011414224,2018-04-05,9065
3377.27097153574,3401.94558575294,2018-04-12,9072
3377.27097153574,3400.5608790433,2018-04-28,9088
3377.27097153574,3399.1976089365,2018-05-30,9120
3377.27097153574,3397.84953858127,2018-07-01,9152
3377.27097153574,3396.51115624641,2018-07-17,9168
3377.27097153574,3395.18392079385,2018-08-02,9184
3377.27097153574,3393.86578159088,2018-08-18,9200
3377.27097153574,3392.55874285526,2018-08-27,9209
3377.27097153574,3391.26636454207,2018-09-03,9216
3377.27097153574,3389.99260470131,2018-09-12,9225
3377.27097153574,3388.74434419288,2019-02-19,9385
3377.27097153574,3387.52767069106,2019-03-07,9401
3377.27097153574,3386.347594919,2019-05-01,9456
3377.27097153574,3385.208660246,2019-07-04,9520
3377.27097153574,3384.11581518279,2019-07-20,9536
