Raw_TermEst,Smoothed,dates,time
4204.59456883327,4203.00255684158,1988-11-19,0
4204.59456883327,4202.3939070622,1993-06-10,1664
4204.59456883327,4201.58756167751,1993-07-05,1689
4204.59456883327,4200.61335566112,1993-07-28,1712
4204.59456883327,4199.46446012044,1993-09-30,1776
4156.11022123116,4198.17372476049,1994-05-28,2016
4156.11022123116,4196.79392564158,1994-06-29,2048
4156.11022123116,4195.38196769058,1994-07-08,2057
4156.11022123116,4193.99209241507,1994-09-01,2112
4204.59456883327,4192.66292239286,1995-05-15,2368
4156.11022123116,4191.41096556585,1996-09-06,2848
4156.11022123116,4190.2304940829,1996-09-22,2864
4204.59456883327,4189.14158317202,1997-09-09,3216
4156.11022123116,4188.11980220234,1998-08-11,3552
4156.11022123116,4187.15135177119,1998-09-12,3584
4156.11022123116,4186.22025126072,1998-09-28,3600
4156.11022123116,4185.3183549849,1998-10-07,3609
4156.11022123116,4184.43361212768,1998-10-14,3616
4156.11022123116,4183.55741779261,1999-09-07,3944
4156.11022123116,4182.67959136304,2000-08-24,4296
4156.11022123116,4181.79868107552,2000-09-02,4305
4156.11022123116,4180.90733022691,2001-07-26,4632
4156.11022123116,4180.00078202246,2001-08-20,4657
4156.11022123116,4179.07164331508,2001-10-07,4705
4156.11022123116,4178.11968302388,2001-11-08,4737
4107.65704743828,4177.14121349157,2002-06-04,4945
4107.65704743828,4176.12804130256,2002-06-11,4952
4107.65704743828,4175.08121397316,2002-08-23,5025
4107.65704743828,4174.00565150562,2002-08-30,5032
4399.22724669834,4172.90048534333,2008-06-12,7145
4399.22724669834,4171.77043451041,2008-07-05,7168
4107.65704743828,4170.62231523392,2009-08-09,7568
4107.65704743828,4169.46360808694,2009-08-25,7584
4107.65704743828,4168.30445192655,2009-09-26,7616
4059.19458373812,4167.1509652684,2010-06-02,7865
4059.19458373812,4166.00789835841,2010-07-27,7920
4059.19458373812,4164.87652085219,2010-08-21,7945
4107.65704743828,4163.75426109265,2010-11-16,8032
3962.07916335142,4162.63496218377,2011-05-04,8201
3962.07916335142,4161.50964963841,2011-06-21,8249
3962.07916335142,4160.36763667722,2011-06-28,8256
3962.07916335142,4159.19779124312,2011-08-24,8313
3962.07916335142,4157.98981951781,2011-09-25,8345
3962.07916335142,4156.73545031753,2011-10-02,8352
4059.19458373812,4155.42941832953,2013-05-16,8944
4059.19458373812,4154.07014781612,2013-06-01,8960
4059.19458373812,4152.66004973594,2013-07-03,8992
4059.19458373812,4151.20538000382,2013-07-19,9008
4059.19458373812,4149.71566799111,2013-07-28,9017
4059.19458373812,4148.20279913516,2013-08-29,9049
4059.19458373812,4146.67989952334,2013-09-14,9065
4059.19458373812,4145.16407011576,2013-09-30,9081
4059.19458373812,4143.67649214216,2013-10-07,9088
4059.19458373812,4142.21617717468,2013-11-17,9129
4059.19458373812,4140.80057749073,2013-12-26,9168
4059.19458373812,4139.44145548999,2014-01-20,9193
4059.19458373812,4138.15335166737,2014-02-28,9232
4059.19458373812,4136.95505070269,2014-04-01,9264
4059.19458373812,4135.87160002995,2014-04-10,9273
4010.67926533304,4134.93721366506,2014-06-13,9337
4010.67926533304,4134.20375346071,2014-07-15,9369
4010.67926533304,4133.75925399679,2014-07-22,9376
4010.67926533304,4133.73214207629,2014-08-07,9392
4010.67926533304,4134.30180477804,2014-09-01,9417
4010.67926533304,4135.72116697351,2014-09-08,9424
4010.67926533304,4138.34480172166,2014-09-17,9433
4010.67926533304,4142.67074725664,2014-10-03,9449
4010.67926533304,4149.14833326319,2014-11-11,9488
4010.67926533304,4158.09929677032,2014-12-06,9513
4010.67926533304,4169.41213382595,2014-12-13,9520
4010.67926533304,4182.17731751245,2015-01-14,9552
4010.67926533304,4194.6601288976,2015-03-12,9609
4010.67926533304,4204.7330035568,2015-03-19,9616
4010.67926533304,4210.73802568768,2015-04-13,9641
4010.67926533304,4212.16351807019,2015-04-29,9657
4010.67926533304,4209.43089286829,2015-05-15,9673
4010.67926533304,4203.46108301564,2015-05-22,9680
4059.19458373812,4195.14916516996,2015-09-04,9785
4059.19458373812,4185.34965063926,2015-10-06,9817
4059.19458373812,4174.65594460486,2015-10-13,9824
4059.19458373812,4163.43808729274,2015-10-29,9840
4107.65704743828,4152.04372050885,2016-02-27,9961
4107.65704743828,4140.61260182968,2016-03-05,9968
4010.67926533304,4129.32657021757,2016-06-02,10057
4010.67926533304,4118.29656126613,2016-06-18,10073
4010.67926533304,4107.61116017753,2016-06-25,10080
4010.67926533304,4097.39881437963,2016-07-04,10089
4010.67926533304,4087.76286094529,2016-07-20,10105
4010.67926533304,4078.78286623639,2016-07-27,10112
4010.67926533304,4070.54056437007,2016-08-28,10144
4010.67926533304,4063.11701841533,2016-09-13,10160
4010.67926533304,4056.56676287987,2016-09-22,10169
4010.67926533304,4050.92613007312,2016-09-29,10176
