dates,areas,areas_smoothed,time
1988-11-19,8.371065,8.589674260206,0
1993-06-10,10.634941,8.620785818567882,1664
1993-07-05,10.121282,8.655120686415167,1689
1993-07-28,10.040365,8.69186622799189,1712
1993-09-30,6.82466,8.731403713698247,1776
1994-05-28,10.653722,8.774391957341908,2016
1994-06-29,10.292043,8.81976318191771,2048
1994-07-08,10.049438,8.86701843967281,2057
1994-09-01,7.124302,8.915548499179833,2112
1995-05-15,10.732303,8.96465793111556,2368
1996-01-03,7.3933585,9.013598830774367,2601
1996-07-29,5.992782,9.061610932903733,2809
1996-09-06,7.3710275,9.107625367328316,2848
1996-09-22,6.8977485,9.151574865579898,2864
1997-09-09,7.2107805,9.192625716648859,3216
1998-07-19,9.906048,9.230335197254862,3529
1998-08-11,7.0439835,9.26439082205924,3552
1998-09-12,8.522537,9.294608504646733,3584
1998-09-28,6.663143,9.32092160455577,3600
1998-10-07,6.4467395,9.343363644916948,3609
1998-10-14,6.1906175,9.361860714706436,3616
1999-09-07,8.996281,9.376552039431388,3944
2000-07-16,10.103783,9.387465559129053,4257
2000-08-24,8.125307,9.395755390038417,4296
2000-09-02,9.180967,9.401084399498743,4305
2001-07-26,10.16696,9.403675139605642,4632
2001-08-20,8.3513055,9.403735732365355,4657
2001-10-07,7.335015,9.401454449754292,4705
2001-11-08,6.1393845,9.396996520937213,4737
2002-06-04,10.047035,9.39047948089532,4945
2002-06-11,11.315329,9.382061421834804,4952
2002-08-23,9.557257,9.371815089760402,5025
2002-08-30,8.340705,9.359810101150098,5032
2003-07-16,12.22258,9.34609534339959,5352
2003-09-02,8.936356,9.3307009955793,5400
2003-09-18,7.067272,9.313640678669913,5416
2003-10-29,8.188719,9.294913668465309,5457
2004-05-15,12.291687,9.274546677597405,5656
2004-06-16,13.573241,9.252392386889946,5688
2004-08-12,11.147768,9.228553968084853,5745
2004-09-13,12.504269,9.202949610153622,5777
2005-07-21,11.770646,9.175541741617822,6088
2005-08-06,13.853596,9.146292589279517,6104
2005-08-15,11.019306,9.115166765447603,6113
2005-08-22,12.49623,9.082133967246607,6120
2005-08-31,10.595696,9.047206994562977,6129
2005-09-07,9.951839,9.010291955060136,6136
2005-09-16,9.532676,8.971406182112485,6145
2005-10-02,11.961261,8.930549533407444,6161
2005-12-21,8.482417,8.887886733428722,6241
2006-04-28,9.008661,8.843403222457919,6369
2006-07-08,12.535244,8.797186934834658,6440
2006-07-17,10.303223,8.749354142067611,6449
2006-09-03,11.22659,8.700182082624831,6497
2006-09-10,11.012993,8.649628200133497,6504
2006-11-06,8.186049,8.598030301566556,6561
2007-02-01,10.540811,8.545596964627169,6648
2007-04-15,10.343408,8.492624143437236,6721
2007-06-09,8.544862,8.43942117930347,6776
2007-07-11,11.875377,8.386323977984071,6808
2007-07-20,9.609166,8.333690504767702,6817
2007-08-05,11.803948,8.281895189465677,6833
2007-08-21,11.516131,8.231437388880622,6849
2007-09-13,7.748347,8.182529253561992,6872
2007-09-22,7.5351275,8.135568521255896,6881
2007-09-29,11.952252,8.09101750394514,6888
2007-10-08,7.733949,8.049190016489797,6897
2008-06-12,10.503457,8.010411493278639,7145
