Raw_TermEst,Smoothed,dates,time
4532.84824931501,4535.22522618132,1986-11-16,0
4532.84824931501,4535.3873978814,1986-11-25,9
4532.84824931501,4535.51712549311,1986-12-02,16
4532.84824931501,4535.60020139365,1987-11-12,361
4532.84824931501,4535.62020326745,1987-11-28,377
4532.84824931501,4535.55998459984,1987-12-30,409
4532.84824931501,4535.39737075435,1988-02-07,448
4479.61897916699,4535.11867006426,1989-09-21,1040
4532.84824931501,4534.70302975231,1989-12-10,1120
4532.84824931501,4534.12989809622,1990-01-04,1145
4532.84824931501,4533.387380032,1990-01-11,1152
4585.75253077691,4532.46579364495,1990-01-20,1161
4638.12841369027,4531.35548443975,1990-04-26,1257
4638.12841369027,4530.05323317879,1990-05-12,1273
4532.84824931501,4528.55843778876,1990-11-20,1465
4532.84824931501,4526.87809041778,1990-12-13,1488
4532.84824931501,4525.02745936854,1990-12-22,1497
4532.84824931501,4523.01640150259,1991-03-19,1584
4426.08753073446,4520.87180893162,1991-10-22,1801
4479.61897916699,4518.61255345405,1991-11-14,1824
4479.61897916699,4516.27184393168,1991-12-09,1849
4479.61897916699,4513.8752092057,1991-12-16,1856
4372.21483646498,4511.45551998316,1992-06-02,2025
4372.21483646498,4509.05030288253,1992-06-09,2032
4372.21483646498,4506.68501637271,1992-08-05,2089
4479.61897916699,4504.39514267582,1992-12-11,2217
4479.61897916699,4502.23550733558,1993-02-04,2272
4532.84824931501,4500.23222659566,1993-04-02,2329
4532.84824931501,4498.37273636733,1993-11-12,2553
4532.84824931501,4496.70442789716,1993-11-28,2569
4532.84824931501,4495.24660960653,1993-12-05,2576
4532.84824931501,4494.06327064232,1993-12-30,2601
4532.84824931501,4493.12411419239,1994-11-22,2928
4532.84824931501,4492.42040022901,1994-12-08,2944
4532.84824931501,4492.001714857,1994-12-24,2960
4426.08753073446,4491.86903761885,1995-05-10,3097
4426.08753073446,4492.0498843022,1995-10-24,3264
4479.61897916699,4492.60605975414,1996-01-28,3360
4479.61897916699,4493.46721255684,1996-02-06,3369
4426.08753073446,4494.7277412494,1996-10-26,3632
4479.61897916699,4496.46049486937,1996-12-06,3673
4479.61897916699,4498.7108262949,1996-12-22,3689
4479.61897916699,4501.70011761574,1996-12-29,3696
4426.08753073446,4505.36831530352,1997-05-06,3824
4426.08753073446,4509.9087176979,1997-05-15,3833
4426.08753073446,4515.4427527964,1997-09-20,3961
4479.61897916699,4522.12648938188,1997-10-06,3977
4532.84824931501,4530.12042809137,1997-11-07,4009
4585.75253077691,4539.60723923547,1997-11-23,4025
4739.8361322154,4550.62330302792,1998-05-25,4208
4882.66516397333,4563.3269770192,1998-12-03,4400
4928.64287876267,4577.80796693341,1998-12-28,4425
4974.40216788711,4594.12699352062,1999-01-04,4432
5020.17228456411,4612.33711985593,1999-01-29,4457
5066.12497012256,4632.38744704801,1999-02-05,4464
5066.12497012256,4654.2478035611,1999-02-14,4473
5256.03107499173,4677.84113236086,1999-10-27,4728
5256.03107499173,4703.02453674804,1999-10-28,4729
5256.03107499173,4729.64152215077,1999-11-13,4745
5256.03107499173,4757.47694320846,1999-12-31,4793
5256.03107499173,4786.27930829792,2000-01-07,4800
5256.03107499173,4815.78819147331,2000-05-14,4928
5256.03107499173,4845.71927032748,2000-07-17,4992
5256.03107499173,4875.79370334916,2000-10-06,5073
5256.03107499173,4905.67427050818,2000-11-06,5104
5256.03107499173,4935.08681797747,2000-12-08,5136
5256.03107499173,4963.74661573263,2000-12-17,5145
5256.03107499173,4991.40683723079,2000-12-24,5152
5256.03107499173,5017.86580017423,2000-12-25,5153
5256.03107499173,5042.91283821704,2001-01-18,5177
5256.03107499173,5066.42513479279,2001-07-05,5345
5256.03107499173,5088.31518952703,2001-11-02,5465
5256.03107499173,5108.50342415599,2001-11-25,5488
5256.03107499173,5126.97886696908,2001-11-26,5489
5256.03107499173,5143.77205643408,2001-12-03,5496
5256.03107499173,5158.91956697684,2001-12-04,5497
5256.03107499173,5172.49034774611,2001-12-20,5513
5256.03107499173,5184.56433727699,2001-12-27,5520
5256.03107499173,5195.24705101686,2001-12-28,5521
5256.03107499173,5204.66029165066,2002-01-04,5528
5306.2433114891,5212.87639263349,2002-03-26,5609
5256.03107499173,5220.01705228715,2002-10-27,5824
5256.03107499173,5226.19305624082,2002-12-06,5864
5256.03107499173,5231.50572466969,2002-12-07,5865
5256.03107499173,5236.04940166785,2002-12-14,5872
5256.03107499173,5239.93051662705,2002-12-15,5873
5256.03107499173,5243.18687404607,2003-11-15,6208
5256.03107499173,5245.92483027258,2003-11-24,6217
5256.03107499173,5248.19196131769,2004-07-05,6441
5256.03107499173,5250.05907002514,2004-09-14,6512
5256.03107499173,5251.58664882159,2004-11-01,6560
5256.03107499173,5252.82318267332,2004-12-12,6601
5256.03107499173,5253.78325986727,2004-12-19,6608
5256.03107499173,5254.52967172614,2005-10-12,6905
5256.03107499173,5255.09719690648,2005-11-04,6928
5256.03107499173,5255.52674892186,2005-11-13,6937
5256.03107499173,5255.84919765444,2006-02-01,7017
5256.03107499173,5256.04463810635,2006-04-29,7104
5256.03107499173,5256.18898250639,2006-07-27,7193
5256.03107499173,5256.25529888717,2006-09-20,7248
5256.03107499173,5256.30436550833,2006-10-31,7289
5256.03107499173,5256.31744877682,2006-12-09,7328
5256.03107499173,5256.29632806642,2006-12-25,7344
5256.03107499173,5256.26842728904,2007-01-03,7353
5256.03107499173,5256.24279109813,2007-01-10,7360
5256.03107499173,5256.21024652783,2007-01-26,7376
5256.03107499173,5256.17996297481,2007-03-31,7440
5256.03107499173,5256.16589537931,2007-04-16,7456
5256.03107499173,5256.14129847825,2008-02-23,7769
5256.03107499173,5256.11698837513,2008-07-07,7904
5256.03107499173,5256.09741048475,2008-11-12,8032
5256.03107499173,5256.08181849826,2008-11-21,8041
5256.03107499173,5256.06952997221,2009-01-15,8096
5256.03107499173,5256.05994610851,2009-01-24,8105
5256.03107499173,5256.05255008795,2009-02-16,8128
5256.03107499173,5256.04690057003,2009-09-28,8352
5256.03107499173,5256.04263055401,2009-10-14,8368
5256.03107499173,5256.03943572307,2009-10-30,8384
5256.03107499173,5256.03706963871,2009-11-24,8409
5256.03107499173,5256.03533459477,2009-12-01,8416
5256.03107499173,5256.03407523305,2010-01-11,8457
5256.03107499173,5256.03316996681,2010-01-18,8464
5256.03107499173,5256.03252537968,2010-04-08,8544
5256.03107499173,5256.03207075696,2010-07-29,8656
5256.03107499173,5256.03175283264,2010-11-11,8761
5256.03107499173,5256.03107499173,2010-12-04,8784
5256.03107499173,5256.03107499173,2010-12-20,8800
5256.03107499173,5256.03107499173,2010-12-29,8809
5256.03107499173,5256.03107499173,2011-02-06,8848
5256.03107499173,5256.03107499173,2011-04-04,8905
5256.03107499173,5256.03107499173,2011-05-06,8937
5256.03107499173,5256.03107499173,2013-05-27,9689
5256.03107499173,5256.03107499173,2013-08-15,9769
5256.03107499173,5256.03107499173,2013-10-09,9824
5256.03107499173,5256.03107499173,2013-11-10,9856
5256.03107499173,5256.03107499172,2013-11-19,9865
5256.03107499173,5256.03107499173,2013-11-26,9872
5256.03107499173,5256.03107499173,2013-12-28,9904
5256.03107499173,5256.03107499173,2014-01-06,9913
5256.03107499173,5256.03107499173,2014-01-22,9929
5256.03107499173,5256.03107499173,2014-03-18,9984
5256.03107499173,5256.03107499173,2014-04-12,10009
5256.03107499173,5256.03107499173,2014-04-19,10016
5256.03107499173,5256.03107499173,2014-05-30,10057
5256.03107499173,5256.03107499173,2014-12-24,10265
5256.03107499173,5256.03107499172,2015-01-16,10288
5256.03107499173,5256.03107499173,2015-03-21,10352
5256.03107499173,5256.03107499173,2015-04-15,10377
5256.03107499173,5256.03107499173,2015-05-01,10393
5256.03107499173,5256.03107499173,2015-05-08,10400
5256.03107499173,5256.03107499173,2015-08-12,10496
5256.03107499173,5256.03107499173,2015-09-29,10544
5256.03107499173,5256.03107499173,2015-11-16,10592
5256.03107499173,5256.03107499173,2015-11-25,10601
5256.03107499173,5256.03107499173,2015-12-02,10608
5256.03107499173,5256.03107499173,2016-01-12,10649
5256.03107499173,5256.03107499173,2016-01-19,10656
5256.03107499173,5256.03107499173,2016-08-07,10857
5256.03107499173,5256.03107499173,2016-11-02,10944
5256.03107499173,5256.03107499173,2016-11-18,10960
5256.03107499173,5256.03107499173,2016-12-04,10976
5256.03107499173,5256.03107499173,2016-12-13,10985
5256.03107499173,5256.03107499173,2016-12-29,11001
5256.03107499173,5256.03107499173,2017-01-21,11024
5256.03107499173,5256.03107499173,2017-02-06,11040
5256.03107499173,5256.03107499173,2017-03-26,11088
5256.03107499173,5256.03107499173,2017-10-20,11296
5256.03107499173,5256.03107499173,2017-11-05,11312
5256.03107499173,5256.03107499173,2017-11-14,11321
5256.03107499173,5256.03107499173,2017-12-07,11344
5256.03107499173,5256.03107499173,2017-12-16,11353
5256.03107499173,5256.03107499173,2017-12-23,11360
5256.03107499173,5256.03107499173,2018-01-17,11385
5256.03107499173,5256.03107499173,2018-01-24,11392
5256.03107499173,5256.03107499173,2018-03-29,11456
5256.03107499173,5256.03107499173,2018-11-24,11696
5256.03107499173,5256.03107499173,2018-12-10,11712
5256.03107499173,5256.03107499173,2018-12-26,11728
5256.03107499173,5256.03107499173,2019-01-20,11753
5256.03107499173,5256.03107499173,2019-03-25,11817
5256.03107499173,5256.03107499173,2019-11-27,12064
