"","dates","areas"
"1","1984-04-07",16.7319
"2","1984-06-03",13.0869
"3","1984-09-30",9.1674
"4","1985-05-28",16.2837
"5","1985-08-16",7.9938
"6","1986-06-18",13.4658
"7","1986-06-25",13.1841
"8","1987-05-11",16.7607
"9","1987-06-03",16.4133
"10","1987-07-14",13.1913
"11","1987-08-08",11.0376
"12","1988-06-07",14.9346
"13","1988-07-07",10.9287
"14","1988-08-24",8.3628
"15","1990-06-04",16.4214
"16","1990-06-11",13.6773
"17","1990-07-15",12.3993
"18","1991-08-01",2.9124
"19","1991-08-03",10.5426
"20","1992-06-02",16.2288
"21","1993-08-31",10.1664
"22","1993-09-16",13.7394
"23","1993-09-25",12.8169
"24","1993-10-09",11.151
"25","1994-07-08",14.1696
"26","1994-08-11",10.5021
"27","1994-09-03",12.5523
"28","1995-07-29",12.7143
"29","1995-09-13",7.7985
"30","1995-09-15",9.9369
"31","1995-10-01",11.772
"32","1996-08-07",10.8252
"33","1996-08-14",10.6452
"34","1996-08-16",10.5678
"35","1996-09-17",12.7377
"36","1997-05-15",16.3422
"37","1997-06-14",15.4368
"38","1997-06-16",15.6114
"39","1997-07-25",10.9143
"40","1999-08-15",13.9302
"41","1999-09-18",8.7516
"42","1999-09-25",8.5185
"43","2000-04-29",16.1235
"44","2000-05-22",16.3539
"45","2000-07-25",11.3823
"46","2000-09-27",10.2546
"47","2001-06-26",13.4019
"48","2001-08-20",10.6704
"49","2001-08-22",8.9811
"50","2002-04-19",16.5933
"51","2002-05-28",15.7797
"52","2002-06-04",15.0039
"53","2002-08-09",9.2403
"54","2002-08-16",7.8894
"55","2002-09-10",8.3349
"56","2003-03-05",11.2563
"57","2003-07-25",5.7663
"58","2003-08-10",6.2181
"59","2004-05-08",11.4012
"60","2004-07-05",13.4001
"61","2004-07-29",8.1009
"62","2004-10-01",8.4348
"63","2005-04-27",11.9196
"64","2005-06-30",10.6812
"65","2005-07-06",11.5884
"66","2005-07-08",12.4569
"67","2006-05-06",11.7081
"68","2006-05-07",15.4962
"69","2006-07-27",10.4256
"70","2006-08-03",9.2142
"71","2006-08-10",9.2115
"72","2006-08-19",8.6832
"73","2006-08-20",7.4016
"74","2006-08-26",5.8356
"75","2006-08-27",7.6464
"76","2006-08-28",6.6897
"77","2006-10-05",7.3305
"78","2007-06-02",11.826
"79","2007-06-03",16.4556
"80","2007-06-04",12.0051
"81","2007-07-04",9.8649
"82","2007-07-05",13.0797
"83","2008-06-04",11.6433
"84","2008-08-25",7.8381
"85","2008-09-10",9.7335
"86","2009-05-15",16.227
"87","2009-06-08",16.3323
"88","2009-07-03",12.8709
"89","2009-07-19",12.0177
"90","2009-08-03",10.251
"91","2009-08-04",9.8595
"92","2009-08-26",5.6997
"93","2009-10-05",8.2341
"94","2010-09-07",12.1212
"95","2010-09-08",10.9557
"96","2010-09-30",6.1614
"97","2010-10-02",6.8472
"98","2011-06-15",10.1637
"99","2011-07-17",8.1297
"100","2011-08-24",5.4963
"101","2011-09-18",10.1592
"102","2011-09-19",6.912
"103","2012-08-04",8.5329
"104","2013-05-18",16.5213
"105","2013-05-19",12.1446
"106","2013-05-27",15.2181
"107","2013-05-29",4.7502
"108","2013-06-19",11.9763
"109","2013-07-28",9.2241
"110","2013-08-31",9.5859
"111","2013-09-08",6.1218
"112","2013-11-01",16.5924
"113","2014-03-18",12.744
"114","2014-05-05",16.1973
"115","2014-05-28",15.0552
"116","2014-05-30",14.7816
"117","2014-06-26",7.5537
"118","2014-06-29",15.4431
"119","2014-07-01",14.8257
"120","2014-07-08",10.6866
"121","2014-07-09",8.1549
"122","2014-07-24",10.3617
"123","2014-07-25",6.2154
"124","2014-08-02",8.3502
"125","2014-08-10",4.0617
"126","2014-08-25",1.8954
"127","2014-10-03",13.6737
"128","2015-03-05",10.8369
"129","2015-07-12",10.9566
"130","2015-08-04",11.4921
"131","2015-08-19",10.4409
"132","2015-08-20",10.3905
"133","2015-08-21",10.2636
"134","2015-09-12",6.3405
"135","2015-10-06",11.3697
"136","2016-05-01",16.0389
"137","2016-05-26",3.8745
"138","2016-05-27",12.1518
"139","2016-06-02",15.7662
"140","2016-06-26",10.9611
"141","2016-07-12",9.5274
"142","2016-07-20",12.294
"143","2016-07-21",11.7846
"144","2016-07-22",10.1367
"145","2016-08-14",1.611
"146","2016-09-15",2.2788
"147","2016-09-16",6.5025
"148","2016-09-23",8.289
"149","2016-10-08",11.2617
"150","2016-10-09",10.0197
"151","2016-10-10",9.7506
"152","2016-10-17",3.1131
"153","2016-10-26",7.1766
"154","2017-02-06",4.1337
"155","2017-03-03",10.5444
"156","2017-04-02",16.7607
"157","2017-04-27",12.438
"158","2017-04-28",12.2778
"159","2017-05-12",10.9809
"160","2017-05-20",16.2999
"161","2017-06-13",11.3139
"162","2017-06-14",4.023
"163","2017-06-30",15.0021
"164","2017-07-23",12.843
"165","2017-07-25",12.4623
"166","2017-09-19",7.6032
"167","2017-09-25",8.4672
"168","2017-09-26",8.5293
"169","2017-09-27",8.7777
"170","2017-10-20",8.622
"171","2018-01-31",9.0513
"172","2018-02-16",7.632
"173","2018-02-25",9.0297
"174","2018-04-14",15.9372
"175","2018-05-31",9.2997
"176","2018-06-17",1.5066
"177","2018-07-02",10.1268
"178","2018-07-10",11.7234
"179","2018-07-18",6.2523
"180","2018-07-27",8.2386
"181","2018-07-28",8.3331
"182","2018-09-28",13.1328
"183","2018-11-08",2.4201
"184","2019-04-17",10.4598
"185","2019-04-18",12.2193
"186","2019-04-24",15.8625
"187","2019-05-18",11.3247
"188","2019-05-19",4.05
"189","2019-07-19",5.139
"190","2019-07-29",10.6272
"191","2019-07-30",10.6263
"192","2019-07-31",10.5039
"193","2019-09-01",6.8148
"194","2019-09-08",15.0129
"195","2019-09-09",9.3618
