"","dates","areas"
"1","1984-03-19",9.5661
"2","1984-06-08",8.775
"3","1984-07-03",8.3781
"4","1984-07-19",7.8255
"5","1984-08-11",7.0668
"6","1985-06-04",9.0315
"7","1985-09-24",8.3745
"8","1985-10-26",6.0759
"9","1986-06-14",9.0828
"10","1986-06-23",8.2593
"11","1986-06-30",7.6437
"12","1986-07-16",7.4772
"13","1987-01-17",9.5679
"14","1987-05-25",9.4266
"15","1987-08-13",7.8093
"16","1988-03-24",9.441
"17","1988-06-19",8.5113
"18","1988-08-06",7.1541
"19","1988-10-18",6.8751
"20","1989-05-21",9.495
"21","1989-06-06",9.4842
"22","1989-06-22",9.099
"23","1989-07-24",8.5014
"24","1990-05-08",9.3393
"25","1990-05-17",9.198
"26","1990-06-09",9.3798
"27","1990-07-27",8.2179
"28","1990-08-21",8.2008
"29","1990-10-15",7.9299
"30","1990-10-24",6.3171
"31","1991-04-25",9.5706
"32","1991-05-04",9.4203
"33","1991-07-07",8.8407
"34","1991-07-23",8.0721
"35","1991-07-30",7.6194
"36","1991-10-11",7.3746
"37","1992-10-04",6.8067
"38","1993-05-09",9.5418
"39","1993-07-19",8.2215
"40","1993-09-14",7.5015
"41","1994-05-12",9.4401
"42","1994-07-06",8.8596
"43","1994-07-31",7.4115
"44","1994-08-07",7.2126
"45","1994-08-16",8.1927
"46","1994-08-23",7.1019
"47","1995-05-22",9.5409
"48","1995-07-25",8.0622
"49","1995-12-07",9.3465
"50","1995-12-23",9.5904
"51","1996-04-13",5.058
"52","1996-07-20",8.1441
"53","1996-08-05",7.1307
"54","1996-09-04",6.4449
"55","1996-09-06",6.4746
"56","1996-09-20",6.363
"57","1996-09-22",6.4098
"58","1997-06-05",9.3816
"59","1997-06-28",9.1062
"60","1997-07-14",7.5276
"61","1997-07-23",7.5645
"62","1997-07-30",7.3395
"63","1997-08-08",5.9553
"64","1997-08-15",6.4935
"65","1998-05-14",9.576
"66","1998-05-30",9.414
"67","1998-08-02",7.9848
"68","1998-08-11",8.0568
"69","1998-09-03",7.3989
"70","1998-10-05",6.9327
"71","1999-07-28",8.4231
"72","1999-07-29",7.9614
"73","1999-08-21",7.1397
"74","1999-08-22",7.6833
"75","1999-09-23",5.4369
"76","1999-10-16",7.1154
"77","1999-12-04",3.492
"78","2000-01-13",4.8591
"79","2000-05-04",9.3069
"80","2000-05-11",9.2484
"81","2000-07-30",8.2854
"82","2000-09-25",6.9759
"83","2001-05-07",9.5481
"84","2001-08-19",7.1892
"85","2001-10-21",6.0246
"86","2002-03-23",8.8029
"87","2002-06-02",9.3564
"88","2002-06-10",9.1944
"89","2002-09-15",6.0876
"90","2003-03-01",7.3215
"91","2003-04-18",9.5706
"92","2003-07-15",6.4053
"93","2003-08-09",5.571
"94","2003-10-19",6.8337
"95","2004-05-30",9.3573
"96","2004-05-31",7.281
"97","2004-08-02",7.2999
"98","2004-08-10",5.3424
"99","2004-08-11",6.264
"100","2004-08-18",6.8895
"101","2004-10-13",6.5133
"102","2005-03-30",8.9145
"103","2005-03-31",6.9561
"104","2005-04-24",9.3474
"105","2005-06-18",9.4293
"106","2005-08-21",6.7869
"107","2005-10-16",5.7402
"108","2006-05-05",7.0209
"109","2006-06-05",9.4599
"110","2006-07-15",6.3351
"111","2006-07-16",7.3863
"112","2006-07-23",6.5871
"113","2006-08-08",6.0192
"114","2006-09-01",3.9843
"115","2007-03-28",7.7598
"116","2007-04-30",9.2709
"117","2008-04-23",9.5769
"118","2008-04-24",7.3692
"119","2008-05-10",7.5384
"120","2008-05-25",9.45
"121","2008-06-02",8.1459
"122","2008-07-04",7.4772
"123","2008-07-28",7.47
"124","2008-09-14",6.3594
"125","2009-04-19",9.2889
"126","2009-06-21",8.0199
"127","2009-10-28",5.9697
"128","2010-07-27",6.453
"129","2010-09-04",6.7167
"130","2010-09-05",5.5287
"131","2010-09-28",6.795
"132","2010-09-29",7.7814
"133","2011-02-20",6.8589
"134","2011-05-11",9.1863
"135","2011-07-14",7.0767
"136","2011-09-16",6.7257
"137","2012-05-21",7.6194
"138","2012-10-12",5.6799
"139","2013-03-21",6.5736
"140","2013-07-10",7.8984
"141","2013-07-11",7.4475
"142","2013-07-19",7.7796
"143","2013-08-27",6.3711
"144","2013-09-04",5.7348
"145","2013-10-14",5.5809
"146","2014-04-24",9.3384
"147","2014-05-10",9.4392
"148","2014-05-26",9.0009
"149","2014-07-13",7.9308
"150","2014-07-21",6.2883
"151","2014-07-22",6.8904
"152","2014-09-15",5.2614
"153","2014-09-16",4.7646
"154","2015-04-04",9.5769
"155","2015-04-20",9.216
"156","2015-04-27",9.342
"157","2015-06-23",9.5292
"158","2015-08-17",7.7625
"159","2015-08-18",6.0669
"160","2015-09-11",6.9507
"161","2015-09-27",7.6752
"162","2015-10-28",5.2866
"163","2015-10-29",5.8401
"164","2016-04-13",9.5769
"165","2016-05-08",9.4059
"166","2016-05-15",9.3825
"167","2016-05-24",9.3708
"168","2016-05-31",9.2619
"169","2016-06-08",7.8723
"170","2016-09-04",6.4251
"171","2016-09-13",6.2802
"172","2016-10-06",7.5546
"173","2016-10-14",5.9598
"174","2016-10-15",6.7554
"175","2016-10-22",6.192
"176","2017-03-08",7.803
"177","2017-05-02",9.3231
"178","2017-05-03",7.4025
"179","2017-06-28",8.8326
"180","2017-07-05",8.4942
"181","2017-07-14",8.4123
"182","2017-07-22",6.1686
"183","2017-08-22",6.9093
"184","2017-09-16",6.732
"185","2017-09-23",7.9479
"186","2017-10-09",7.3692
"187","2017-10-18",6.8418
"188","2017-11-19",3.0042
"189","2018-03-27",8.8443
"190","2018-04-12",9.1773
"191","2018-05-21",8.8929
"192","2018-05-29",7.4304
"193","2018-05-30",8.541
"194","2018-06-06",8.0631
"195","2018-06-07",6.5349
"196","2018-06-22",8.8668
"197","2018-06-30",6.3171
"198","2018-07-01",7.2477
"199","2019-04-06",9.3726
"200","2019-04-14",7.7121
"201","2019-04-15",9.0819
"202","2019-04-22",9.1557
"203","2019-04-23",7.4592
"204","2019-05-16",8.0874
"205","2019-05-17",9.3231
"206","2019-07-28",4.5189
"207","2019-08-04",5.1759
"208","2019-08-05",6.39
"209","2019-09-21",6.8643
"210","2019-09-22",7.8336
