"","dates","areas"
"1","1988-11-19",4.5927
"2","1992-02-25",6.0039
"3","1993-06-10",5.841
"4","1993-09-30",3.5415
"5","1993-10-16",5.5134
"6","1994-05-28",5.8437
"7","1994-09-01",3.5307
"8","1995-05-15",5.7708
"9","1996-01-03",3.9087
"10","1996-09-06",4.1121
"11","1996-09-22",3.9717
"12","1997-09-09",3.9762
"13","1998-09-12",4.2021
"14","1999-04-17",5.9805
"15","1999-05-03",5.9976
"16","2000-08-24",4.4208
"17","2000-09-02",4.4046
"18","2001-07-26",4.1895
"19","2001-10-07",4.212
"20","2001-11-08",5.3802
"21","2002-06-04",5.9499
"22","2002-08-23",4.4055
"23","2002-08-30",4.1949
"24","2003-09-02",3.2922
"25","2004-05-15",4.2003
"26","2004-09-13",3.0978
"27","2005-01-19",3.2418
"28","2005-08-06",3.3849
"29","2005-08-22",3.3192
"30","2005-09-07",3.1203
"31","2005-12-21",2.5488
"32","2006-04-28",3.8799
"33","2006-07-08",3.5586
"34","2006-09-10",2.9529
"35","2007-02-01",3.3723
"36","2007-04-15",4.2687
"37","2007-07-20",3.2904
"38","2007-08-05",3.5019
"39","2007-08-21",2.9664
"40","2007-09-13",3.2805
"41","2007-09-29",2.4408
"42","2007-10-08",2.0853
"43","2008-06-27",3.7881
"44","2008-07-05",4.4748
"45","2008-07-29",2.3175
"46","2008-08-07",2.1114
"47","2008-12-04",3.5289
"48","2010-08-20",3.4524
"49","2010-11-16",4.8015
"50","2010-11-17",2.9673
"51","2011-04-25",5.9652
"52","2011-04-26",3.7908
"53","2011-05-04",5.9382
"54","2011-08-07",3.2229
"55","2011-08-23",2.3832
"56","2011-08-24",3.465
"57","2011-09-08",2.2284
"58","2011-10-02",3.843
"59","2011-10-03",2.5992
"60","2012-07-01",3.7656
"61","2012-08-25",3.4254
"62","2013-05-16",5.9562
"63","2013-06-01",5.9418
"64","2013-06-09",4.1382
"65","2013-06-17",6.0039
"66","2013-07-19",5.1543
"67","2013-07-27",3.8475
"68","2013-07-28",5.0733
"69","2013-09-13",3.4308
"70","2013-09-22",2.9178
"71","2013-09-29",3.2895
"72","2013-09-30",4.185
"73","2013-10-07",3.7422
"74","2013-10-08",2.6595
"75","2013-10-15",2.493
"76","2013-12-10",3.3534
"77","2014-04-01",5.841
"78","2014-04-10",6.0012
"79","2014-05-03",5.9886
"80","2014-05-28",6.0039
"81","2014-06-13",5.9868
"82","2014-07-22",4.932
"83","2014-08-07",4.3299
"84","2014-08-08",3.1158
"85","2014-11-11",4.9401
"86","2014-12-06",4.5459
"87","2014-12-13",4.3155
"88","2015-01-14",5.166
"89","2015-04-04",5.9013
"90","2015-04-13",5.8923
"91","2015-05-15",5.9895
"92","2015-07-09",4.0113
"93","2015-07-17",3.6288
"94","2015-08-11",2.8134
"95","2015-08-18",3.4083
"96","2015-09-03",3.0564
"97","2015-09-04",4.2741
"98","2015-09-27",2.5416
"99","2015-09-28",2.5137
"100","2015-10-13",3.7431
"101","2015-10-14",2.4732
"102","2015-10-29",5.2254
"103","2015-10-30",3.6027
"104","2015-11-30",4.7529
"105","2015-12-01",3.1968
"106","2016-02-18",5.8851
"107","2016-02-27",5.3325
"108","2016-03-05",5.2938
"109","2016-03-06",3.4002
"110","2016-04-06",5.985
"111","2016-05-01",5.9886
"112","2016-05-08",5.9634
"113","2016-07-28",3.0528
"114","2016-08-28",3.8313
"115","2016-08-29",2.5317
"116","2016-09-29",4.3542
"117","2016-10-15",4.1733
"118","2017-01-12",4.7961
"119","2017-04-09",5.9913
"120","2017-04-17",4.338
"121","2017-04-25",5.9328
"122","2017-05-11",5.8527
"123","2017-05-20",5.9913
"124","2017-07-31",3.5316
"125","2017-08-15",4.2057
"126","2017-08-16",3.3507
"127","2017-08-23",2.9286
"128","2017-11-19",5.0013
"129","2018-02-07",5.0859
"130","2018-03-20",5.6655
"131","2018-04-05",5.8428
"132","2018-04-12",5.9616
"133","2018-04-28",5.8914
"134","2018-05-30",5.8518
"135","2018-07-17",4.5801
"136","2018-07-18",3.3741
"137","2018-07-25",2.9961
"138","2018-08-02",3.546
"139","2018-08-03",2.3967
"140","2018-08-10",2.2932
"141","2018-08-18",2.5209
"142","2018-08-19",2.4228
"143","2018-08-27",3.3822
"144","2018-09-03",2.4768
"145","2018-09-04",2.0781
"146","2018-09-11",2.5803
"147","2018-09-12",3.4866
"148","2018-10-21",5.454
"149","2018-10-22",3.6387
"150","2018-10-30",6.0021
"151","2018-11-14",3.9861
"152","2019-02-10",5.2776
"153","2019-03-07",5.7609
"154","2019-05-01",6.0003
"155","2019-06-27",6.0039
"156","2019-08-14",4.1724
"157","2019-08-21",4.2012
"158","2019-08-30",4.2759
"159","2019-09-06",3.3714
"160","2019-09-07",2.5713
"161","2019-09-14",2.3796
"162","2019-09-22",2.9268
"163","2019-09-23",2.2662
"164","2019-10-01",3.3741
"165","2019-10-17",2.7036
"166","2019-11-02",5.7015
"167","2019-11-09",5.2164
"168","2019-11-10",3.402
"169","2019-12-04",4.5639
"170","2019-12-27",4.3623
