"","dates","areas"
"1","1984-04-07",2.268
"2","1984-05-18",2.2383
"3","1984-05-25",2.1528
"4","1984-06-03",1.7199
"5","1984-10-25",0.3744
"6","1985-02-23",0.6723
"7","1985-05-28",2.2401
"8","1985-06-29",1.1781
"9","1986-06-18",1.6326
"10","1986-06-25",1.5543
"11","1986-07-20",1.3689
"12","1986-07-27",0.3105
"13","1986-08-28",1.0971
"14","1987-03-01",0.6786
"15","1987-03-17",0.963
"16","1987-05-27",2.3427
"17","1987-06-03",2.3868
"18","1987-07-14",1.8207
"19","1987-08-08",1.2357
"20","1988-06-07",1.8072
"21","1988-06-23",1.5957
"22","1988-07-07",1.4724
"23","1988-08-24",0.8289
"24","1988-10-13",0.5733
"25","1989-02-18",0.5085
"26","1989-10-07",0.6561
"27","1990-04-24",2.1447
"28","1990-06-04",2.3202
"29","1990-06-11",2.1357
"30","1990-06-20",1.9467
"31","1990-07-15",1.7523
"32","1990-07-29",1.4328
"33","1990-07-31",1.3905
"34","1991-08-01",1.3284
"35","1991-08-03",1.152
"36","1992-06-02",2.2212
"37","1992-09-20",1.4409
"38","1993-08-31",1.3698
"39","1993-09-25",1.0656
"40","1993-10-09",0.6417
"41","1994-05-05",2.3607
"42","1994-07-10",1.9359
"43","1994-08-11",1.278
"44","1994-08-18",1.4976
"45","1994-08-25",0.8856
"46","1995-07-29",1.5291
"47","1995-09-15",1.0107
"48","1995-10-01",0.7371
"49","1995-10-15",0.5319
"50","1996-08-14",0.6264
"51","1996-08-16",1.287
"52","1996-10-03",0.7731
"53","1997-04-04",1.7883
"54","1997-05-15",2.2635
"55","1997-06-14",1.8801
"56","1997-07-16",1.4607
"57","1997-07-25",1.413
"58","1998-08-13",0.7695
"59","1998-09-05",1.1475
"60","1999-08-15",1.8999
"61","1999-09-09",1.5624
"62","1999-09-18",0.468
"63","1999-09-25",0.3726
"64","1999-10-02",0.54
"65","2000-03-03",0.6858
"66","2000-04-29",2.2032
"67","2000-05-22",2.232
"68","2000-06-30",1.7352
"69","2000-07-25",1.3986
"70","2000-09-27",0.6381
"71","2000-10-04",0.4122
"72","2000-10-29",0.2673
"73","2000-11-05",0.3195
"74","2001-03-13",1.0827
"75","2001-03-31",1.6515
"76","2001-06-26",1.6857
"77","2001-08-20",0.6939
"78","2001-08-22",0.3294
"79","2001-09-23",0.2511
"80","2002-04-01",1.7658
"81","2002-04-19",2.1546
"82","2002-05-12",2.2527
"83","2002-05-28",2.0484
"84","2002-06-04",1.8531
"85","2002-07-08",1.5354
"86","2002-07-22",1.4301
"87","2002-08-09",1.0206
"88","2002-08-16",0.6759
"89","2002-08-23",0.297
"90","2002-08-25",0.2565
"91","2002-09-08",1.3059
"92","2002-09-10",0.594
"93","2002-10-03",0.9378
"94","2002-10-12",0.7362
"95","2003-03-05",0.6894
"96","2003-04-13",2.3256
"97","2003-04-20",2.052
"98","2003-07-18",0.999
"99","2003-07-25",0.4608
"100","2003-08-10",0.7992
"101","2004-05-08",1.6056
"102","2004-05-24",1.6803
"103","2004-06-10",2.3274
"104","2004-07-05",1.8414
"105","2004-07-29",0.9819
"106","2004-10-01",0.6408
"107","2004-11-26",2.3724
"108","2005-04-27",1.575
"109","2005-06-13",2.3382
"110","2005-06-30",1.4553
"111","2005-07-06",1.6029
"112","2005-07-07",1.6362
"113","2005-07-08",1.5885
"114","2005-10-02",0.6093
"115","2006-04-13",1.908
"116","2006-05-06",2.0673
"117","2006-05-07",2.0286
"118","2006-07-27",1.2969
"119","2006-08-03",0.954
"120","2006-08-04",0.8082
"121","2006-08-10",1.0422
"122","2006-08-12",0.5409
"123","2006-08-19",0.7038
"124","2006-08-26",0
"125","2006-08-28",0.3915
"126","2006-09-27",0.8406
"127","2006-10-05",0.4392
"128","2006-10-06",0.3528
"129","2007-06-02",1.7622
"130","2007-06-03",2.3805
"131","2007-06-04",1.611
"132","2007-06-10",2.1366
"133","2007-07-04",1.2789
"134","2007-07-05",1.6776
"135","2007-07-06",1.2411
"136","2007-08-13",0.5319
"137","2008-06-04",1.7595
"138","2008-07-08",1.359
"139","2008-08-25",0.7803
"140","2008-09-10",1.1817
"141","2009-05-15",2.2212
"142","2009-06-24",1.9692
"143","2009-07-03",1.6389
"144","2009-07-19",1.5435
"145","2009-08-04",1.251
"146","2009-08-26",0.567
"147","2009-10-05",1.1502
"148","2010-08-07",0.3825
"149","2010-08-21",0.7479
"150","2010-09-07",0.9234
"151","2010-09-08",0.8793
"152","2010-09-30",0.6984
"153","2010-10-01",0.7839
"154","2010-10-02",0.5193
"155","2011-05-13",2.1861
"156","2011-06-14",1.6884
"157","2011-06-15",1.1826
"158","2011-07-17",0.9783
"159","2011-08-02",0.6993
"160","2011-08-17",1.332
"161","2011-09-02",0.5796
"162","2011-09-03",0.5904
"163","2011-09-18",1.0395
"164","2011-09-19",0.5535
"165","2012-05-23",2.3499
"166","2012-06-24",2.3202
"167","2012-08-04",0.9342
"168","2012-08-20",0.8163
"169","2012-09-19",1.1511
"170","2013-05-19",1.5705
"171","2013-09-08",0.1944
"172","2013-10-16",1.098
"173","2013-11-01",0.828
"174","2013-11-03",2.3805
"175","2014-03-18",1.2069
"176","2014-03-25",1.539
"177","2014-03-26",1.5192
"178","2014-03-27",2.3814
"179","2014-05-05",2.2455
"180","2014-05-28",1.8963
"181","2014-05-30",1.8315
"182","2014-06-26",2.1555
"183","2014-06-29",2.2752
"184","2014-07-01",2.1375
"185","2014-07-08",1.4337
"186","2014-07-09",1.0215
"187","2014-07-15",1.0494
"188","2014-07-24",1.2186
"189","2014-07-25",0.603
"190","2014-08-02",0.6678
"191","2014-08-10",0.6012
"192","2014-08-25",0.8973
"193","2014-10-12",0.4302
"194","2014-10-19",0.4401
"195","2014-10-21",0.3177
"196","2014-11-13",0.2871
"197","2015-03-05",0.6489
"198","2015-07-12",1.2591
"199","2015-08-04",1.44
"200","2015-08-05",1.197
"201","2015-08-19",1.2303
"202","2015-08-20",1.2213
"203","2015-08-21",1.1961
"204","2015-09-12",0.6075
"205","2015-10-06",0.8424
"206","2015-10-07",0.7722
"207","2015-10-08",0.6723
"208","2015-11-07",2.3868
"209","2016-03-30",2.3796
"210","2016-04-01",1.6848
"211","2016-04-09",1.3221
"212","2016-05-01",2.2158
"213","2016-05-02",2.2374
"214","2016-05-26",2.3031
"215","2016-05-27",1.6146
"216","2016-06-02",2.1654
"217","2016-06-26",1.4643
"218","2016-07-12",1.0683
"219","2016-07-20",1.5444
"220","2016-08-05",1.017
"221","2016-08-14",2.0952
"222","2016-09-15",1.1061
"223","2016-09-16",0.3483
"224","2016-09-23",0.2583
"225","2016-10-02",1.2276
"226","2016-10-08",0.7074
"227","2016-10-09",0.5598
"228","2016-10-10",0.4716
"229","2016-10-17",0.3051
"230","2017-02-06",0.3915
"231","2017-03-03",0.6192
"232","2017-04-02",2.3868
"233","2017-04-26",1.7496
"234","2017-04-27",2.3814
"235","2017-04-28",1.5435
"236","2017-05-12",1.755
"237","2017-05-20",2.3139
"238","2017-05-22",2.2662
"239","2017-06-05",2.3319
"240","2017-06-07",2.3481
"241","2017-06-13",1.5606
"242","2017-06-14",1.9773
"243","2017-06-30",1.9854
"244","2017-07-23",1.6929
"245","2017-07-25",1.6074
"246","2017-09-19",0.6264
"247","2017-09-25",0.6003
"248","2017-09-26",0.441
"249","2017-09-27",0.4212
"250","2017-10-11",0.8172
"251","2017-10-13",0.4311
"252","2017-10-20",0.3312
"253","2018-02-02",1.0476
"254","2018-02-16",0.2997
"255","2018-02-25",0.4077
"256","2018-03-13",0.9621
"257","2018-03-14",0.7191
"258","2018-04-14",2.1816
"259","2018-04-15",1.6839
"260","2018-04-30",2.1915
"261","2018-05-17",1.1745
"262","2018-05-25",1.7145
"263","2018-05-31",1.2492
"264","2018-06-17",2.0988
"265","2018-06-24",2.3373
"266","2018-07-02",1.494
"267","2018-07-10",1.314
"268","2018-07-18",0.8253
"269","2018-07-27",1.0107
"270","2018-07-28",0.8064
"271","2018-08-05",0.4761
"272","2018-09-05",0.324
"273","2018-11-08",0.4365
"274","2019-02-21",0.4239
"275","2019-04-17",2.3841
"276","2019-04-18",1.5642
"277","2019-04-24",2.1726
"278","2019-05-18",1.7055
"279","2019-05-19",2.3292
"280","2019-07-29",1.3509
"281","2019-07-30",1.3698
"282","2019-07-31",1.3194
"283","2019-08-22",1.0215
"284","2019-08-23",1.2069
"285","2019-09-09",1.0971
"286","2019-09-16",1.4742
"287","2019-09-23",0.9441
"288","2019-09-24",1.296
"289","2019-10-03",0.8793
"290","2019-10-09",0.4887
"291","2019-10-10",1.6353
