"","dates","areas"
"1","1988-10-27",2.655
"2","1988-11-19",2.1555
"3","1989-05-30",3.4767
"4","1989-12-01",2.4246
"5","1990-03-30",3.5091
"6","1992-05-31",3.5091
"7","1992-07-02",3.3993
"8","1993-06-10",3.4416
"9","1993-06-19",3.4218
"10","1993-07-05",3.2553
"11","1993-07-12",3.1149
"12","1993-07-21",2.6361
"13","1993-07-28",2.7639
"14","1993-08-06",2.7387
"15","1993-09-30",1.8216
"16","1993-10-16",3.177
"17","1993-12-12",2.6118
"18","1994-05-05",3.5064
"19","1994-05-12",3.5001
"20","1994-05-21",3.5028
"21","1994-05-28",3.483
"22","1994-06-06",3.4857
"23","1994-06-13",3.5091
"24","1994-06-29",3.0573
"25","1994-07-08",2.7909
"26","1994-07-31",2.2923
"27","1994-09-01",1.8243
"28","1995-02-24",2.9628
"29","1995-05-15",3.4668
"30","1996-09-06",2.0907
"31","1996-09-22",1.8378
"32","1997-07-07",2.6901
"33","1997-09-09",1.2681
"34","1998-07-19",2.7648
"35","1998-08-04",2.4066
"36","1998-08-11",2.4066
"37","1998-08-20",2.178
"38","1998-09-12",1.9548
"39","1998-09-28",2.1339
"40","1998-10-07",1.9494
"41","1998-10-14",1.7982
"42","1998-10-23",1.9386
"43","1998-11-15",2.0232
"44","1999-02-28",3.1068
"45","1999-04-17",3.5019
"46","1999-05-03",3.5091
"47","1999-08-15",2.4507
"48","1999-09-07",2.3436
"49","1999-11-19",2.7702
"50","1999-12-04",2.4687
"51","1999-12-13",2.3751
"52","1999-12-29",2.3238
"53","2000-01-05",2.2941
"54","2000-02-14",2.9952
"55","2000-03-25",3.4731
"56","2000-04-10",3.4569
"57","2000-04-11",3.4992
"58","2000-05-20",3.3606
"59","2000-05-21",3.33
"60","2000-05-28",3.1653
"61","2000-07-16",2.4912
"62","2000-08-17",2.0682
"63","2000-08-24",2.0448
"64","2000-09-02",1.899
"65","2000-10-27",2.9178
"66","2000-11-28",2.6739
"67","2001-01-15",2.601
"68","2001-03-04",3.3615
"69","2001-05-23",3.3183
"70","2001-05-31",3.0105
"71","2001-07-03",2.4156
"72","2001-07-26",1.7451
"73","2001-08-20",1.8936
"74","2001-09-05",1.6002
"75","2001-09-28",1.8135
"76","2001-10-07",1.4832
"77","2002-06-04",3.501
"78","2002-06-11",3.4515
"79","2002-08-07",2.1186
"80","2002-08-23",1.9494
"81","2002-08-30",1.7946
"82","2003-05-22",3.5073
"83","2003-07-16",2.196
"84","2003-09-02",1.566
"85","2003-09-18",1.782
"86","2003-10-20",1.8702
"87","2003-10-29",1.2474
"88","2003-12-16",1.3815
"89","2004-02-02",1.782
"90","2004-04-06",2.2437
"91","2004-05-15",2.5821
"92","2004-06-16",2.5704
