"","dates","areas"
"1","1985-10-27",8.1567
"2","1986-07-17",10.9962
"3","1986-11-08",3.9843
"4","1995-09-19",11.4345
"5","1995-10-05",9.9873
"6","1999-06-26",13.7466
"7","1999-06-28",14.589
"8","1999-07-14",13.0023
"9","1999-08-21",11.8629
"10","1999-10-18",9.3312
"11","2000-02-15",6.687
"12","2000-03-09",12.1896
"13","2000-07-15",14.4846
"14","2000-07-22",13.0437
"15","2000-10-28",7.2045
"16","2001-08-26",12.5892
"17","2001-08-28",12.5604
"18","2001-09-04",11.6496
"19","2001-10-15",14.328
"20","2001-10-31",5.6421
"21","2002-02-20",7.4259
"22","2002-07-30",14.1201
"23","2004-05-30",14.9193
"24","2004-07-01",9.2187
"25","2004-07-02",12.0708
"26","2004-08-20",7.0389
"27","2004-08-27",11.1834
"28","2005-06-26",14.1741
"29","2005-08-14",8.4483
"30","2006-07-25",9.585
"31","2006-09-09",9.3537
"32","2007-07-03",8.3403
"33","2007-08-11",7.2099
"34","2007-08-21",11.6649
"35","2007-08-27",6.2199
"36","2007-08-28",9.1197
"37","2007-08-29",6.0948
"38","2007-09-04",11.7153
"39","2007-09-05",11.637
"40","2007-09-28",7.236
"41","2007-09-30",7.7085
"42","2008-07-28",6.0219
"43","2008-08-29",9.0117
"44","2008-08-30",12.4362
"45","2008-08-31",10.1349
"46","2009-07-15",9.9108
"47","2009-07-16",13.9356
"48","2009-09-10",11.5974
"49","2010-07-02",9.0747
"50","2010-07-11",9.1998
"51","2010-08-20",10.1259
"52","2010-09-13",9.8325
"53","2010-09-20",7.9794
"54","2011-06-27",12.9375
"55","2012-06-23",11.7207
"56","2012-08-17",10.4148
"57","2012-08-24",7.5393
"58","2013-03-29",15.6915
"59","2013-07-10",9.1287
"60","2013-07-11",14.0328
"61","2013-10-06",10.0944
"62","2013-10-31",5.0148
"63","2014-02-20",6.6789
"64","2014-02-27",9.4095
"65","2014-03-01",8.8902
"66","2014-03-15",12.1473
"67","2014-05-20",21.7638
"68","2014-10-18",7.6257
"69","2014-10-25",5.9985
"70","2015-02-16",5.0688
"71","2015-04-19",18.9414
"72","2015-07-08",13.1913
"73","2015-07-24",11.5371
"74","2015-10-12",9.5472
"75","2015-10-28",7.0164
"76","2016-02-17",5.2335
"77","2016-02-19",5.5296
"78","2016-03-06",10.1871
"79","2016-03-20",13.3128
"80","2016-03-22",13.509
"81","2016-04-07",17.2296
"82","2016-04-14",17.784
"83","2016-05-09",20.925
"84","2016-06-24",10.6974
"85","2016-08-28",10.6227
"86","2016-10-06",7.1793
"87","2016-10-14",7.5051
"88","2016-10-23",9.405
"89","2016-11-01",3.8583
"90","2017-02-12",4.2543
"91","2017-02-19",6.9669
"92","2017-04-01",16.263
"93","2017-04-08",16.8192
"94","2017-06-28",14.3127
"95","2017-07-06",12.5694
"96","2017-07-07",9.7236
"97","2017-07-13",10.9251
"98","2017-07-14",8.6733
"99","2017-07-29",4.2219
"100","2017-10-03",11.1933
"101","2018-03-26",14.904
"102","2018-03-28",15.0858
"103","2018-07-24",4.6683
"104","2018-09-11",16.1847
"105","2018-09-18",14.202
"106","2018-09-19",14.4621
"107","2018-09-20",14.0094
"108","2018-09-21",5.9922
"109","2018-09-26",10.2069
"110","2018-09-28",11.0412
"111","2018-10-04",10.8801
"112","2018-10-05",10.7982
"113","2018-10-06",10.521
"114","2018-10-07",4.428
"115","2019-02-09",6.0894
"116","2019-02-25",7.722
"117","2019-02-27",8.8452
"118","2019-03-15",13.0473
"119","2019-04-06",11.9151
"120","2019-04-07",17.0676
"121","2019-04-15",17.3547
"122","2019-04-16",18.4869
"123","2019-05-02",19.8927
"124","2019-05-03",12.2112
"125","2019-05-16",20.3976
"126","2019-05-17",19.1277
"127","2019-05-18",20.1528
"128","2019-07-11",9.792
"129","2019-07-12",9.5427
"130","2019-08-07",8.5725
"131","2019-09-06",14.4702
"132","2019-09-14",14.0427
"133","2019-10-16",8.478
"134","2019-10-23",8.9559
