"","dates","areas"
"1","1984-06-03",21.9015
"2","1985-06-06",26.865
"3","1985-08-16",12.4776
"4","1985-08-18",12.078
"5","1986-06-25",21.7737
"6","1987-07-14",23.1948
"7","1987-08-08",17.6175
"8","1988-06-07",26.1108
"9","1988-07-07",18.1206
"10","1988-08-24",10.6929
"11","1989-07-10",22.3992
"12","1990-06-11",25.1316
"13","1990-07-15",20.3697
"14","1991-08-01",16.9893
"15","1991-08-03",16.9677
"16","1992-06-02",26.5806
"17","1992-09-20",18.1944
"18","1993-08-31",15.1398
"19","1993-10-09",18.6885
"20","1994-05-05",27.2385
"21","1994-07-08",22.5576
"22","1994-07-10",23.292
"23","1994-08-11",14.0013
"24","1994-09-03",15.6465
"25","1995-07-29",18.6984
"26","1996-09-17",21.3966
"27","1997-07-25",17.2692
"28","1999-07-18",0.3888
"29","1999-09-18",11.1132
"30","1999-09-25",10.6992
"31","1999-10-27",5.2191
"32","2000-04-29",26.0919
"33","2000-05-15",26.6877
"34","2000-05-22",27.5283
"35","2000-06-07",27.1107
"36","2000-07-25",16.9974
"37","2000-09-27",14.0769
"38","2001-06-26",24.0246
"39","2002-04-19",26.7237
"40","2002-05-28",25.4556
"41","2002-06-04",23.4747
"42","2002-07-08",17.1018
"43","2002-07-22",14.1741
"44","2002-08-09",10.2825
"45","2002-08-16",10.7937
"46","2002-08-23",6.6573
"47","2002-08-25",5.9292
"48","2002-09-10",7.6959
"49","2003-03-05",17.9694
"50","2003-04-20",24.5538
"51","2003-07-25",4.8735
"52","2003-08-10",7.2045
"53","2004-05-24",16.8147
"54","2004-06-01",26.1126
"55","2004-06-02",23.9472
"56","2004-06-03",26.1333
"57","2004-07-29",11.8872
"58","2004-08-13",12.7314
"59","2004-10-01",14.7555
"60","2004-10-16",14.8563
"61","2005-04-27",20.8125
"62","2005-06-29",24.1488
"63","2005-06-30",19.3725
"64","2005-07-06",21.114
"65","2005-07-07",19.0368
"66","2005-07-08",18.3312
"67","2005-10-12",10.3446
"68","2006-05-06",25.5987
"69","2006-05-07",23.1075
"70","2006-07-02",19.7919
"71","2006-07-27",13.1157
"72","2006-08-03",10.782
"73","2006-08-04",9.2502
"74","2006-08-10",10.7127
"75","2006-08-12",9.6111
"76","2006-08-19",10.3122
"77","2006-08-20",8.2224
"78","2006-10-05",11.0196
"79","2007-05-02",27.468
"80","2007-06-02",17.3952
"81","2007-06-03",27.5364
"82","2007-06-04",21.7827
"83","2007-07-05",20.4237
"84","2007-09-30",6.0813
"85","2007-10-02",17.5383
"86","2008-07-08",17.1963
"87","2008-09-10",15.2487
"88","2009-05-15",23.8662
"89","2009-06-24",22.8132
"90","2009-07-03",18.594
"91","2009-07-19",16.9902
"92","2009-08-04",12.4515
"93","2010-09-08",12.933
"94","2010-10-01",16.9776
"95","2010-10-02",13.3128
"96","2011-06-15",18.5526
"97","2011-07-17",11.2464
"98","2011-09-18",9.063
"99","2011-09-19",7.5726
"100","2012-05-23",25.0893
"101","2012-08-04",15.6699
"102","2012-08-20",12.7854
"103","2013-05-18",27.5103
"104","2013-05-19",21.4434
"105","2013-05-29",6.5691
"106","2013-07-22",12.3885
"107","2013-07-28",0.4554
"108","2013-08-30",14.742
"109","2013-09-07",10.4454
"110","2013-09-08",7.9803
"111","2014-03-25",21.8745
"112","2014-03-27",24.2856
"113","2014-05-05",26.0127
"114","2014-05-14",27.1755
"115","2014-05-28",23.9364
"116","2014-05-30",23.8059
"117","2014-06-29",21.8808
"118","2014-07-01",20.9349
"119","2014-07-08",17.3826
"120","2014-07-24",11.6847
"121","2014-07-25",8.9937
"122","2014-08-02",11.5551
"123","2014-09-17",0.1377
"124","2014-11-04",2.241
"125","2014-11-13",10.8585
"126","2015-03-05",18.4734
"127","2015-04-29",11.9925
"128","2015-07-11",25.7256
"129","2015-07-12",19.0647
"130","2015-08-04",16.5969
"131","2015-08-19",14.7852
"132","2015-08-20",13.8051
"133","2015-08-21",14.6115
"134","2015-09-12",7.3593
"135","2015-10-06",16.9461
"136","2016-03-23",26.4591
"137","2016-04-01",24.1047
"138","2016-04-17",25.2918
"139","2016-05-27",21.7359
"140","2016-06-02",0.8721
"141","2016-06-26",15.9111
"142","2016-07-13",18.0504
"143","2016-07-20",15.9939
"144","2016-07-28",8.4267
"145","2016-08-29",11.232
"146","2016-09-16",7.7634
"147","2016-10-08",0.6399
"148","2016-10-09",13.7133
"149","2016-10-10",14.4891
"150","2016-10-26",12.6216
"151","2017-04-18",26.6076
"152","2017-05-20",0.738
"153","2017-05-22",26.0262
"154","2017-06-13",15.4611
"155","2017-06-14",22.9743
"156","2017-09-25",0.3798
"157","2017-09-26",12.6099
"158","2017-09-27",13.6242
"159","2017-10-20",14.7573
"160","2018-02-18",15.0075
"161","2018-05-17",21.1878
"162","2018-05-25",24.309
"163","2018-05-31",15.399
"164","2018-06-17",25.1325
"165","2018-06-24",25.2801
"166","2018-06-30",9.8343
"167","2018-07-02",14.049
"168","2018-07-10",18.1233
"169","2018-07-12",17.0586
"170","2018-07-26",11.0754
"171","2018-07-28",9.8154
"172","2018-08-05",9.3096
"173","2018-08-27",0.0684
"174","2018-09-20",5.6286
"175","2018-09-28",0.7308
"176","2018-11-08",16.38
"177","2019-04-16",15.2784
"178","2019-04-17",27.8046
"179","2019-04-18",21.1779
"180","2019-04-24",7.8543
"181","2019-04-27",14.1993
"182","2019-05-10",1.0368
"183","2019-05-18",16.6842
"184","2019-05-19",25.6914
"185","2019-07-30",12.8979
"186","2019-07-31",14.3361
"187","2019-08-16",11.178
"188","2019-08-24",9.4086
"189","2019-09-02",4.3659
"190","2019-09-24",19.5948
