"","dates","areas"
"1","1989-05-30",29.0556
"2","1993-06-10",29.0403
"3","1993-09-30",21.8817
"4","1994-05-28",29.0439
"5","1994-06-29",28.1196
"6","1994-07-31",24.6636
"7","1994-09-01",22.1085
"8","1995-05-15",28.8027
"9","1996-09-06",23.1336
"10","1996-09-22",21.4623
"11","1997-07-07",28.2825
"12","1997-09-09",20.6739
"13","1998-09-12",23.8806
"14","1998-09-28",23.4486
"15","1998-10-14",21.0942
"16","2001-05-31",28.5597
"17","2001-06-08",28.3788
"18","2001-07-26",24.21
"19","2001-09-04",22.5153
"20","2002-06-11",29.178
"21","2002-08-30",23.8545
"22","2003-09-02",22.446
"23","2003-09-18",23.7924
"24","2004-05-15",26.8965
"25","2004-06-16",26.9676
"26","2004-09-04",22.5369
"27","2005-05-02",27.4887
"28","2005-07-21",26.0955
"29","2005-08-22",23.7915
"30","2005-09-07",21.8241
"31","2005-09-23",20.2158
"32","2006-07-08",26.1684
"33","2006-08-25",21.5253
"34","2006-09-10",21.051
"35","2007-07-11",25.9128
"36","2007-08-28",21.2364
"37","2007-09-13",20.7558
"38","2007-09-29",18.2682
"39","2008-06-11",26.3871
"40","2008-06-27",25.0038
"41","2008-07-05",24.9192
"42","2008-07-29",20.4462
"43","2008-08-14",20.4498
"44","2008-09-15",19.8126
"45","2008-12-04",19.4778
"46","2009-07-16",27.3159
"47","2009-07-24",28.3482
"48","2009-08-01",27.3456
"49","2009-08-09",27.4482
"50","2009-08-25",25.5582
"51","2010-06-01",28.9476
"52","2010-07-03",28.7766
"53","2010-07-19",28.3293
"54","2010-07-27",28.5813
"55","2010-08-04",27.4527
"56","2010-08-12",27.2853
"57","2010-08-20",26.352
"58","2010-09-05",24.5664
"59","2011-04-25",29.0403
"60","2011-06-28",28.2645
"61","2011-07-14",26.883
"62","2011-08-15",22.194
"63","2011-08-23",22.0203
"64","2011-10-02",20.7396
"65","2012-07-08",28.8306
"66","2012-08-25",24.9993
"67","2013-04-30",29.2932
"68","2013-05-16",29.2131
"69","2013-06-01",29.2545
"70","2013-06-09",28.3437
"71","2013-06-25",27.7056
"72","2013-07-03",28.926
"73","2013-07-19",27.7677
"74","2013-07-27",26.5644
"75","2013-08-28",24.1173
"76","2013-09-13",22.068
"77","2013-09-29",20.3589
"78","2013-10-07",18.4392
"79","2013-10-15",18.504
"80","2013-11-08",22.6737
"81","2014-02-28",24.9363
"82","2014-04-01",28.5579
"83","2014-05-03",29.1447
"84","2014-07-22",26.8956
"85","2014-08-07",23.841
"86","2014-09-16",24.2208
"87","2014-11-11",21.9024
"88","2014-12-13",24.2073
"89","2015-01-14",22.2111
"90","2015-03-19",28.1142
"91","2015-05-22",29.1492
"92","2015-08-18",22.833
"93","2015-09-27",20.9412
"94","2015-10-13",21.1428
"95","2015-10-29",23.5188
"96","2015-11-30",20.0718
"97","2015-12-16",19.9647
"98","2016-03-05",25.2639
"99","2016-06-25",28.8171
"100","2016-08-28",23.0607
"101","2016-09-21",21.3471
"102","2016-09-29",20.6343
"103","2016-10-15",21.195
"104","2017-03-08",26.4033
"105","2017-03-24",29.3886
"106","2017-04-09",29.1564
"107","2017-04-25",29.2023
"108","2017-06-12",28.8522
"109","2017-08-15",24.012
"110","2017-08-23",21.933
"111","2017-09-08",22.0653
"112","2017-10-02",23.0634
"113","2018-01-22",20.3436
"114","2018-02-07",24.2136
"115","2018-04-12",29.2905
"116","2018-04-28",29.0727
"117","2018-05-30",29.268
"118","2018-06-07",27.7569
"119","2018-07-01",28.2105
"120","2018-08-02",24.0696
"121","2018-08-10",20.9295
"122","2018-08-18",20.79
"123","2018-08-26",20.0637
"124","2018-09-03",19.2879
"125","2018-09-11",19.6659
"126","2018-11-06",22.5414
"127","2019-04-15",29.3886
"128","2019-05-01",29.3526
"129","2019-07-04",28.6308
"130","2019-07-12",25.8804
"131","2019-07-20",28.2402
"132","2019-08-13",21.3678
"133","2019-09-06",20.88
"134","2019-09-14",18.7191
"135","2019-09-22",19.4499
"136","2019-11-09",23.1147
"137","2019-12-27",19.1601
