"","dates","areas"
"1","1984-04-07",3.2652
"2","1984-05-18",2.8485
"3","1984-05-25",2.9016
"4","1984-06-03",2.5182
"5","1984-09-16",1.134
"6","1984-10-25",2.1204
"7","1985-02-23",3.3714
"8","1985-06-15",2.8737
"9","1985-06-29",2.3265
"10","1985-07-24",1.35
"11","1986-03-14",3.3516
"12","1986-06-18",2.394
"13","1986-06-25",2.3238
"14","1986-07-11",2.1996
"15","1986-07-20",1.9746
"16","1987-06-03",3.1149
"17","1987-07-14",2.3832
"18","1988-06-07",2.6334
"19","1988-07-07",2.0106
"20","1988-08-10",1.1673
"21","1989-07-10",2.5083
"22","1989-10-07",0.873
"23","1990-06-11",2.6973
"24","1990-07-15",2.2914
"25","1991-08-01",1.7703
"26","1991-08-03",1.7226
"27","1992-06-02",2.8278
"28","1992-07-18",2.304
"29","1993-07-23",2.1285
"30","1993-08-08",1.7937
"31","1993-08-31",1.5615
"32","1993-09-25",1.1304
"33","1993-10-09",1.2168
"34","1994-05-05",2.7774
"35","1994-08-11",1.5867
"36","1994-09-03",1.6569
"37","1994-09-26",3.1131
"38","1995-07-29",2.0178
"39","1995-09-06",1.143
"40","1995-10-01",0.9774
"41","1995-10-15",0.9486
"42","1997-06-14",2.7351
"43","1997-07-16",2.0718
"44","1997-07-18",0.8253
"45","1997-09-04",0.6327
"46","1998-08-29",1.1889
"47","1998-09-05",1.2114
"48","1999-09-09",1.6731
"49","1999-09-18",0.8406
"50","1999-09-25",0.7218
"51","1999-10-27",2.2266
"52","2000-04-29",3.1473
"53","2000-07-25",2.0061
"54","2000-08-03",0.7506
"55","2000-09-27",0.801
"56","2000-10-29",0.6525
"57","2000-11-05",1.0224
"58","2001-06-26",2.4282
"59","2001-08-20",0.9171
"60","2002-04-01",2.6676
"61","2002-04-19",2.7522
"62","2002-05-28",2.6982
"63","2002-06-04",2.5677
"64","2002-07-15",1.1034
"65","2002-07-22",1.764
"66","2002-07-31",1.1223
"67","2002-08-09",1.3437
"68","2002-08-16",0.5715
"69","2002-08-23",0.6957
"70","2002-08-25",0.4959
"71","2002-09-08",1.4625
"72","2002-09-10",0.6777
"73","2003-03-05",0.9333
"74","2003-05-24",2.8485
"75","2003-07-25",0.612
"76","2003-08-10",0.8982
"77","2004-05-08",1.9152
"78","2004-06-02",2.6739
"79","2004-06-10",2.8692
"80","2004-07-05",2.3751
"81","2004-07-29",1.512
"82","2004-08-05",1.4616
"83","2004-10-01",0.8145
"84","2005-05-12",2.9277
"85","2005-05-21",3.2094
"86","2005-06-29",2.5209
"87","2005-06-30",1.9935
"88","2005-07-06",2.2923
"89","2005-07-07",1.4175
"90","2005-07-08",2.2104
"91","2006-05-06",2.6172
"92","2006-05-07",2.4255
"93","2006-07-02",2.1708
"94","2006-07-27",1.5984
"95","2006-08-02",0.0531
"96","2006-08-04",1.1439
"97","2006-08-10",1.2807
"98","2006-08-12",0.7506
"99","2006-08-19",1.0179
