"","dates","areas"
"1","1984-04-07",2.9637
"2","1984-05-18",2.8827
"3","1984-05-25",2.8242
"4","1984-05-27",2.8755
"5","1984-06-03",2.7243
"6","1984-06-26",2.6244
"7","1984-10-25",2.5776
"8","1985-06-29",2.5074
"9","1985-07-24",2.0214
"10","1985-10-05",2.5668
"11","1986-03-14",2.9484
"12","1986-03-30",2.6064
"13","1986-05-24",2.862
"14","1986-06-25",2.6163
"15","1986-07-04",2.6541
"16","1986-07-20",2.2608
"17","1986-08-28",1.6047
"18","1986-09-04",0.7497
"19","1987-03-15",2.6892
"20","1987-03-17",2.88
"21","1987-07-14",2.6388
"22","1988-02-23",2.646
"23","1988-05-06",2.8989
"24","1988-06-07",2.7144
"25","1988-07-07",2.2815
"26","1988-07-16",1.2501
"27","1988-08-10",1.1412
"28","1989-07-10",2.6631
"29","1989-08-13",0.8649
"30","1989-10-07",1.1142
"31","1990-06-11",2.7927
"32","1990-06-20",2.7999
"33","1990-07-15",2.5524
"34","1990-08-16",1.6821
"35","1991-08-01",1.9611
"36","1991-08-03",1.953
"37","1991-08-26",1.3167
"38","1992-06-02",2.8512
"39","1992-07-18",2.7927
"40","1993-07-23",2.4624
"41","1993-09-16",2.5812
"42","1993-09-25",1.6632
"43","1993-10-09",1.8189
"44","1994-08-11",2.1393
"45","1994-08-18",2.0187
"46","1994-08-25",1.6371
"47","1994-08-27",2.0511
"48","1994-09-03",2.1609
"49","1995-05-08",2.9628
"50","1995-07-29",2.502
"51","1995-09-15",1.809
"52","1995-10-01",1.5183
"53","1996-07-20",2.5677
"54","1996-07-31",2.4102
"55","1996-08-07",2.2239
"56","1996-08-14",1.9548
"57","1996-09-06",2.1339
"58","1997-07-16",2.3922
"59","1997-07-18",2.07
"60","1997-08-01",1.7982
"61","1998-08-13",1.7514
"62","1998-08-29",1.3743
"63","1998-09-05",1.3743
"64","1998-10-23",1.4373
"65","1999-06-30",1.1025
"66","1999-07-14",2.0646
