"","dates","areas"
"1","1989-05-30",3.4389
"2","1993-06-10",3.4407
"3","1993-09-30",2.448
"4","1994-09-01",2.7126
"5","1995-05-15",3.4245
"6","1996-09-06",2.7774
"7","1997-09-09",2.7585
"8","2002-06-11",3.4524
"9","2006-08-09",2.6784
"10","2006-09-10",2.6442
"11","2007-06-25",3.2148
"12","2007-10-15",2.5569
"13","2010-07-27",3.4335
"14","2011-08-23",2.6514
"15","2011-09-08",2.6001
"16","2013-05-16",3.4515
"17","2013-06-01",3.4524
"18","2013-06-09",3.2094
"19","2013-06-25",3.2139
"20","2014-04-01",3.4362
"21","2014-05-03",3.4524
"22","2014-10-10",3.3741
"23","2016-03-05",3.3282
"24","2016-06-09",3.4065
"25","2017-04-09",3.4506
"26","2017-04-25",3.4443
"27","2017-05-11",3.4416
"28","2018-04-12",3.447
"29","2018-09-03",2.8359
"30","2019-03-14",3.4533
