"","dates","areas"
"1","1993-06-10",17.2368
"2","1993-09-30",10.9431
"3","1994-05-28",17.1747
"4","1994-09-01",11.16
"5","1995-05-15",16.731
"6","1996-01-03",9.3195
"7","1996-09-06",11.8233
"8","1996-09-22",11.2797
"9","1997-09-09",11.9034
"10","1998-09-12",12.1212
"11","2000-08-24",12.8421
"12","2000-09-02",12.906
"13","2001-07-26",12.339
"14","2002-06-04",17.5689
"15","2002-06-11",17.1729
"16","2002-08-23",12.9249
"17","2002-08-30",11.5254
"18","2003-09-02",8.7831
"19","2004-05-15",12.8232
"20","2004-09-13",8.883
"21","2005-08-06",10.3896
"22","2005-08-22",9.7875
"23","2005-09-07",8.6922
"24","2006-04-28",11.7378
"25","2006-07-08",10.6272
"26","2006-09-10",9.198
"27","2007-02-01",9.5499
"28","2007-04-15",11.2626
"29","2007-07-20",10.0305
"30","2007-08-05",9.1413
"31","2007-08-21",9.2763
"32","2007-09-13",8.7489
"33","2007-09-29",8.3124
"34","2007-10-08",7.5726
"35","2008-07-05",13.302
"36","2008-07-29",8.3115
"37","2008-08-07",7.4295
"38","2008-12-04",8.9694
"39","2009-07-16",12.429
"40","2010-06-02",17.7489
"41","2010-07-19",12.4848
"42","2010-07-27",15.9633
"43","2010-08-20",10.1043
"44","2011-04-25",17.505
"45","2011-04-26",11.9349
"46","2011-08-07",9.0378
"47","2011-08-23",8.2323
"48","2011-08-24",11.2887
"49","2011-09-08",8.6013
"50","2011-10-02",11.5857
"51","2011-10-03",8.3169
"52","2012-05-05",12.3732
"53","2012-07-01",11.7576
"54","2012-08-25",10.5948
"55","2013-05-16",17.5239
"56","2013-06-01",17.5806
"57","2013-06-09",13.0185
"58","2013-06-10",1.9503
"59","2013-06-17",17.829
"60","2013-06-26",3.6054
"61","2013-07-19",14.9409
"62","2013-07-27",10.53
"63","2013-09-13",9.4752
"64","2013-09-22",8.4924
"65","2013-09-29",8.7147
"66","2013-09-30",12.2058
"67","2013-10-07",10.9683
"68","2013-10-08",7.6374
"69","2013-10-15",8.145
"70","2013-11-17",12.8745
"71","2014-04-01",16.8633
"72","2014-04-10",17.667
"73","2014-05-28",17.8335
"74","2014-06-13",17.7867
"75","2014-07-22",14.3874
"76","2014-08-07",12.798
"77","2014-08-08",9.09
"78","2014-11-11",13.5504
"79","2014-12-13",11.4813
"80","2015-01-14",13.4226
"81","2015-02-24",16.3341
"82","2015-04-13",17.172
"83","2015-04-29",17.5617
"84","2015-05-15",17.7408
"85","2015-05-22",17.4546
"86","2015-07-17",11.0223
"87","2015-08-11",8.1828
"88","2015-08-18",9.3456
"89","2015-09-03",9.2115
"90","2015-09-04",13.1967
"91","2015-09-28",7.9911
"92","2015-10-13",11.2131
"93","2015-10-14",7.4934
"94","2015-10-29",14.1885
"95","2015-11-30",12.7656
"96","2015-12-01",8.1864
"97","2016-02-27",14.5557
"98","2016-03-05",14.7438
"99","2016-04-06",17.658
"100","2016-05-01",17.6526
"101","2016-05-08",17.6022
"102","2016-06-02",17.8335
"103","2016-06-18",17.3385
"104","2016-06-25",16.389
"105","2016-07-28",9.5004
"106","2016-08-29",8.9235
"107","2016-09-29",12.3309
"108","2017-01-12",12.3255
"109","2017-04-09",17.6319
"110","2017-04-25",17.415
"111","2017-05-11",17.217
"112","2017-05-20",17.7804
"113","2017-07-31",9.2898
"114","2017-08-15",12.8025
"115","2017-08-23",8.7624
"116","2017-11-19",13.3911
"117","2018-03-20",16.2603
"118","2018-04-05",16.9461
"119","2018-04-12",17.5536
"120","2018-04-28",17.2179
"121","2018-05-30",17.6418
"122","2018-06-07",12.8169
"123","2018-07-17",13.4748
"124","2018-07-18",9.5049
"125","2018-08-02",11.9997
"126","2018-08-03",8.7318
"127","2018-08-18",9.6948
"128","2018-08-19",7.4799
"129","2018-08-27",12.0078
"130","2018-09-03",9.9198
"131","2018-09-04",7.4592
"132","2018-09-11",7.8444
"133","2018-09-12",11.6703
"134","2018-10-21",15.3072
"135","2019-03-07",16.398
"136","2019-05-01",17.7507
"137","2019-06-27",17.8326
"138","2019-07-12",11.5497
"139","2019-08-14",12.6486
"140","2019-08-21",12.8556
"141","2019-08-30",13.1148
"142","2019-09-06",11.2545
"143","2019-09-07",7.8732
"144","2019-09-14",8.1621
"145","2019-09-22",10.1277
"146","2019-09-23",7.2801
"147","2019-10-01",11.232
"148","2019-11-09",14.2506
"149","2019-12-04",12.1464
"150","2019-12-27",11.6217
