"","dates","areas"
"1","1993-06-10",26.6427
"2","1993-07-05",25.1811
"3","1993-09-30",15.7428
"4","1994-05-28",27.2385
"5","1994-06-29",23.3379
"6","1994-07-08",21.6369
"7","1994-09-01",14.6529
"8","1996-09-06",16.0119
"9","1996-09-22",14.9526
"10","1997-09-09",15.6429
"11","1998-07-19",23.3532
"12","1998-09-12",17.3664
"13","1998-10-14",17.1594
"14","1999-09-07",20.781
"15","2000-07-16",22.6422
"16","2000-08-24",18.2781
"17","2000-09-02",18.4905
"18","2001-07-26",17.8506
"19","2001-10-07",16.5339
"20","2002-08-23",18.5931
"21","2002-08-30",17.8452
"22","2003-07-16",16.9182
"23","2003-09-02",13.0356
"24","2003-09-18",15.6231
"25","2004-05-15",21.0627
"26","2004-08-12",14.1192
"27","2004-09-13",12.4281
"28","2005-07-21",18.1908
"29","2005-08-06",15.8796
"30","2005-08-15",13.1517
"31","2005-08-22",15.3783
"32","2005-09-07",13.0014
"33","2005-10-02",11.7225
"34","2006-04-28",16.6869
"35","2006-07-08",17.0568
"36","2006-09-03",12.0213
"37","2007-07-20",13.3047
"38","2007-08-05",12.4767
"39","2007-08-21",11.9079
"40","2007-09-13",13.0401
"41","2007-09-29",12.1968
"42","2008-06-11",19.269
"43","2008-06-12",25.6248
"44","2008-06-27",16.3629
"45","2008-07-05",19.1313
"46","2008-07-29",12.4551
"47","2008-08-07",10.3527
"48","2009-07-16",20.2743
"49","2009-08-01",18.828
"50","2009-08-09",22.1094
"51","2009-08-10",14.0382
"52","2009-08-25",20.061
"53","2009-08-26",12.753
"54","2010-01-01",10.0764
"55","2010-07-19",19.9575
"56","2010-07-27",24.0867
"57","2010-08-20",16.0938
"58","2010-08-21",21.2328
"59","2011-04-25",27.4194
"60","2011-04-26",17.1027
"61","2011-06-28",23.2146
"62","2011-07-06",17.388
"63","2011-08-07",14.9652
"64","2011-08-23",12.4704
"65","2011-08-24",16.1766
"66","2011-09-08",12.0024
"67","2011-10-02",15.6573
"68","2011-10-03",9.9639
"69","2012-07-01",16.0155
"70","2012-08-02",14.589
"71","2012-08-25",16.6527
"72","2012-09-10",15.6375
"73","2013-05-16",27.5688
"74","2013-06-01",27.351
"75","2013-06-09",20.9097
"76","2013-06-10",0.5589
"77","2013-06-26",2.0907
"78","2013-07-03",24.8292
"79","2013-07-19",21.9114
"80","2013-07-27",16.4565
"81","2013-08-28",17.7372
"82","2013-08-29",21.69
"83","2013-09-13",14.3658
"84","2013-09-14",18.1377
"85","2013-09-22",11.4561
"86","2013-09-29",12.3984
"87","2013-09-30",16.0092
"88","2013-10-07",14.0292
"89","2013-10-08",9.8568
"90","2013-10-15",11.196
"91","2013-11-17",18.8172
"92","2014-04-01",26.172
"93","2014-04-10",26.8686
"94","2014-06-13",27.2988
"95","2014-07-14",18.3195
"96","2014-07-15",23.6997
"97","2014-07-22",21.1419
"98","2014-07-23",13.779
"99","2014-08-07",17.9028
"100","2014-08-08",11.6208
"101","2014-09-01",24.264
"102","2014-09-09",13.5504
"103","2014-09-16",16.4097
"104","2014-09-17",20.2203
"105","2014-10-02",14.1471
"106","2014-10-03",18.3609
"107","2014-11-11",19.4715
"108","2015-01-14",19.3374
"109","2015-03-12",24.3873
"110","2015-04-13",25.695
"111","2015-05-15",27.4428
"112","2015-07-17",16.7094
"113","2015-08-11",12.0879
"114","2015-08-18",13.6341
"115","2015-09-03",13.347
"116","2015-09-04",17.2161
"117","2015-09-28",9.2853
"118","2015-10-06",16.8417
"119","2015-10-13",13.9554
"120","2015-10-14",9.432
"121","2016-02-27",21.7197
"122","2016-05-01",24.7572
"123","2016-05-08",27.5562
"124","2016-06-02",27.8919
"125","2016-06-17",20.5758
"126","2016-06-18",26.2512
"127","2016-06-25",24.2703
"128","2016-06-26",15.6987
"129","2016-07-03",18.2871
"130","2016-07-27",18.4923
"131","2016-07-28",12.591
"132","2016-08-28",16.9857
"133","2016-08-29",10.3473
"134","2016-09-13",19.4517
"135","2016-09-14",12.4002
"136","2016-09-22",23.9706
"137","2016-09-29",16.8255
"138","2016-10-15",15.9903
"139","2017-01-12",16.8174
"140","2017-04-09",27.4662
"141","2017-04-17",21.4452
"142","2017-04-25",27.1872
"143","2017-05-20",27.6201
"144","2017-07-31",13.0338
"145","2017-08-15",17.3196
"146","2017-08-16",11.5389
"147","2017-08-23",12.5721
"148","2017-09-08",14.3397
"149","2017-09-09",18.108
"150","2017-09-25",19.1673
"151","2017-10-02",16.6122
"152","2017-10-03",10.7604
"153","2018-04-12",27.063
"154","2018-05-30",27.2853
"155","2018-06-07",20.7045
"156","2018-07-01",22.4019
"157","2018-07-02",15.4494
"158","2018-07-17",19.1412
"159","2018-07-18",13.0824
"160","2018-08-02",16.335
"161","2018-08-03",10.6776
"162","2018-08-10",11.4048
"163","2018-08-19",9.9846
"164","2018-08-27",14.6718
"165","2018-09-03",12.204
"166","2018-09-04",8.1783
"167","2018-09-11",10.6407
"168","2018-09-12",13.8969
"169","2018-10-13",18.5283
"170","2018-10-21",22.3821
"171","2018-11-06",20.3301
"172","2019-03-07",24.4017
"173","2019-05-01",27.6363
"174","2019-06-27",27.9666
"175","2019-07-04",25.6797
"176","2019-07-12",18.6885
"177","2019-07-20",23.8455
"178","2019-07-21",15.084
"179","2019-07-29",21.4983
"180","2019-08-21",17.3259
"181","2019-08-30",17.4546
"182","2019-09-06",14.3811
"183","2019-09-07",9.4482
"184","2019-09-14",10.8144
"185","2019-09-22",12.3669
"186","2019-09-23",9.2853
"187","2019-11-09",20.6559
"188","2019-12-04",16.9056
"189","2019-12-27",15.5682
