"","dates","areas"
"1","1984-04-07",3.2328
"2","1984-05-18",3.0834
"3","1984-05-25",3.1338
"4","1984-06-03",2.6613
"5","1984-09-16",1.5705
"6","1984-10-25",1.9503
"7","1985-02-23",3.4461
"8","1985-06-15",3.0465
"9","1985-06-29",2.268
"10","1985-07-24",1.2789
"11","1986-03-14",3.4524
"12","1986-06-18",2.5407
"13","1986-06-25",2.6136
"14","1986-07-20",2.1906
"15","1987-06-03",3.1941
"16","1987-07-14",2.5659
"17","1988-02-23",2.6343
"18","1988-06-07",2.8638
"19","1988-07-07",2.2176
"20","1988-08-10",1.4202
"21","1989-02-18",2.6559
"22","1989-07-10",2.7855
"23","1989-10-07",0.99
"24","1990-06-11",2.9538
"25","1990-07-15",2.4453
"26","1991-08-01",1.9755
"27","1991-08-03",1.8387
"28","1992-06-02",3.0708
"29","1992-07-18",2.7144
"30","1993-07-23",2.2968
"31","1993-08-08",1.9629
"32","1993-08-31",1.6695
"33","1993-09-25",1.6362
"34","1993-10-09",1.3284
"35","1994-05-05",3.0438
"36","1994-08-11",1.8477
"37","1994-08-25",1.4652
"38","1994-09-03",2.1186
"39","1994-09-26",3.4785
"40","1995-07-29",1.953
"41","1995-09-06",1.2825
"42","1995-10-01",1.2474
"43","1995-10-15",1.0053
"44","1996-08-07",1.0575
"45","1996-09-17",2.628
"46","1997-06-14",2.961
"47","1997-09-04",0.4536
"48","1998-08-29",1.3257
"49","1998-09-05",1.4445
"50","1999-09-18",1.0512
"51","1999-09-25",0.8451
"52","2000-04-29",3.1077
"53","2000-07-25",2.1042
"54","2000-09-27",0.9396
"55","2000-10-29",0.5976
"56","2000-11-05",0.8505
"57","2001-06-26",2.5794
"58","2001-08-20",1.152
"59","2002-04-01",2.7423
"60","2002-04-19",2.9601
"61","2002-05-12",3.3444
"62","2002-05-28",2.9052
"63","2002-06-04",2.7873
"64","2002-07-15",0.8397
"65","2002-07-22",1.9467
"66","2002-07-31",1.5093
"67","2002-08-09",1.6155
"68","2002-08-16",1.2132
"69","2002-08-25",0.3501
"70","2002-09-10",0.7362
"71","2003-03-05",1.0449
"72","2003-05-24",3.0141
"73","2003-07-25",0.99
"74","2003-08-10",1.1655
"75","2004-05-08",1.8756
"76","2004-06-10",3.0798
"77","2004-07-05",2.5551
"78","2004-07-29",1.4598
"79","2004-10-01",1.0395
"80","2005-05-12",3.2625
"81","2005-06-29",2.7945
"82","2005-06-30",2.1456
"83","2005-07-06",2.367
"84","2005-07-07",2.1834
"85","2005-07-08",2.3778
"86","2006-05-06",2.7378
"87","2006-05-07",2.5425
"88","2006-07-02",2.4111
"89","2006-07-27",1.7784
"90","2006-08-02",0.8163
"91","2006-08-10",1.5624
"92","2006-08-12",1.3626
"93","2006-08-19",1.3788
"94","2006-08-20",1.0458
"95","2006-08-26",1.0125
"96","2006-08-27",1.0134
"97","2006-09-27",0.9387
"98","2006-10-05",0.747
"99","2007-06-02",2.16
"100","2007-06-03",3.2238
"101","2007-06-04",2.394
"102","2007-07-04",1.854
"103","2007-07-05",2.4957
"104","2008-06-04",2.1042
"105","2008-07-08",2.0511
"106","2008-09-10",1.4085
"107","2009-06-23",1.9368
"108","2009-07-03",2.4264
"109","2009-07-19",2.2275
"110","2009-07-26",1.0548
"111","2009-08-03",1.1385
"112","2009-08-11",1.5345
"113","2009-08-26",0.702
"114","2009-10-05",1.3527
"115","2010-08-21",1.4103
"116","2010-09-07",1.4463
"117","2010-09-08",1.5039
"118","2010-09-30",0.7452
"119","2010-10-01",1.0476
"120","2010-10-02",0.6921
"121","2011-05-13",2.8638
"122","2011-06-14",2.6703
"123","2011-06-15",2.1042
"124","2011-07-17",1.4598
"125","2011-08-02",0.9693
"126","2011-08-17",0.486
"127","2011-09-19",0.7722
"128","2012-05-23",2.9232
"129","2012-06-24",3.4146
"130","2012-07-10",2.6649
"131","2012-08-04",1.6029
"132","2012-09-19",1.2177
"133","2013-05-27",2.8926
"134","2013-07-28",1.2897
"135","2013-08-31",1.7145
"136","2013-09-08",0.7596
"137","2013-10-16",0.7893
"138","2014-03-18",1.5885
"139","2014-03-25",1.8594
"140","2014-04-10",2.3292
"141","2014-05-05",2.808
"142","2014-05-28",2.8179
"143","2014-05-30",2.79
"144","2014-06-06",1.9359
"145","2014-06-13",2.5083
"146","2014-06-29",2.6091
"147","2014-07-01",2.4876
"148","2014-07-08",2.115
"149","2014-07-09",1.7469
"150","2014-07-14",1.6884
"151","2014-07-24",1.8036
"152","2014-07-25",1.0602
"153","2014-08-09",0.5499
"154","2014-08-25",1.2096
"155","2014-10-03",2.0286
"156","2014-10-05",1.5219
"157","2014-10-12",0.7893
"158","2015-03-05",1.0566
"159","2015-04-29",2.7513
"160","2015-07-04",2.8458
"161","2015-07-12",2.2563
"162","2015-08-04",2.1501
"163","2015-08-19",1.7595
"164","2015-08-20",1.7748
"165","2015-08-21",1.6884
"166","2015-09-12",0.8046
"167","2015-10-06",1.0602
"168","2015-10-07",1.1952
"169","2015-10-08",1.5426
"170","2016-02-27",0.7011
"171","2016-04-01",2.1195
"172","2016-04-17",2.5101
"173","2016-05-01",2.8557
"174","2016-05-26",2.9943
"175","2016-05-27",2.4426
"176","2016-06-02",2.9277
"177","2016-06-26",2.0709
"178","2016-07-12",1.6659
"179","2016-07-20",2.2608
"180","2016-07-21",2.0268
"181","2016-07-30",1.0872
"182","2016-09-15",0.9756
"183","2016-09-16",0.7254
"184","2016-09-22",0.5652
"185","2016-10-08",1.4625
"186","2016-10-09",0.8334
"187","2016-10-10",0.7938
"188","2016-10-17",0.5814
"189","2016-10-24",0.4707
"190","2016-10-26",0.4626
"191","2017-02-06",1.2978
"192","2017-03-03",1.1493
"193","2017-04-02",3.4866
"194","2017-04-28",2.2887
"195","2017-05-12",2.1699
"196","2017-05-13",3.1581
"197","2017-06-13",1.9845
"198","2017-06-14",2.8818
"199","2017-06-30",2.8035
"200","2017-07-01",2.0907
"201","2017-07-23",2.349
"202","2017-07-25",2.2473
"203","2017-09-25",1.1682
"204","2017-09-26",1.0953
"205","2017-09-27",0.9855
"206","2017-10-05",0.8136
"207","2017-10-13",0.6858
