"","dates","areas"
"74","2007-08-23",4.635
"75","2007-09-08",5.4801
"76","2007-09-24",6.651
"77","2007-11-27",0.0432
"78","2008-03-18",1.0134
"79","2008-04-19",2.9862
"80","2008-05-05",3.528
"81","2008-09-10",6.5286
"82","2008-10-12",7.4799
"83","2008-10-20",7.8264
"84","2008-11-13",6.4845
"85","2008-12-23",4.2624
"86","2009-02-01",2.9547
"87","2009-02-17",1.3095
"88","2009-03-21",1.809
"89","2009-04-22",1.8225
"90","2009-05-24",4.6782
"91","2010-01-27",2.4057
"92","2010-02-04",0.0261
"93","2010-02-20",0.0027
"94","2010-11-27",4.7547
"95","2011-02-15",1.0269
"96","2011-03-19",1.9773
"97","2011-04-28",1.2564
"98","2011-07-17",3.6981
"99","2011-10-21",7.722
"100","2011-12-08",5.3406
"101","2012-06-01",5.2443
"102","2012-07-03",7.9695
"103","2012-12-26",1.4922
"104","2013-01-27",2.5011
"105","2013-05-11",0.891
"106","2013-05-19",3.2787
"107","2013-06-04",3.7548
"108","2013-06-12",3.6927
"109","2013-07-30",7.8525
"110","2013-08-31",5.463
"111","2013-09-16",6.6348
"112","2013-10-18",8.3718
"113","2013-12-21",4.8825
"114","2014-01-14",1.3815
"115","2014-02-07",2.3022
"116","2014-03-11",1.8243
"117","2014-05-30",3.7116
"118","2014-07-17",3.7584
"119","2014-07-25",3.8799
"120","2014-08-02",6.5475
"121","2014-08-26",4.7853
"122","2014-10-21",7.0434
"123","2014-11-06",7.9317
"124","2014-11-22",7.4979
"125","2014-12-24",4.4793
"126","2015-01-09",2.9196
"127","2015-02-26",1.3968
"128","2015-03-14",2.0898
"129","2015-04-15",4.6584
"130","2015-05-01",3.3525
"131","2015-07-12",4.2309
"132","2015-08-21",5.2983
"133","2015-09-06",6.6798
"134","2015-10-08",7.1172
"135","2015-11-09",6.2172
"136","2015-11-17",6.9102
"137","2015-12-03",5.7357
"138","2015-12-27",3.9582
"139","2016-01-28",2.9439
"140","2016-02-13",1.5021
"141","2016-02-21",2.1267
"142","2016-02-29",1.3023
"143","2016-03-08",0.7812
"144","2016-03-16",1.5246
"145","2016-04-17",2.7945
"146","2016-04-25",1.6416
"147","2016-06-04",3.6945
"148","2016-07-06",3.8745
"149","2016-08-07",7.3503
"150","2016-09-08",6.2604
"151","2016-10-02",6.8472
"152","2016-11-11",7.3053
"153","2016-12-29",4.3794
"154","2017-02-15",5.6151
"155","2017-02-23",1.1781
"156","2017-03-19",1.2267
"157","2017-03-27",1.0377
"158","2017-04-28",1.5309
"159","2017-05-06",3.5982
"160","2017-05-14",1.1673
"161","2017-06-07",3.402
"162","2017-07-09",3.8358
"163","2017-09-03",2.367
"164","2017-09-11",7.5555
"165","2017-09-19",1.5003
"166","2017-11-14",6.6294
"167","2017-11-22",5.5323
"168","2017-11-30",4.5459
"169","2018-01-25",1.7406
"170","2018-02-02",2.5749
"171","2018-03-06",1.4085
"172","2018-05-01",2.5524
"173","2018-06-26",3.7935
"174","2018-08-05",2.0628
"175","2018-09-06",5.2182
"176","2018-09-14",5.7987
"177","2018-09-22",2.5227
"178","2018-09-30",7.8624
"179","2018-12-27",0.972
"180","2019-02-05",1.8243
"181","2019-03-01",1.3932
"182","2019-03-08",0.1116
"183","2019-03-17",0.9792
"184","2019-04-18",0.8703
"185","2019-05-12",3.618
"186","2019-05-20",3.2418
"187","2019-06-12",0.7839
"188","2019-06-29",4.8339
"189","2019-07-23",1.8135
"190","2019-07-30",2.0088
"191","2019-07-31",5.4297
"192","2019-09-01",5.3694
"193","2019-09-09",4.8987
"194","2019-11-03",3.2778
"195","2019-12-22",6.4881
"196","2019-12-30",4.5045
