"","dates","areas"
"1","1991-09-20",1.7424
"2","1992-05-17",2.8305
"3","1992-11-25",2.1618
"4","1993-07-07",2.799
"5","1994-06-08",2.8017
"6","1994-07-26",2.6019
"7","1995-04-08",2.7891
"8","1996-07-31",1.8621
"9","1997-09-04",1.6974
"10","1999-08-17",2.2797
"11","1999-09-18",2.3814
"12","2000-09-04",2.3661
"13","2001-03-31",2.8161
"14","2001-08-22",1.6335
"15","2002-06-22",2.8062
"16","2002-08-25",1.665
"17","2002-11-13",2.1186
"18","2004-06-11",2.7909
"19","2004-08-14",1.7694
"20","2005-04-27",2.8107
"21","2006-03-13",2.7063
"22","2006-05-16",2.8107
"23","2006-08-12",1.5354
"24","2006-08-20",1.4796
"25","2006-08-28",1.5534
"26","2007-05-11",2.8224
"27","2007-06-20",2.7945
"28","2007-09-16",1.7568
"29","2008-05-21",2.79
"30","2008-08-01",1.2159
"31","2008-08-09",1.0773
"32","2009-06-09",2.8071
"33","2010-04-01",2.7558
"34","2010-04-25",2.8179
"35","2010-05-11",2.8143
"36","2010-06-04",2.8071
"37","2010-10-26",2.3328
"38","2010-11-27",1.872
"39","2010-12-13",1.6623
"40","2011-04-12",2.7945
"41","2011-12-24",1.6992
"42","2012-01-09",1.8891
"43","2012-08-20",1.4949
"44","2013-02-12",2.2644
"45","2013-06-12",2.7963
"46","2013-11-27",1.8153
"47","2013-12-29",1.6623
"48","2014-03-11",2.5722
"49","2014-05-06",2.7927
"50","2014-05-14",2.6595
"51","2014-08-10",1.6749
"52","2014-10-05",2.5344
"53","2015-02-26",2.4003
"54","2015-04-23",2.8287
"55","2015-05-01",2.7954
"56","2015-05-09",2.8323
"57","2015-08-05",1.3518
"58","2015-11-25",1.8801
"59","2015-12-03",2.0475
"60","2016-01-04",1.7316
"61","2016-02-13",2.2293
"62","2016-02-29",2.4264
"63","2016-03-08",2.5371
"64","2016-03-24",2.8197
"65","2016-04-17",2.7765
"66","2016-04-25",2.799
"67","2016-05-19",2.8314
"68","2016-06-12",2.8323
"69","2017-01-30",2.0493
"70","2017-03-19",2.6208
"71","2017-04-20",2.8044
"72","2017-05-14",2.8152
"73","2017-05-22",2.7981
"74","2017-10-13",2.4129
"75","2017-11-14",2.025
"76","2017-11-22",1.935
"77","2017-12-16",1.6317
"78","2018-01-01",1.6317
"79","2018-02-02",2.0529
"80","2018-03-06",2.6586
"81","2018-03-22",2.682
"82","2018-05-09",2.8152
"83","2018-05-25",2.8215
"84","2018-11-17",1.9476
"85","2018-12-11",1.6938
"86","2019-03-25",2.7819
"87","2019-04-18",2.7981
"88","2019-05-12",2.8314
"89","2019-05-28",2.817
"90","2019-06-21",2.8098
"91","2019-10-03",2.538
"92","2019-10-19",2.3688
