"","dates","areas"
"1","1984-05-25",5.9364
"2","1984-07-28",4.3569
"3","1984-08-13",3.8034
"4","1984-09-30",3.4218
"5","1985-05-28",5.8005
"6","1985-06-22",5.3874
"7","1985-07-06",4.8384
"8","1985-10-12",3.6495
"9","1986-04-20",5.8734
"10","1986-06-25",4.6701
"11","1987-03-06",4.5729
"12","1987-05-25",5.9094
"13","1987-06-03",6.0426
"14","1987-07-14",5.0616
"15","1987-10-09",1.629
"16","1988-04-25",5.9508
"17","1988-05-13",5.6637
"18","1988-05-29",5.7114
"19","1988-06-28",4.6125
"20","1988-08-31",2.5461
"21","1989-04-05",5.5143
"22","1989-05-23",5.9931
"23","1989-06-15",5.7627
"24","1989-07-10",5.6916
"25","1990-07-29",4.7313
"26","1991-06-07",6.0642
"27","1991-06-21",5.9724
"28","1991-07-09",5.0823
"29","1991-08-01",4.2048
"30","1992-05-22",5.9697
"31","1992-05-24",6.0525
"32","1992-06-09",5.8302
"33","1992-06-25",6.057
"34","1992-09-11",3.8493
"35","1992-09-13",3.852
"36","1993-05-09",5.6808
"37","1993-06-10",5.7744
"38","1993-08-15",3.9762
"39","1993-09-14",3.285
"40","1993-09-16",4.0617
"41","1993-10-02",3.5883
"42","1993-10-09",3.6738
"43","1994-05-05",6.0642
"44","1994-07-31",4.1571
"45","1994-08-25",3.5082
"46","1994-09-03",4.3992
"47","1994-09-19",3.8142
"48","1994-10-21",5.3082
"49","1995-05-01",6.0642
"50","1995-05-31",5.8383
"51","1995-07-20",4.9761
"52","1995-09-13",3.654
"53","1996-05-19",5.8626
"54","1996-07-20",4.9428
"55","1996-09-06",3.4209
"56","1997-05-29",5.9067
"57","1997-07-16",4.6746
"58","1997-07-23",4.4901
"59","1997-07-25",4.3479
"60","1998-05-16",5.733
"61","1998-08-11",4.1454
"62","1999-09-07",2.6001
"63","1999-09-09",2.952
"64","1999-09-23",2.4867
"65","1999-10-18",2.8224
"66","2000-05-22",5.6034
"67","2000-07-25",4.4928
"68","2000-09-27",2.9718
"69","2000-10-27",2.9727
"70","2000-11-05",3.0519
"71","2001-05-16",5.7141
"72","2001-06-24",5.3289
"73","2001-10-15",2.0763
"74","2001-10-23",1.7739
"75","2002-05-28",5.5557
"76","2002-07-22",4.0149
"77","2002-08-07",3.573
"78","2002-08-23",2.4282
"79","2002-09-08",2.673
"80","2002-10-03",3.9645
"81","2003-04-20",5.2533
"82","2003-07-16",2.7477
"83","2003-07-17",3.9852
"84","2003-08-10",3.0969
"85","2004-04-21",6.0507
"86","2004-05-07",5.4981
"87","2004-05-09",5.6241
"88","2004-06-01",5.6907
"89","2004-06-02",3.9078
"90","2004-07-10",4.6278
"91","2004-08-03",2.6793
"92","2004-08-11",3.5595
"93","2004-08-13",3.618
"94","2005-04-24",5.5242
"95","2005-04-25",5.4594
"96","2005-07-05",2.772
"97","2005-07-06",5.1264
"98","2005-07-07",3.3957
"99","2005-09-01",3.8754
"100","2006-04-11",6.0615
"101","2006-04-29",6.0597
"102","2006-05-05",3.8412
"103","2006-05-06",5.4099
"104","2006-05-07",3.6756
"105","2006-06-30",4.5729
"106","2006-07-02",4.4136
"107","2006-08-02",3.4713
"108","2006-08-09",2.1852
"109","2006-08-11",2.1996
"110","2006-08-19",3.1095
"111","2006-08-27",0.5184
"112","2006-09-26",1.6002
"113","2006-10-12",1.6434
"114","2006-10-22",3.0843
"115","2007-05-02",5.8068
"116","2007-06-01",5.7105
"117","2007-06-02",5.7231
"118","2007-06-03",5.6979
"119","2007-06-09",4.0311
"120","2007-06-10",5.5728
"121","2007-06-25",3.897
"122","2007-07-04",4.9248
"123","2007-07-19",4.7511
"124","2007-09-29",2.493
"125","2008-06-27",4.0041
"126","2008-07-29",2.853
"127","2008-09-08",3.6018
"128","2009-05-15",3.9735
"129","2009-06-22",5.5854
"130","2009-06-30",3.2355
"131","2009-07-16",3.4758
"132","2009-08-17",2.1429
"133","2010-03-30",5.2641
"134","2010-04-24",6.0498
"135","2010-07-28",3.5595
"136","2010-08-05",3.2571
"137","2010-08-13",3.1671
"138","2010-08-21",2.9097
"139","2010-09-06",3.2886
"140","2010-09-07",2.0997
"141","2010-10-01",3.1059
"142","2011-05-11",5.5017
"143","2011-06-12",5.238
"144","2011-07-06",3.5613
"145","2011-07-07",4.3983
"146","2011-07-15",4.7835
"147","2011-07-16",3.9213
"148","2011-07-31",4.1364
"149","2011-08-24",2.9169
"150","2011-09-17",1.7901
"151","2011-09-18",2.8377
"152","2012-05-23",4.3011
"153","2012-06-22",4.3407
"154","2013-05-18",6.0246
"155","2013-06-02",4.9905
"156","2013-07-27",2.5875
"157","2013-07-28",3.6324
"158","2013-08-30",2.8962
"159","2014-03-18",4.6404
"160","2014-04-26",5.661
"161","2014-05-05",5.598
"162","2014-05-28",5.3883
"163","2014-06-13",5.2416
"164","2014-06-29",4.4406
"165","2014-07-22",3.9465
"166","2014-07-24",4.0815
"167","2014-08-09",3.3669
"168","2014-09-01",2.7936
"169","2014-09-17",0.7101
"170","2014-09-18",1.3518
"171","2014-10-11",2.4066
"172","2014-10-12",2.34
"173","2015-04-04",4.9338
"174","2015-04-29",5.4504
"175","2015-08-04",3.2463
"176","2015-08-18",2.988
"177","2015-08-19",3.9816
"178","2015-08-20",2.6352
"179","2015-09-03",2.4435
"180","2015-09-11",3.411
"181","2015-09-12",3.0834
"182","2015-10-07",2.5029
"183","2015-10-29",2.1411
"184","2015-11-14",3.2922
"185","2016-04-24",5.5386
"186","2016-05-02",3.9123
"187","2016-05-08",5.5125
"188","2016-05-25",5.7573
"189","2016-05-26",5.6898
"190","2016-06-01",4.1472
"191","2016-06-02",5.5485
"192","2016-06-25",5.3505
"193","2016-06-26",5.616
"194","2016-07-11",4.77
"195","2016-07-20",4.4604
"196","2016-07-21",3.2868
"197","2016-08-04",2.0763
"198","2016-10-07",2.0574
"199","2016-10-08",2.8944
"200","2016-10-15",2.1888
"201","2016-10-16",2.1357
"202","2016-10-24",1.4706
"203","2016-11-16",4.5234
"204","2016-11-18",4.7511
"205","2017-02-04",5.7348
"206","2017-02-06",2.7738
"207","2017-04-18",5.2812
"208","2017-04-27",5.4837
"209","2017-05-20",5.6223
"210","2017-05-21",3.8367
"211","2017-05-29",5.5647
"212","2017-06-13",5.472
"213","2017-06-29",5.4738
"214","2017-06-30",5.2749
"215","2017-07-22",3.4641
"216","2017-07-24",3.6981
"217","2017-09-25",2.4831
"218","2017-09-26",1.8198
"219","2017-10-20",2.8341
"220","2017-11-12",4.7862
"221","2018-02-07",4.2039
"222","2018-02-25",3.5235
"223","2018-03-03",2.8638
"224","2018-03-13",4.2066
"225","2018-04-12",5.0553
