"","dates","areas"
"1","1988-10-27",4.3002
"2","1988-11-19",3.7584
"3","1990-03-07",4.7835
"4","1992-02-25",5.4432
"5","1993-07-05",5.1876
"6","1993-10-16",4.8294
"7","1993-12-12",3.2796
"8","1994-05-28",5.4099
"9","1994-09-01",3.6288
"10","1995-02-24",4.1274
"11","1995-05-15",5.3649
"12","1996-01-03",2.7027
"13","1996-09-06",3.7215
"14","1996-09-22",3.5523
"15","1997-09-09",3.9771
"16","1998-09-12",4.0077
"17","1999-04-17",5.4117
"18","2000-04-10",5.4126
"19","2000-08-24",4.3002
"20","2000-09-02",4.3029
"21","2000-11-28",3.8754
"22","2001-07-26",4.1751
"23","2001-10-07",3.8034
"24","2001-11-08",4.446
"25","2002-01-27",3.8601
"26","2002-08-23",4.1625
"27","2004-05-15",3.7827
"28","2004-08-12",3.4425
"29","2004-09-13",3.2328
"30","2004-09-20",3.0888
"31","2005-01-19",2.6316
"32","2005-05-02",3.7953
"33","2005-08-06",3.2697
"34","2005-08-22",3.1527
"35","2005-08-31",3.0897
"36","2005-09-07",2.682
"37","2005-12-12",2.4777
"38","2005-12-21",2.394
"39","2006-01-06",2.304
"40","2006-04-28",3.8061
"41","2006-07-08",3.2724
"42","2006-09-03",3.0474
"43","2006-09-10",2.8215
"44","2007-02-01",2.7702
"45","2007-04-15",3.681
"46","2007-07-20",3.3813
"47","2007-08-05",3.1041
"48","2007-08-21",3.0933
"49","2007-09-13",2.9259
"50","2007-09-29",2.3877
"51","2007-10-08",2.1888
"52","2008-06-27",3.2625
"53","2008-07-05",4.122
"54","2008-07-29",2.4156
"55","2008-12-04",2.3409
"56","2009-07-16",3.8763
"57","2009-08-25",4.4019
"58","2009-10-12",5.0742
"59","2009-10-13",3.5424
"60","2009-11-21",2.988
"61","2010-01-01",2.4102
"62","2010-07-19",3.6612
"63","2010-07-27",5.0454
"64","2010-08-20",3.1383
"65","2010-11-16",4.0311
"66","2010-11-17",2.8458
"67","2011-04-25",5.4405
"68","2011-04-26",3.8574
"69","2011-08-23",2.6037
"70","2011-08-24",3.7269
"71","2011-09-08",2.3535
"72","2011-10-02",3.4353
"73","2011-10-03",2.5884
"74","2012-06-15",3.8268
"75","2012-07-01",3.7746
"76","2012-08-25",3.3624
"77","2013-05-16",5.4324
"78","2013-06-01",5.4234
"79","2013-06-09",3.8727
"80","2013-06-10",5.3703
"81","2013-07-19",4.8051
"82","2013-07-27",3.3246
"83","2013-07-28",0.5022
"84","2013-08-12",3.0762
"85","2013-09-13",3.2463
"86","2013-09-14",4.2372
"87","2013-09-22",2.9664
"88","2013-09-29",2.9304
"89","2013-09-30",0.3267
"90","2013-10-07",3.5667
"91","2013-10-08",2.5929
"92","2013-10-15",2.4282
"93","2013-10-31",1.8738
"94","2013-12-26",3.3039
"95","2014-01-20",3.7467
"96","2014-04-01",5.4009
"97","2014-04-10",5.4432
"98","2014-04-26",5.4423
"99","2014-05-03",5.4396
"100","2014-05-28",0.9018
"101","2014-06-05",3.708
"102","2014-06-13",0.6219
"103","2014-07-15",0.9108
"104","2014-07-22",4.8222
"105","2014-08-07",4.2237
"106","2014-08-08",3.1131
"107","2014-09-01",0.7794
"108","2014-09-17",0.7947
"109","2014-10-03",0.5292
"110","2014-11-11",4.1841
"111","2014-12-06",3.5406
"112","2014-12-13",3.3381
"113","2015-01-14",3.9375
"114","2015-02-24",5.3766
"115","2015-03-12",5.1885
"116","2015-03-19",5.3433
"117","2015-04-04",5.3649
"118","2015-04-13",5.3226
"119","2015-04-29",5.3784
"120","2015-05-15",0.6642
"121","2015-07-17",3.3534
"122","2015-08-11",2.8881
"123","2015-08-18",3.0195
"124","2015-09-03",2.8305
"125","2015-09-04",3.8943
"126","2015-09-28",2.4147
"127","2015-10-13",3.3885
"128","2015-10-14",2.3463
"129","2015-10-29",4.7007
"130","2015-10-30",2.9826
"131","2015-11-23",4.887
"132","2015-11-30",3.7044
"133","2015-12-01",2.331
"134","2016-02-02",4.0086
"135","2016-02-18",4.617
"136","2016-02-27",4.5054
"137","2016-03-05",4.5324
"138","2016-03-30",5.4216
"139","2016-04-06",5.4378
"140","2016-05-01",5.4432
"141","2016-05-08",5.4342
"142","2016-06-18",1.2888
"143","2016-07-04",0.8343
"144","2016-09-22",5.337
"145","2016-10-08",0.3951
"146","2016-10-15",3.915
"147","2017-01-12",3.7278
"148","2017-04-09",5.4414
"149","2017-04-17",3.8619
"150","2017-04-25",5.391
"151","2017-05-04",1.5579
"152","2017-05-11",5.2371
"153","2017-05-20",0.9396
"154","2017-06-12",5.4432
"155","2017-07-31",3.2391
"156","2017-08-15",4.0518
"157","2017-08-16",2.9592
"158","2017-08-23",2.8206
"159","2017-09-09",0.8343
"160","2017-09-25",0.4131
"161","2017-11-19",4.0941
"162","2017-12-30",3.357
"163","2018-01-22",3.6999
"164","2018-02-07",4.0995
"165","2018-02-23",4.5801
"166","2018-03-04",5.0265
"167","2018-03-20",4.9221
"168","2018-07-17",4.4208
"169","2018-07-18",3.411
"170","2018-07-25",2.979
"171","2018-07-26",1.3734
"172","2018-08-02",3.8709
"173","2018-08-03",2.8836
"174","2018-08-19",2.5542
"175","2018-08-26",2.6046
"176","2018-08-27",3.5982
"177","2018-09-03",2.7621
"178","2018-09-04",2.0763
"179","2018-09-11",2.682
"180","2018-09-12",0.8505
"181","2018-10-21",4.8402
"182","2018-10-22",3.3795
"183","2018-10-30",5.4171
"184","2018-11-06",4.5243
"185","2018-11-14",2.8359
"186","2018-12-17",4.842
"187","2019-02-10",4.3821
"188","2019-02-19",4.5846
"189","2019-03-07",5.1759
"190","2019-04-08",5.4234
"191","2019-05-01",5.4414
"192","2019-05-10",0.7371
"193","2019-07-12",3.5838
"194","2019-08-21",4.0014
"195","2019-08-30",0.9324
"196","2019-09-06",3.3669
"197","2019-09-07",2.4264
"198","2019-09-14",2.2437
"199","2019-09-22",2.7252
"200","2019-09-23",2.1987
"201","2019-09-30",2.061
"202","2019-10-01",2.6802
"203","2019-11-02",4.8663
"204","2019-11-09",4.4802
"205","2019-11-10",3.2022
"206","2019-12-03",2.5146
"207","2019-12-04",3.5451
"208","2019-12-27",3.3372
"209","2019-12-28",2.2743
