"","dates","areas"
"1","1986-10-11",8.8866
"2","1988-07-12",11.3616
"3","1988-07-28",8.0352
"4","1988-11-01",16.7076
"5","1988-11-17",11.7711
"6","1989-05-28",22.9194
"7","1989-09-17",4.1715
"8","1989-10-19",14.1957
"9","1990-06-16",18.7344
"10","1990-10-22",9.4581
"11","1990-11-07",12.3993
"12","1991-03-31",18.2979
"13","1991-06-03",23.8068
"14","1991-09-23",3.969
"15","1992-07-07",19.8594
"16","1992-08-24",7.443
"17","1992-09-09",8.7003
"18","1992-10-11",12.0636
"19","1993-04-21",24.7302
"20","1993-06-08",20.8647
"21","1993-06-24",23.7987
"22","1993-07-10",17.2071
"23","1993-08-27",9.3699
"24","1993-10-14",14.5242
"25","1994-01-18",11.4579
"26","1994-03-23",21.5568
"27","1994-04-24",25.587
"28","1994-05-10",25.3269
"29","1994-06-27",13.3092
"30","1994-08-30",3.816
"31","1994-09-15",3.6576
"32","1995-01-05",11.5857
"33","1995-01-21",13.9824
"34","1995-02-22",15.6753
"35","1995-04-11",25.5735
"36","1995-10-20",14.5908
"37","1995-11-05",9.2394
"38","1995-11-21",7.3854
"39","1996-08-03",7.8093
"40","1996-10-06",11.4516
"41","1997-04-16",25.4727
"42","1997-08-06",7.4115
"43","1997-08-22",3.2751
"44","1998-04-19",22.7448
"45","1998-05-21",25.5681
"46","1998-09-10",6.9309
"47","1998-09-26",5.6772
"48","1999-01-16",11.3742
"49","1999-02-01",15.3972
"50","1999-05-08",24.6321
"51","1999-07-19",7.7661
"52","1999-08-20",3.3984
"53","1999-08-28",7.344
"54","2000-01-03",9.396
"55","2000-02-12",13.2093
"56","2000-02-20",17.4699
"57","2000-06-11",17.1621
"58","2000-06-27",11.2797
"59","2000-08-14",5.5476
"60","2000-08-22",6.5124
"61","2000-09-15",3.5937
"62","2000-09-23",4.4946
"63","2000-11-18",13.2957
"64","2001-07-08",8.2026
"65","2001-08-01",9.2619
"66","2002-01-08",24.3873
"67","2002-02-09",15.8976
"68","2002-03-05",15.1893
"69","2002-05-16",25.4628
"70","2002-07-03",19.5615
"71","2002-07-19",13.7871
"72","2002-08-12",8.4672
"73","2002-09-29",10.1817
"74","2002-10-31",12.6027
"75","2003-01-03",8.0955
"76","2003-02-04",10.2708
"77","2003-07-30",6.8076
"78","2003-10-18",15.2847
"79","2004-03-26",22.959
"80","2004-06-30",13.9473
"81","2004-08-17",8.6976
"82","2004-09-18",5.3766
"83","2004-10-04",6.4944
"84","2005-04-30",20.4246
"85","2005-07-19",11.1186
"86","2005-08-20",9.27
"87","2005-09-05",7.0974
"88","2005-09-21",7.0785
"89","2006-02-12",18.8163
"90","2006-05-19",20.5173
"91","2006-06-04",20.4786
"92","2006-06-20",13.9896
"93","2006-07-22",7.9758
"94","2006-08-07",6.6276
"95","2006-08-23",4.9527
"96","2006-09-08",3.4425
"97","2006-09-24",5.9265
"98","2007-01-30",16.4178
"99","2007-04-20",16.3971
"100","2007-05-22",13.2579
"101","2007-06-23",16.1388
"102","2007-07-09",14.0814
"103","2007-08-10",2.6748
"104","2007-08-26",4.5405
"105","2007-09-11",1.9017
"106","2007-10-13",3.2571
"107","2007-10-29",4.6611
"108","2008-01-01",9.1566
"109","2008-01-17",11.2653
"110","2008-03-21",13.3749
"111","2008-06-01",19.6146
"112","2008-06-09",10.2276
"113","2008-06-25",11.8278
"114","2008-07-11",2.9286
"115","2008-07-27",3.2301
"116","2008-08-12",1.7118
"117","2008-08-28",2.6622
"118","2008-09-21",3.4515
"119","2008-12-02",9.7506
"120","2009-01-19",9.9828
"121","2009-02-28",20.8755
"122","2009-05-27",19.2807
"123","2009-06-28",14.6178
"124","2009-08-07",11.2635
"125","2009-08-15",3.4461
"126","2009-08-23",5.9391
"127","2009-08-31",2.9457
"128","2009-09-08",8.9253
"129","2009-11-19",9.0396
"130","2010-04-20",19.8711
"131","2010-04-28",16.7688
"132","2010-05-14",14.121
"133","2010-05-30",11.9187
"134","2010-06-07",16.6239
"135","2010-07-17",8.0739
"136","2010-07-25",10.0656
"137","2010-08-02",5.2101
"138","2010-08-18",3.0393
"139","2010-08-26",3.4443
"140","2010-11-14",8.4456
"141","2010-11-30",7.1712
"142","2010-12-24",10.7118
"143","2011-01-01",6.6024
"144","2011-01-09",7.5978
"145","2011-04-07",18.8568
"146","2011-04-23",24.5646
"147","2011-05-01",12.3084
"148","2011-06-26",11.682
"149","2011-07-04",3.8646
"150","2011-07-12",7.5528
"151","2011-07-20",3.3246
"152","2011-08-05",1.9998
"153","2011-08-21",2.0817
"154","2011-09-06",1.9566
"155","2011-09-30",4.9563
"156","2011-10-08",6.5421
"157","2011-12-11",8.3439
"158","2012-04-17",12.6927
"159","2012-06-04",12.9015
"160","2012-07-06",5.1705
"161","2012-08-07",4.9644
"162","2012-08-23",3.2823
"163","2012-09-08",2.223
"164","2012-09-24",1.8432
"165","2012-10-10",2.4714
"166","2012-11-11",7.9578
"167","2012-12-29",7.9299
"168","2013-04-02",24.5268
"169","2013-04-04",12.0402
"170","2013-05-06",13.5027
"171","2013-05-14",25.2297
"172","2013-05-30",20.5974
"173","2013-06-07",11.0844
"174","2013-06-15",16.731
"175","2013-06-23",7.7616
"176","2013-07-17",13.3425
"177","2013-07-25",3.222
"178","2013-08-10",1.8342
"179","2013-08-26",2.0835
"180","2013-09-03",6.489
"181","2013-09-11",1.6011
"182","2013-09-19",11.5776
