"","dates","areas"
"1","1988-11-19",1.2195
"2","1992-06-16",1.9881
"3","1993-06-10",1.98
"4","1993-08-13",1.7919
"5","1994-05-05",1.9863
"6","1994-05-28",1.9854
"7","1994-06-06",1.9845
"8","1994-06-29",1.9683
"9","1994-09-01",1.4805
"10","1995-02-24",1.8072
"11","1995-05-15",1.9755
"12","1995-11-16",1.1628
"13","1996-09-06",1.3905
"14","1996-09-22",1.4148
"15","1997-09-09",1.5147
"16","1998-07-19",1.9197
"17","1998-10-07",1.647
"18","1998-10-14",1.4814
"19","1999-04-17",1.9872
"20","2000-07-16",1.953
"21","2000-08-17",1.8774
"22","2000-08-24",1.7604
"23","2000-09-02",1.7703
"24","2001-07-03",1.9683
"25","2001-07-26",1.764
"26","2001-10-07",1.5687
"27","2002-06-11",1.9782
"28","2002-08-23",1.7514
"29","2002-08-30",1.6533
"30","2003-07-16",1.3455
"31","2003-10-20",0.7812
"32","2003-10-29",1.0107
"33","2004-06-16",1.3716
"34","2004-08-12",1.3788
"35","2004-09-13",1.3437
"36","2005-01-19",1.3896
"37","2005-06-03",1.3617
"38","2005-07-14",1.5516
"39","2005-08-06",1.1241
"40","2005-08-31",1.3473
"41","2005-09-07",1.125
"42","2005-09-16",1.4229
"43","2005-10-02",1.2555
"44","2005-12-21",0.8433
"45","2006-04-28",1.4481
"46","2006-05-14",1.5363
"47","2006-07-08",1.0998
"48","2006-07-17",1.3527
"49","2007-02-01",0.945
"50","2007-04-15",1.5426
"51","2007-07-20",1.3536
"52","2007-08-05",1.512
"53","2007-09-13",1.1709
"54","2007-09-22",1.1826
"55","2007-09-29",0.909
"56","2007-10-08",1.0314
"57","2007-10-31",0.7353
"58","2007-11-09",0.7317
"59","2007-11-16",0.6525
"60","2008-05-03",1.4976
"61","2008-06-12",1.9872
"62","2008-06-28",1.9197
"63","2008-07-05",1.8288
"64","2008-07-29",1.2483
"65","2008-08-07",1.2231
"66","2008-10-26",1.0359
"67","2009-01-22",1.6839
"68","2009-07-01",1.9881
"69","2009-07-16",1.2285
"70","2009-07-25",1.557
"71","2009-08-10",1.3284
"72","2009-08-26",1.4121
"73","2009-10-12",1.8027
"74","2010-07-19",1.3365
"75","2010-07-27",1.9503
"76","2011-04-25",1.9809
"77","2011-04-26",1.4229
"78","2011-05-03",1.4013
"79","2011-05-04",1.9791
"80","2011-06-21",1.9575
"81","2011-06-28",1.8639
"82","2011-07-06",1.3653
"83","2011-08-15",0.9909
"84","2011-08-23",0.8586
"85","2011-09-08",1.0359
"86","2011-10-02",1.6416
"87","2011-10-03",1.197
"88","2012-07-01",1.3518
"89","2012-07-08",1.2717
"90","2012-08-25",1.341
"91","2012-09-10",1.2645
"92","2013-06-01",1.9863
"93","2013-06-09",1.3995
"94","2013-06-10",1.9863
"95","2013-07-03",1.9692
"96","2013-07-04",1.5534
"97","2013-07-19",1.8639
"98","2013-07-27",1.2366
"99","2013-08-04",1.7901
"100","2013-08-05",1.4445
"101","2013-08-12",0.8145
"102","2013-08-29",1.809
"103","2013-09-06",1.4121
"104","2013-09-13",1.1358
"105","2013-09-22",1.287
"106","2013-09-29",1.1241
"107","2013-09-30",1.638
"108","2013-10-07",1.4922
"109","2013-10-08",1.1439
"110","2013-10-15",0.8856
"111","2013-11-08",1.4238
"112","2013-11-09",1.0656
"113","2013-11-16",0.8721
"114","2013-11-17",1.3203
"115","2013-12-26",1.1232
"116","2014-02-28",1.7001
"117","2014-04-01",1.9098
"118","2014-06-13",1.9881
"119","2014-07-15",1.9476
"120","2014-07-22",1.8441
"121","2014-09-01",1.6155
"122","2014-09-08",1.6443
"123","2014-09-09",0.5967
"124","2014-09-16",1.0737
"125","2014-09-17",1.5498
"126","2014-09-24",1.3797
"127","2014-10-02",1.0044
"128","2014-10-03",1.3401
"129","2014-10-10",1.3797
"130","2015-01-14",1.5228
"131","2015-03-12",1.9782
"132","2015-04-13",1.9341
"133","2015-04-29",1.971
"134","2015-05-22",1.7982
"135","2015-07-17",1.0593
"136","2015-08-11",1.2735
"137","2015-08-18",1.0836
"138","2015-09-04",1.7379
"139","2015-09-28",0.9171
"140","2015-10-13",1.2951
"141","2015-10-14",1.017
"142","2015-10-30",1.0917
"143","2016-02-27",1.6398
"144","2016-03-05",1.746
"145","2016-05-01",1.9827
"146","2016-05-08",1.9818
"147","2016-06-09",1.9863
"148","2016-06-18",1.9881
"149","2016-06-25",1.9791
"150","2016-06-26",1.5471
"151","2016-07-03",1.3095
"152","2016-09-13",1.7829
"153","2016-09-14",1.2843
"154","2016-09-29",1.6929
"155","2016-10-15",1.5129
"156","2016-10-16",1.1736
"157","2016-10-24",1.4103
"158","2016-11-08",0.8244
"159","2017-01-12",1.2861
"160","2017-02-20",1.7757
"161","2017-04-09",1.9773
"162","2017-04-17",1.4013
"163","2017-04-25",1.971
"164","2017-05-11",1.9773
"165","2017-05-20",1.9863
"166","2017-06-28",1.9836
"167","2017-06-29",1.5453
"168","2017-07-14",1.8234
"169","2017-07-30",1.8288
"170","2017-07-31",1.4805
"171","2017-08-07",1.1061
"172","2017-08-15",1.7163
"173","2017-08-16",1.404
"174","2017-08-23",1.0548
"175","2017-09-08",1.3275
"176","2017-09-09",1.8873
"177","2017-10-02",1.7604
"178","2017-10-11",1.5966
"179","2017-11-03",1.2195
"180","2017-11-04",0.9783
"181","2018-04-28",1.9593
"182","2018-05-07",1.9764
"183","2018-05-30",1.9854
"184","2018-07-01",1.8468
"185","2018-07-17",1.7595
"186","2018-07-25",0.9981
"187","2018-08-02",1.512
"188","2018-08-03",1.1943
"189","2018-08-26",1.0089
"190","2018-08-27",1.521
"191","2018-09-03",0.9108
"192","2018-09-11",0.5823
"193","2018-09-12",1.6263
"194","2019-01-18",1.7064
"195","2019-02-10",1.8099
"196","2019-02-19",1.6263
"197","2019-03-07",1.8387
"198","2019-05-01",1.9791
"199","2019-07-04",1.9836
"200","2019-07-12",1.2699
"201","2019-07-20",1.9476
"202","2019-07-21",1.5165
"203","2019-08-21",1.5345
"204","2019-08-30",1.7343
"205","2019-09-06",1.4994
"206","2019-09-07",1.2024
"207","2019-09-14",0.756
"208","2019-09-15",1.0188
"209","2019-09-22",1.062
"210","2019-09-23",0.9441
"211","2019-09-30",0.1089
"212","2019-10-17",1.503
"213","2019-12-04",1.1781
