"","dates","areas"
"1","1991-09-20",9.3186
"2","1992-05-17",21.4443
"3","1992-10-24",18.3528
"4","1992-11-25",16.6635
"5","1993-05-20",21.4389
"6","1993-08-08",16.4898
"7","1994-04-21",21.5334
"8","1994-06-08",21.0402
"9","1994-07-26",14.5593
"10","1994-08-11",17.1666
"11","1994-10-14",14.0337
"12","1995-04-08",20.8953
"13","1996-07-31",11.1708
"14","1996-12-06",14.3523
"15","1997-09-04",6.6798
"16","1997-10-06",10.683
"17","1998-08-22",13.167
"18","2006-08-12",7.1946
"19","2006-08-28",6.7383
"20","2007-07-30",13.5522
"21","2007-08-31",7.6464
"22","2007-09-16",6.4737
"23","2008-04-11",21.2868
"24","2008-06-14",15.4404
"25","2008-06-30",17.0145
"26","2008-08-01",5.0148
"27","2009-04-05",3.7485
"28","2009-04-21",4.9401
"29","2009-05-07",3.8394
"30","2009-06-08",2.547
"31","2009-10-07",14.9517
"32","2010-04-01",20.6955
"33","2010-06-04",21.303
"34","2010-09-24",16.884
"35","2010-10-25",2.6433
"36","2010-10-26",18.0684
"37","2010-11-11",16.6113
"38","2010-11-27",15.7131
"39","2010-12-13",14.2884
"40","2011-06-07",21.5019
"41","2011-06-23",20.3778
"42","2011-07-09",18.1323
"43","2011-09-11",8.7822
"44","2011-09-27",14.7519
"45","2012-07-19",10.4832
"46","2012-08-11",0.5796
"47","2012-08-20",5.6106
"48","2012-09-12",0.9171
"49","2012-09-28",0.7407
"50","2013-02-12",16.506
"51","2013-08-23",9.1566
"52","2013-09-08",9.0009
"53","2013-09-24",11.8413
"54","2013-10-01",1.0044
"55","2013-11-27",13.7448
"56","2014-05-06",19.2195
"57","2014-06-23",15.7518
"58","2014-07-16",0.4671
"59","2014-07-25",9.5031
"60","2014-08-10",6.5502
"61","2015-04-23",19.4445
"62","2015-05-01",21.2076
"63","2015-05-09",19.5885
"64","2015-06-17",1.4553
"65","2015-07-12",13.3038
"66","2015-07-19",0.4761
"67","2015-08-04",0.2826
"68","2015-08-13",5.4846
"69","2015-11-24",5.2497
"70","2015-12-03",18.9954
"71","2016-01-04",13.8141
"72","2016-02-12",1.5102
"73","2016-02-13",17.5185
"74","2016-02-21",16.9308
"75","2016-02-29",18.4995
"76","2016-03-08",17.6805
"77","2016-03-24",19.4535
"78","2016-04-16",2.9961
"79","2016-04-25",19.4679
"80","2016-06-12",19.6191
"81","2016-07-14",16.8984
"82","2016-08-06",1.6317
"83","2016-08-15",11.7882
"84","2016-08-31",9.4554
"85","2017-03-02",4.2597
"86","2017-05-14",19.6335
"87","2017-06-15",19.2195
"88","2017-08-02",8.8722
"89","2017-09-03",7.9731
"90","2017-09-19",16.9434
"91","2018-02-10",16.2441
"92","2018-06-18",18.4572
"93","2018-07-20",12.3336
"94","2018-08-05",8.5356
"95","2018-09-06",14.8464
"96","2018-12-11",14.6979
"97","2019-06-21",21.2103
"98","2019-07-23",13.4946
"99","2019-08-08",8.8263
