dates,areas,areas_smoothed,time
1984-05-23,12.825,11.8410837493074,0
1984-06-01,12.6873,11.8392238779788,9
1984-07-28,12.0906,11.8375784457651,66
1984-08-13,11.5632,11.8361715594177,82
1984-09-14,10.3959,11.8350284793797,114
1984-09-30,11.3031,11.8341754499101,130
1985-04-08,12.8268,11.8336833561114,320
1985-06-20,12.6855,11.8335014834904,393
1985-06-27,12.6477,11.8337131710804,400
1985-07-29,10.6749,11.8342994581015,432
1985-08-16,10.8531,11.8353256504148,450
1986-06-07,12.6261,11.8368081344316,745
1986-08-10,10.8081,11.8387719684122,809
1986-09-02,10.5966,11.8412403126461,832
1987-06-17,12.7296,11.8442339377001,1120
1987-08-20,11.4408,11.8477904379105,1184
1987-09-05,11.097,11.8519253018614,1200
1988-03-24,12.8268,11.8566182770203,1401
1988-04-25,12.8268,11.8618896474027,1433
1988-05-27,12.8268,11.8677301502058,1465
1988-06-21,11.7648,11.8741601483802,1490
1988-06-28,12.5325,11.8811572558246,1497
1988-07-05,12.3264,11.8887176147496,1504
1988-07-14,11.466,11.8968259284614,1513
1988-08-24,10.3725,11.9054626329569,1554
1988-09-25,10.6524,11.9146191951746,1586
1989-05-23,12.8268,11.9242584384115,1826
1989-06-15,12.6927,11.9343483320429,1849
1989-07-10,12.5721,11.9448422437158,1874
1989-07-26,12.4101,11.9557184972596,1890
1989-08-09,11.9655,11.9669412105124,1904
1990-04-22,12.8268,11.9784736280968,2160
1990-06-09,12.7692,11.9902786495837,2208
1990-06-18,12.6693,12.0023193172788,2217
1990-06-25,12.6405,12.0145592518541,2224
1990-07-11,12.2931,12.026975286143,2240
1990-07-20,12.5631,12.0395243593941,2249
1990-07-29,12.3696,12.0521596465301,2258
1990-08-30,11.9214,12.0648603427316,2290
1990-09-06,11.6208,12.07760064224,2297
1991-06-12,12.8268,12.0903515728828,2576
1991-06-21,12.6927,12.1030877904748,2585
1992-05-22,12.8268,12.1157857742599,2921
1992-05-29,12.8268,12.1284237515347,2928
1992-07-18,12.6423,12.1409815943961,2978
1992-08-26,11.3139,12.1534596313311,3017
1992-09-20,11.8215,12.1658277779165,3042
1993-04-14,12.8268,12.1780400184449,3248
1993-05-09,12.8268,12.1900988263983,3273
1993-06-10,12.7134,12.2020084724461,3305
1993-06-26,12.7071,12.2137448352357,3321
1993-07-21,12.5163,12.2252954719059,3346
1993-09-14,11.7936,12.2366484983348,3401
1993-10-09,12.3003,12.2477924884898,3426
1994-05-05,12.8268,12.2587226470677,3634
1994-05-21,12.8268,12.2694322428725,3650
1994-07-06,12.7332,12.2799079175866,3696
1994-07-31,12.042,12.2901085052586,3721
1995-05-08,12.8268,12.3000505959174,4002
1995-05-31,12.8259,12.3097272362278,4025
1995-08-10,11.9727,12.3191243901585,4096
1995-09-13,11.8917,12.3282329485186,4130
1996-05-17,12.8268,12.337044143738,4377
1996-05-24,12.8268,12.3455496096743,4384
1996-06-18,12.708,12.3537414494967,4409
1996-06-25,12.6954,12.3616123087085,4416
1996-07-13,12.5865,12.3691554501237,4434
1996-07-20,12.438,12.376343711484,4441
1996-08-05,11.9412,12.3832085956039,4457
1996-08-12,12.0582,12.3897286766161,4464
1996-08-14,11.6154,12.3959000884827,4466
1996-09-06,11.2185,12.4017198248501,4489
1997-05-11,12.7557,12.4071802946568,4736
1997-05-29,12.8268,12.4122892565024,4754
1997-06-12,12.825,12.417050292642,4768
1997-06-21,12.8187,12.421487484318,4777
1997-06-28,12.8061,12.4255132751674,4784
1997-07-14,12.4452,12.42907149972,4800
1997-07-23,12.3165,12.4322515801416,4809
1997-08-15,11.6001,12.4351685644041,4832
1997-10-02,11.8503,12.4377272065178,4880
1998-09-03,10.8657,12.4399236156424,5216
1999-08-15,10.4688,12.4417686003624,5562
1999-09-07,9.6147,12.4432515145662,5585
1999-09-14,9.4527,12.4444262699044,5592
1999-09-23,9.8415,12.445202920556,5601
1999-10-02,5.0832,12.4456134304415,5610
2000-06-21,12.8025,12.4456011895091,5873
2000-06-30,12.6603,12.4452395206905,5882
2000-07-23,12.2499,12.4445454702441,5905
2000-10-02,10.0683,12.4434808512342,5976
2000-10-04,9.8424,12.4420408736208,5978
2000-10-27,9.5814,12.4402237273538,6001
2001-03-13,12.8268,12.4380230196896,6138
