Raw_TermEst,Smoothed,dates,time
2531.23153668989,2527.09450013184,1999-08-08,0
2531.23153668989,2526.31862333133,1999-11-12,96
2531.23153668989,2525.48823399074,1999-12-14,128
2578.13854824603,2524.60924252078,2000-02-16,192
2531.23153668989,2523.67373463546,2000-06-07,304
2531.23153668989,2522.67725038647,2000-12-16,496
2531.23153668989,2521.62118608649,2001-01-17,528
2531.23153668989,2520.50337788903,2001-02-18,560
2531.23153668989,2519.32055527664,2001-03-06,576
2531.23153668989,2518.07045855561,2001-03-22,592
2531.23153668989,2516.75309397156,2001-04-07,608
2531.23153668989,2515.36698561421,2001-06-10,672
2531.23153668989,2513.9090346883,2001-08-29,752
2531.23153668989,2512.3840245264,2002-01-20,896
2531.23153668989,2510.79027629804,2002-03-09,944
2531.23153668989,2509.12762989004,2002-03-25,960
2531.23153668989,2507.40008674451,2002-05-12,1008
2531.23153668989,2505.60893976265,2002-07-31,1088
2484.38066048999,2503.75720732207,2003-01-07,1248
2484.38066048999,2501.84703630863,2003-02-24,1296
2484.38066048999,2499.88257428337,2003-03-12,1312
2484.38066048999,2497.87297272411,2003-04-13,1344
2484.38066048999,2495.8199716939,2003-05-15,1376
2484.38066048999,2493.7310174467,2003-08-03,1456
2437.4939064657,2491.61255566687,2003-11-23,1568
2437.4939064657,2489.47202253562,2003-12-01,1576
2437.4939064657,2487.31655416195,2003-12-09,1584
2437.4939064657,2485.15413381508,2004-02-03,1640
2437.4939064657,2482.99240040074,2004-03-30,1696
2437.4939064657,2480.84018314133,2004-04-07,1704
2437.4939064657,2478.70244334785,2004-04-23,1720
2437.4939064657,2476.59030730746,2004-05-17,1744
2437.4939064657,2474.50857372309,2004-06-10,1768
2437.4939064657,2472.46465487562,2004-08-29,1848
2437.4939064657,2470.46493351602,2004-09-06,1856
2437.4939064657,2468.51601148342,2004-09-30,1880
2437.4939064657,2466.62229413185,2004-11-09,1920
2437.4939064657,2464.78592805536,2005-01-28,2000
2437.4939064657,2463.01374268405,2005-02-21,2024
2437.4939064657,2461.30660738235,2005-03-17,2048
2437.4939064657,2459.66972308223,2005-04-02,2064
2437.4939064657,2458.10193247511,2005-06-05,2128
2437.4939064657,2456.60494196611,2005-06-13,2136
2437.4939064657,2455.17973689042,2005-06-21,2144
2437.4939064657,2453.82425638782,2005-07-31,2184
2437.4939064657,2452.53910660219,2005-08-24,2208
2437.4939064657,2451.32124482406,2005-09-09,2224
2437.4939064657,2450.16916522679,2005-09-17,2232
2437.4939064657,2449.08052540211,2005-09-25,2240
2437.4939064657,2448.05319675127,2005-11-28,2304
2437.4939064657,2447.08182330285,2005-12-30,2336
2437.4939064657,2446.16570646353,2006-01-31,2368
2437.4939064657,2445.29987807409,2006-02-08,2376
2437.4939064657,2444.48042354452,2006-02-16,2384
2437.4939064657,2443.70325268713,2006-02-24,2392
2437.4939064657,2442.96412856574,2006-03-04,2400
2437.4939064657,2442.25869227819,2006-03-12,2408
2437.4939064657,2441.5824839369,2006-04-29,2456
2437.4939064657,2440.93096022793,2006-05-15,2472
2437.4939064657,2440.29950902733,2006-05-31,2488
2437.4939064657,2439.68193419595,2006-06-24,2512
2437.4939064657,2439.07619510426,2006-07-26,2544
2437.4939064657,2438.47492671402,2006-08-03,2552
2437.4939064657,2437.87485305268,2006-09-12,2592
2437.4939064657,2437.2715909564,2006-12-09,2680
2437.4939064657,2436.65896528329,2007-01-02,2704
2437.4939064657,2436.03175577265,2007-01-26,2728
2437.4939064657,2435.3851282531,2007-02-03,2736
2437.4939064657,2434.7152334554,2007-02-11,2744
2437.4939064657,2434.01727067314,2007-02-19,2752
2437.4939064657,2433.28659579978,2007-02-27,2760
2437.4939064657,2432.51606480953,2007-03-07,2768
2437.4939064657,2431.70399029285,2007-03-23,2784
2437.4939064657,2430.84341708578,2007-04-08,2800
2437.4939064657,2429.93196596497,2007-05-26,2848
2437.4939064657,2428.96612354501,2007-06-11,2864
2437.4939064657,2427.9399349918,2007-07-13,2896
2437.4939064657,2426.85224496982,2007-08-14,2928
2484.38066048999,2425.69877264075,2007-11-18,3024
2437.4939064657,2424.47693456268,2008-03-09,3136
2437.4939064657,2423.18655526959,2008-04-10,3168
2437.4939064657,2421.82510488777,2008-06-29,3248
2390.6211489375,2420.39130159157,2008-12-22,3424
2390.6211489375,2418.88562083321,2009-01-23,3456
2390.6211489375,2417.30655860655,2009-01-31,3464
2390.6211489375,2415.65864252009,2009-04-13,3536
2390.6211489375,2413.94207853441,2009-05-31,3584
2390.6211489375,2412.16035942562,2009-06-16,3600
2390.6211489375,2410.31917008638,2009-08-19,3664
2390.6211489375,2408.42040173871,2009-09-04,3680
2390.6211489375,2406.46696282697,2009-11-07,3744
2390.6211489375,2404.46830895561,2009-12-09,3776
2390.6211489375,2402.42606673887,2010-02-03,3832
2390.6211489375,2400.34710787114,2010-02-19,3848
2390.6211489375,2398.23743608454,2010-05-18,3936
2390.6211489375,2396.103463596,2010-06-03,3952
2390.6211489375,2393.95062601371,2010-07-05,3984
2343.74692992293,2391.7861992503,2010-10-25,4096
2343.74692992293,2389.61718979755,2010-11-26,4128
2343.74692992293,2387.44750638765,2010-12-28,4160
2343.74692992293,2385.28497405751,2011-01-13,4176
2343.74692992293,2383.13393223834,2011-02-14,4208
2343.74692992293,2381.00090080616,2011-04-19,4272
2343.74692992293,2378.88977777564,2011-06-06,4320
2343.74692992293,2376.80743798811,2011-08-09,4384
2343.74692992293,2374.759953305,2011-11-13,4480
2343.74692992293,2372.75124012892,2011-11-29,4496
2343.74692992293,2370.78997642377,2012-01-16,4544
2343.74692992293,2368.87852681245,2012-03-20,4608
2343.74692992293,2367.02252299965,2012-04-05,4624
2203.12154000288,2365.22923035942,2013-05-02,5016
2249.99672724571,2363.50142410816,2013-06-27,5072
2296.87183589518,2361.84515276543,2013-08-30,5136
2343.74692992293,2360.26704036804,2013-11-10,5208
2343.74692992293,2358.77145232866,2013-11-18,5216
2343.74692992293,2357.36006891007,2013-11-26,5224
2343.74692992293,2356.04031212946,2013-12-28,5256
2343.74692992293,2354.81445590139,2014-01-13,5272
2343.74692992293,2353.68547975232,2014-01-29,5288
2343.74692992293,2352.65292122357,2014-02-06,5296
2343.74692992293,2351.72031868229,2014-03-10,5328
2343.74692992293,2350.88661513258,2014-03-26,5344
2343.74692992293,2350.15148755004,2014-05-29,5408
2343.74692992293,2349.51075761225,2014-06-22,5432
2343.74692992293,2348.96316696953,2014-07-16,5456
2343.74692992293,2348.50637363129,2014-08-25,5496
2343.74692992293,2348.13175597671,2014-09-02,5504
2343.74692992293,2347.83815199287,2014-09-26,5528
2390.6211489375,2347.61720777589,2014-11-13,5576
2390.6211489375,2347.46364847469,2014-12-15,5608
2390.6211489375,2347.37193007477,2014-12-31,5624
2390.6211489375,2347.33243802489,2015-01-24,5648
2390.6211489375,2347.33992528364,2015-02-09,5664
2390.6211489375,2347.38664467046,2015-02-25,5680
2390.6211489375,2347.46914310904,2015-03-13,5696
2390.6211489375,2347.57832936506,2015-03-29,5712
2390.6211489375,2347.70957861415,2015-04-06,5720
2390.6211489375,2347.85594171006,2015-04-30,5744
2343.74692992293,2348.01346942461,2015-08-20,5856
2343.74692992293,2348.17728960373,2015-09-21,5888
2343.74692992293,2348.34183120426,2015-10-31,5928
2343.74692992293,2348.50405168105,2015-11-08,5936
2343.74692992293,2348.65837718884,2015-12-10,5968
2343.74692992293,2348.80545923919,2015-12-18,5976
2343.74692992293,2348.94292494457,2015-12-26,5984
2343.74692992293,2349.06571035883,2016-01-03,5992
2343.74692992293,2349.17379130778,2016-02-04,6024
2343.74692992293,2349.26518110711,2016-02-12,6032
2343.74692992293,2349.33926538757,2016-02-20,6040
2343.74692992293,2349.3939601785,2016-03-07,6056
2343.74692992293,2349.43056192595,2016-04-24,6104
2343.74692992293,2349.44791936608,2016-05-26,6136
2343.74692992293,2349.44562017501,2016-06-03,6144
2343.74692992293,2349.42456728534,2016-06-27,6168
2343.74692992293,2349.38566864997,2016-07-05,6176
2343.74692992293,2349.32853687067,2016-08-14,6216
2343.74692992293,2349.25503875052,2016-08-30,6232
2343.74692992293,2349.16554649627,2016-09-23,6256
2343.74692992293,2349.06113948183,2016-10-25,6288
2343.74692992293,2348.94299186762,2017-01-29,6384
2343.74692992293,2348.8119080143,2017-02-22,6408
2343.74692992293,2348.6699717621,2017-03-18,6432
2343.74692992293,2348.51817592288,2017-05-05,6480
2343.74692992293,2348.3581917482,2017-07-08,6544
2343.74692992293,2348.19063230628,2017-08-01,6568
2343.74692992293,2348.01786129936,2017-09-02,6600
2343.74692992293,2347.8401870312,2017-10-04,6632
2343.74692992293,2347.65994942967,2017-10-20,6648
2343.74692992293,2347.47758071935,2017-11-13,6672
2343.74692992293,2347.29455586771,2017-11-21,6680
2343.74692992293,2347.11194462779,2017-11-29,6688
2343.74692992293,2346.93083627845,2017-12-31,6720
2343.74692992293,2346.75236658911,2018-02-25,6776
2343.74692992293,2346.57657147694,2018-04-06,6816
2343.74692992293,2346.40511546905,2018-04-22,6832
2343.74692992293,2346.23861336016,2018-04-30,6840
2343.74692992293,2346.07730156171,2018-05-08,6848
2343.74692992293,2345.92167617906,2018-06-01,6872
2343.74692992293,2345.77210887939,2018-08-20,6952
2343.74692992293,2345.62891703972,2018-09-05,6968
2343.74692992293,2345.49229434783,2018-10-07,7000
2343.74692992293,2345.36239067915,2018-10-15,7008
2343.74692992293,2345.23930535929,2019-01-11,7096
2343.74692992293,2345.12303625321,2019-02-28,7144
2343.74692992293,2345.01353858341,2019-03-08,7152
2343.74692992293,2344.91070430187,2019-04-01,7176
