Raw_TermEst,Smoothed,dates,time
660.995432269781,585.893980893424,1999-08-26,0
660.995432269781,585.778993304698,1999-09-27,32
632.254195319948,585.669601338092,1999-12-16,112
603.474615191133,585.565504557448,2000-01-08,135
574.708371136101,585.467151544805,2000-01-17,144
574.708371136101,585.373398546498,2000-02-09,167
574.708371136101,585.285867070874,2000-02-18,176
574.708371136101,585.203850844975,2000-02-25,183
574.708371136101,585.127377997092,2000-04-13,231
574.708371136101,585.056371800225,2000-05-24,272
574.708371136101,584.990915827036,2000-05-31,279
574.708371136101,584.931092562037,2000-07-11,320
574.708371136101,584.876792609051,2000-08-03,343
574.708371136101,584.827975063377,2000-08-19,359
574.708371136101,584.784583039358,2000-10-22,423
574.708371136101,584.746377432833,2000-10-31,432
574.708371136101,584.71357784246,2001-01-03,496
574.708371136101,584.685845714631,2001-01-10,503
574.708371136101,584.66313057114,2001-02-20,544
574.708371136101,584.645285424764,2001-03-15,567
574.708371136101,584.631860773942,2001-03-31,583
574.708371136101,584.62326192621,2001-05-02,615
574.708371136101,584.618973208966,2001-05-27,640
574.708371136101,584.618768478808,2001-06-19,663
574.708371136101,584.622401453017,2001-08-31,736
574.708371136101,584.6296057556,2001-10-02,768
574.708371136101,584.640095070553,2001-10-25,791
574.708371136101,584.653563407004,2001-12-12,839
574.708371136101,584.66993690409,2001-12-21,848
574.708371136101,584.688402752477,2002-01-29,887
574.708371136101,584.708751749701,2002-02-07,896
574.708371136101,584.730667892963,2002-02-14,903
574.708371136101,584.753686919126,2002-03-11,928
574.708371136101,584.77757904276,2002-04-03,951
574.708371136101,584.801805969177,2002-04-12,960
574.708371136101,584.825862610246,2002-05-30,1008
574.708371136101,584.849419897588,2002-06-06,1015
574.708371136101,584.871958619786,2002-06-15,1024
574.708371136101,584.89300823066,2002-07-01,1040
574.708371136101,584.912091023116,2002-07-17,1056
603.474615191133,584.92872389021,2002-11-13,1175
603.474615191133,584.942534521074,2002-11-29,1191
603.474615191133,584.952822136387,2002-12-08,1200
603.474615191133,584.959199111879,2002-12-31,1223
603.474615191133,584.961121405586,2003-01-25,1248
603.474615191133,584.958217279704,2003-02-01,1255
603.474615191133,584.949961139985,2003-02-26,1280
603.474615191133,584.935763419265,2003-03-14,1296
603.474615191133,584.915216251472,2003-03-21,1303
603.474615191133,584.888110171047,2003-04-22,1335
603.474615191133,584.853795387016,2003-05-24,1367
603.474615191133,584.811977425809,2003-08-04,1439
603.474615191133,584.762210821129,2003-08-29,1464
603.474615191133,584.704228486646,2003-10-07,1503
603.474615191133,584.637493432087,2003-10-15,1511
603.474615191133,584.561773148712,2003-10-16,1512
603.474615191133,584.476772506002,2003-11-17,1544
603.474615191133,584.382169760342,2003-11-24,1551
603.474615191133,584.277830198955,2003-12-02,1559
603.474615191133,584.163395080417,2003-12-03,1560
603.474615191133,584.03883621544,2003-12-10,1567
574.708371136101,583.903963749144,2004-01-20,1608
574.708371136101,583.758623383179,2004-01-27,1615
574.708371136101,583.602787727793,2004-02-05,1624
574.708371136101,583.436329811212,2004-03-23,1671
574.708371136101,583.259320812097,2004-04-24,1703
574.708371136101,583.071799092056,2004-04-25,1704
603.474615191133,582.873859100175,2004-07-30,1800
603.474615191133,582.665614858474,2004-10-25,1887
603.474615191133,582.447405547087,2004-11-10,1903
574.708371136101,582.219036489743,2004-11-26,1919
574.708371136101,581.980932246231,2005-02-07,1992
574.708371136101,581.733550058235,2005-02-14,1999
574.708371136101,581.476814362809,2005-02-23,2008
574.708371136101,581.211228307664,2005-03-02,2015
574.708371136101,580.937181070473,2005-03-03,2016
574.708371136101,580.655059855642,2005-03-11,2024
574.708371136101,580.365517050439,2005-03-18,2031
574.708371136101,580.068640182744,2005-03-26,2039
574.708371136101,579.765313266938,2005-03-27,2040
574.708371136101,579.455312187174,2005-04-27,2071
574.708371136101,579.140079293829,2005-05-14,2088
574.708371136101,578.819851785737,2005-07-01,2136
574.708371136101,578.495442971479,2005-08-17,2183
574.708371136101,578.167310078259,2005-08-25,2191
574.708371136101,577.836105279605,2005-09-10,2207
574.708371136101,577.502499039006,2005-11-06,2264
545.979002894207,577.167177908509,2006-01-25,2344
545.979002894207,576.83084222361,2006-02-09,2359
545.979002894207,576.494193014806,2006-02-17,2367
545.979002894207,576.157972879038,2006-02-25,2375
545.979002894207,575.822890396825,2006-03-29,2407
545.979002894207,575.489692276574,2006-06-01,2471
545.979002894207,575.159101619399,2006-08-04,2535
545.979002894207,574.831846961673,2006-08-05,2536
574.708371136101,574.508656446181,2006-12-10,2663
574.708371136101,574.19024386603,2006-12-11,2664
574.708371136101,573.877319728153,2007-01-03,2687
545.979002894207,573.570574456499,2007-02-04,2719
545.979002894207,573.270672709076,2007-02-12,2727
545.979002894207,572.978282441514,2007-02-28,2743
545.979002894207,572.694013644283,2007-04-01,2775
545.979002894207,572.418489375677,2007-05-03,2807
545.979002894207,572.152288513384,2007-05-12,2816
574.708371136101,571.895937265565,2007-08-23,2919
574.708371136101,571.6499140322,2007-09-09,2936
574.708371136101,571.414712695293,2007-12-29,3047
574.708371136101,571.190709237998,2008-01-14,3063
574.708371136101,570.978340729706,2008-02-16,3096
574.708371136101,570.777862877138,2008-03-18,3127
574.708371136101,570.589616848125,2008-04-19,3159
574.708371136101,570.413650915794,2008-05-05,3175
545.979002894207,570.250243264146,2008-05-14,3184
603.474615191133,570.099462356753,2008-11-13,3367
603.474615191133,569.960731507103,2008-11-14,3368
574.708371136101,569.834762164644,2008-12-23,3407
574.708371136101,569.721944740371,2009-01-25,3440
574.708371136101,569.62156497044,2009-02-17,3463
574.708371136101,569.5332599076,2009-02-18,3464
574.708371136101,569.456460337171,2009-04-22,3527
603.474615191133,569.391407168163,2009-09-13,3671
574.708371136101,569.337590932422,2009-12-03,3752
574.708371136101,569.29456559632,2010-01-27,3807
574.708371136101,569.261538719238,2010-02-05,3816
574.708371136101,569.238075834546,2010-02-20,3831
574.708371136101,569.223481724577,2010-02-21,3832
574.708371136101,569.217204135365,2010-03-08,3847
574.708371136101,569.218416194732,2010-04-09,3879
603.474615191133,569.226408857901,2010-07-07,3968
574.708371136101,569.240324771127,2010-10-03,4056
574.708371136101,569.259514667703,2010-11-20,4104
574.708371136101,569.28312397745,2010-11-27,4111
574.708371136101,569.310221100805,2010-12-22,4136
574.708371136101,569.340094800536,2011-01-07,4152
574.708371136101,569.371912121503,2011-01-23,4168
574.708371136101,569.404714083296,2011-02-08,4184
574.708371136101,569.437894305441,2011-02-15,4191
574.708371136101,569.470610044539,2011-02-23,4199
574.708371136101,569.502094887747,2011-03-11,4215
574.708371136101,569.531797019557,2011-03-12,4216
574.708371136101,569.55895687397,2011-03-27,4231
574.708371136101,569.582888405304,2011-03-28,4232
545.979002894207,569.603143150923,2011-04-12,4247
545.979002894207,569.619113076682,2011-04-28,4263
