dates,areas,areas_smoothed,time
1999-08-26,2.28820725,2.2043843855717333,0
1999-09-27,2.17403575,2.203568101542405,32
1999-12-16,2.27543975,2.2027231299859595,112
2000-01-08,1.855726375,2.201838219043384,135
2000-01-17,2.1446055,2.2009164998103516,144
2000-02-09,1.70888575,2.199955631358127,167
2000-02-18,2.100343,2.1989613582308865,176
2000-02-25,2.2265225,2.1979170956333847,183
2000-04-13,1.925839125,2.1968298414500236,231
2000-05-24,2.99271575,2.1957085956998417,272
2000-05-31,3.102067,2.194539250225692,279
2000-07-11,2.4773315,2.193327512491161,320
2000-08-03,2.69935475,2.192059475522853,343
2000-08-19,2.34215275,2.190750979766368,359
2000-10-22,1.605452875,2.18939679888854,423
2000-10-31,2.016817375,2.187998312254527,432
2001-01-03,2.51066475,2.18655641658394,496
2001-01-10,1.750128625,2.1850598398774266,503
2001-02-20,1.950940125,2.1835153394440456,544
2001-03-15,1.465254875,2.181925480645631,567
2001-03-31,1.42992875,2.1802908088091315,583
2001-05-02,2.27731375,2.178616472432188,615
2001-05-27,3.13981125,2.1769116535775783,640
2001-06-19,3.53501375,2.1751569353293143,663
2001-08-31,1.946435875,2.1733508732020583,736
2001-10-02,1.781596,2.171507026577135,768
2001-10-25,2.38169975,2.1696233467775876,791
2001-12-12,2.58196675,2.1677012728733542,839
2001-12-21,2.022547,2.1657424118209474,848
2002-01-29,2.10010775,2.16374854089392,887
2002-02-07,2.12122475,2.1617250331259092,896
2002-02-14,2.0010445,2.1596717830401193,903
2002-03-11,1.824920875,2.1575775714510756,928
2002-03-27,0.5951750625,2.1554577098149648,944
2002-04-03,1.356913875,2.153320720827165,951
2002-04-12,1.702968125,2.151160514163293,960
2002-05-30,3.23260725,2.148973860675314,1008
2002-06-06,3.4269765,2.1467785499595573,1015
2002-06-15,3.4269735,2.144574566190634,1024
2002-07-01,3.239286,2.142363908453295,1040
2002-07-17,3.4575605,2.140147054379658,1056
2002-11-13,2.20834575,2.1379371140020385,1175
2002-11-29,1.949650375,2.135737909900745,1191
2002-12-08,2.05301,2.1335319843378744,1200
2002-12-31,1.399637125,2.13133679664337,1223
2003-01-25,2.564782,2.129156383464099,1248
2003-02-01,1.842462,2.127000368628247,1255
2003-02-26,1.409330625,2.124862520764197,1280
2003-03-14,1.541409,2.122751927539326,1296
2003-03-21,1.49590075,2.120666486492969,1303
2003-04-22,2.029887875,2.1186221900655937,1335
2003-05-24,2.4667285,2.116621298331699,1367
2003-07-20,3.2297445,2.114654558312082,1424
2003-08-04,3.0047885,2.112737277658626,1439
2003-08-29,1.90119025,2.1108707415468335,1464
2003-10-15,3.368744,2.1090649175111427,1511
2003-10-16,1.268887875,2.107317565435407,1512
2003-11-17,1.094258625,2.1056372299023556,1544
2003-11-24,0.9592150625,2.104019816900467,1551
2003-12-02,2.099825,2.102472251741424,1559
2003-12-03,0.528182375,2.1010031047817948,1560
2003-12-10,0.5671015,2.0996081340603494,1567
2004-01-20,0.9680108125,2.098289463516326,1608
2004-01-27,1.29077725,2.0970522629677077,1615
2004-02-05,1.62043575,2.0958988982934343,1624
2004-02-29,2.72935975,2.094831508967799,1648
2004-03-23,2.30437425,2.093843350026901,1671
2004-04-17,1.8280622500000001,2.092948707352256,1696
2004-04-24,2.93293425,2.092144674374791,1703
2004-04-25,2.2641035,2.0914335169679905,1704
2004-06-11,3.1550155,2.090811818935231,1751
2004-06-12,3.22770725,2.09028617436088,1752
2004-07-30,2.88793375,2.089856313195366,1800
2004-10-25,0.913049125,2.0895236770334287,1887
2004-10-26,2.006249125,2.089281442252698,1888
2004-11-10,1.18024175,2.0891407931967714,1903
2004-11-26,1.36991825,2.0890959867134513,1919
2004-11-27,1.873296125,2.0891401542065684,1920
2005-02-07,1.113521625,2.0892730540662434,1992
2005-02-14,1.67171175,2.0894973175667055,1999
2005-02-23,1.367134,2.089806717317117,2008
2005-03-02,1.650581375,2.0902035258902307,2015
2005-03-03,1.476308625,2.090698247621104,2016
2005-03-11,1.1536415,2.0912642333754365,2024
2005-03-18,1.473261,2.0919095197245916,2031
2005-03-26,1.703846625,2.0926355499189175,2039
2005-03-27,1.61221325,2.093436906356541,2040
2005-04-04,1.461907,2.094309514324517,2048
2005-04-11,1.976374875,2.0952545122971595,2055
2005-04-20,2.19237625,2.09626571346357,2064
2005-04-27,2.56279775,2.0973453451845496,2071
2005-05-14,2.59395875,2.0984941373591863,2088
2005-05-22,2.944321,2.099692513634319,2096
2005-05-30,2.9621535,2.100946050317578,2104
2005-06-15,3.1783265,2.1022514212332037,2120
2005-06-30,3.6071655,2.1036052476567004,2135
2005-07-01,3.36057425,2.1050036439623128,2136
2005-07-09,3.4304605,2.106446920853944,2144
2005-08-17,2.964543,2.1079257694134554,2183
2005-08-25,2.959578,2.109439270471557,2191
2005-09-10,1.69941325,2.1109819646491346,2207
2005-09-11,1.986304,2.112555286532085,2208
2005-10-13,2.28347375,2.114150618620036,2240
2005-11-06,0.993116875,2.1157672643593006,2264
2005-11-30,1.289856875,2.11739864407634,2288
2005-12-16,1.181499875,2.1190429873407854,2304
2005-12-23,2.50387325,2.120697765004823,2311
2006-01-08,3.0169575,2.1223624224051454,2327
2006-01-24,2.12960275,2.124031577837731,2343
2006-01-25,1.283643875,2.1257123940758755,2344
2006-02-02,1.552449375,2.127384601515717,2352
2006-02-09,1.9933735,2.1290485691168017,2359
2006-02-17,1.317400125,2.1307045786334813,2367
2006-02-18,2.50060425,2.1323498467531263,2368
2006-02-25,1.672337,2.133979004373789,2375
2006-03-22,1.761922375,2.135594499034356,2400
2006-03-29,1.713152875,2.1371915256161502,2407
2006-06-01,3.69128275,2.138767766757102,2471
2006-06-26,3.261769,2.140321157316986,2496
2006-07-27,3.1252275,2.141849430260845,2527
2006-08-04,2.9373025,2.1433500314086005,2535
2006-08-05,2.71952575,2.144814824523031,2536
2006-08-28,1.994775625,2.146255839398575,2559
2006-12-03,2.116331,2.147663524722912,2656
2006-12-10,2.2208365,2.1490396803781353,2663
2006-12-11,1.810482625,2.1503816622926917,2664
2007-01-03,1.235151125,2.1516986514076484,2687
2007-01-04,3.0272005,2.1529706307668737,2688
2007-02-04,1.44308975,2.1542069972779645,2719
2007-02-05,1.4490805,2.1554105435246087,2720
2007-02-12,2.3310525,2.1565753231207174,2727
2007-02-28,1.777368,2.157702759724273,2743
2007-03-09,2.035657125,2.1587935791400343,2752
2007-03-25,1.892228375,2.159849213452347,2768
2007-04-01,2.072723125,2.160866739267866,2775
2007-05-03,2.2407775,2.1618530256386714,2807
2007-05-12,2.86050675,2.1627994759001123,2816
2007-05-28,2.38018075,2.1637142095135657,2832
2007-07-15,3.19428425,2.1645985013504303,2880
2007-08-23,2.7508725,2.1654550273140827,2919
2007-09-08,3.05210625,2.166283236773736,2935
2007-09-09,2.0871135,2.1670890214686818,2936
2007-09-17,1.58763325,2.1678747285693394,2944
2007-11-20,3.0366625,2.1686394616345113,3008
2007-12-06,1.456563,2.169384934214855,3024
2007-12-29,2.70451575,2.1701182892299307,3047
2008-01-14,1.49163975,2.170842498306703,3063
2008-01-23,1.32738425,2.171555523868263,3072
2008-02-16,1.415563875,2.1722546946273034,3096
2008-03-11,1.934700375,2.1729509617440153,3120
2008-03-18,1.757740625,2.173644268509915,3127
2008-04-12,2.2809195,2.1743485910818046,3152
2008-04-19,3.11648125,2.175050362536995,3159
2008-05-05,3.24805075,2.17575061091886,3175
2008-05-14,3.02506375,2.1764680251517463,3184
2008-05-30,1.5119845,2.1771973302236844,3200
2008-06-15,2.3467205,2.1779387503789693,3216
2008-10-12,2.694278,2.178697846438899,3335
2008-11-13,2.86511425,2.1794790391528185,3367
2008-11-14,0.847677375,2.1802957296281433,3368
2008-12-23,0.9248325,2.181132710924506,3407
2009-01-25,1.7566795,2.182004824799088,3440
2009-02-10,1.3971435,2.1829015585900944,3456
2009-02-17,1.455489375,2.1838306379054444,3463
2009-02-18,1.823703125,2.184792626492882,3464
2009-03-14,1.666136125,2.1857845444573614,3488
2009-03-21,2.040072625,2.186814933499346,3495
2009-04-22,2.861283,2.187880687863502,3527
2009-05-01,1.68347025,2.1889840261393454,3536
2009-06-02,3.555231,2.1901248386119034,3568
2009-06-18,3.47401375,2.1912962113708083,3584
2009-06-25,3.471038,2.192516736865398,3591
2009-09-13,3.13236925,2.1937690987338763,3671
2009-12-03,0.8188466875,2.1950415610922245,3752
2009-12-27,2.81845475,2.1963471601937656,3776
2010-01-27,1.3788615,2.1976832579296,3807
2010-02-04,2.055967875,2.1990591680943568,3815
2010-02-05,1.586806125,2.200472097595827,3816
2010-02-20,1.61508375,2.2019198766283417,3831
2010-02-21,1.7627255,2.2033788684001805,3832
2010-03-01,1.368055,2.204865882707513,3840
2010-03-08,1.94280375,2.2063718141964594,3847
2010-04-09,2.3231735,2.2078889470713796,3879
2010-05-04,2.91173725,2.209416978997953,3904
2010-07-07,3.20524525,2.210954764637728,3968
2010-07-30,2.705878,2.2124755175855824,3991
2010-11-12,1.79180425,2.214004735342439,4096
2010-11-20,1.7616385,2.2155391795189927,4104
2010-11-27,0.750722125,2.2170691231873025,4111
2010-12-14,2.040456,2.2185809533950347,4128
2010-12-22,1.281020625,2.220077598644945,4136
2011-01-07,1.29642975,2.2215446635180545,4152
2011-01-23,1.623908125,2.222993034851585,4168
2011-02-08,1.627872875,2.2244097308076567,4184
2011-02-15,1.722096,2.22579220545564,4191
2011-02-16,1.406938,2.2271380821359,4192
2011-02-23,2.44504125,2.2284530595903167,4199
2011-03-11,1.88005275,2.2297239277620124,4215
2011-03-12,1.857752875,2.2309383943816337,4216
2011-03-27,2.324545,2.2320967722318596,4231
2011-03-28,1.954622625,2.233209867540423,4232
2011-04-12,2.4378395,2.234248350854066,4247
2011-04-28,2.64517975,2.2352072482750747,4263
2011-05-30,4.0265735,2.236111863021474,4295
2011-06-15,3.592965,2.2369276874452595,4311
2011-06-24,1.4104305,2.2376609126783475,4320
2011-07-01,3.73421625,2.2383187501369415,4327
2011-07-17,3.53884775,2.23888759549073,4343
2011-08-02,3.575675,2.2393730015659883,4359
2011-08-11,1.21832525,2.239764162673898,4368
2011-09-03,3.07625325,2.240072586176217,4391
2011-09-28,2.21769275,2.240303661665522,4416
2011-10-21,3.6422905,2.2404233750622313,4439
2011-11-06,3.87757375,2.2404551332907863,4455
2011-12-08,1.691115125,2.2403843644111436,4487
2011-12-24,2.279523,2.2402160004723166,4503
2012-02-10,1.5689075,2.239961196596583,4551
2012-03-29,1.729134875,2.2396027727655796,4599
2012-04-07,2.072449625,2.2391384280508064,4608
2012-04-14,1.988907875,2.238577014726577,4615
2012-04-23,2.93291525,2.237924625238938,4624
2012-04-30,3.4998295,2.2371775945768264,4631
2012-05-16,3.250166,2.236346220460387,4647
2012-08-29,1.979644625,2.2354174123764445,4752
2012-09-21,2.89847275,2.2343893058540996,4775
2012-11-08,1.61962275,2.233273157508239,4823
2012-12-10,2.4424145,2.2320734342969226,4855
2012-12-19,1.8503995,2.2307928809580018,4864
2013-01-04,2.108845,2.229445529478251,4880
2013-01-20,2.019341375,2.2280302571825765,4896
2013-02-05,1.379468625,2.2265501112150337,4912
2013-02-21,2.1070365,2.225015789100319,4928
2013-02-28,1.93702575,2.223422142044875,4935
2013-03-09,1.3823025,2.221784045789422,4944
2013-03-25,1.3056465,2.220099487137897,4960
2013-05-12,2.27939225,2.2183747580094972,5008
2013-05-19,3.3493045,2.2166101758891354,5015
2013-06-04,3.90266525,2.2148302198594383,5031
2013-06-13,3.0398445,2.213027493378114,5040
2013-09-01,1.4044625,2.2112038209318357,5120
2013-09-17,2.21045325,2.2093761836662758,5136
2013-12-13,2.17201925,2.207542429957998,5223
2014-01-14,1.94973725,2.205713226456921,5255
2014-01-30,1.169058125,2.203888353495346,5271
2014-02-15,1.125344625,2.2020826279736476,5287
2014-02-24,2.076091875,2.20030452361201,5296
2014-03-19,1.704351375,2.1985454439012626,5319
2014-05-15,3.24927025,2.1968311188765046,5376
2014-05-31,3.574501,2.1951547166492658,5392
2014-08-03,3.11843525,2.1935223410122964,5456
2014-08-19,2.4054135,2.191938837216043,5472
2014-11-22,1.068284375,2.190408770214262,5567
2014-11-23,1.83394975,2.188938172214392,5568
2014-12-24,0.7911878125,2.1875277041988466,5599
2015-01-09,0.9798041875,2.186182036051667,5615
2015-01-26,1.736774125,2.1849103193697252,5632
2015-02-11,1.32156675,2.183706513086598,5648
2015-02-26,1.57685075,2.1825761201721523,5663
2015-03-30,3.00668725,2.1815204576160987,5695
2015-03-31,2.029683,2.180540238654683,5696
2015-04-15,1.886545125,2.1796428815664806,5711
2015-05-01,2.71974475,2.1788278571101665,5727
2015-05-02,2.25244025,2.1780909001173723,5728
2015-05-18,2.83946575,2.1774417666468997,5744
2015-07-04,2.85987575,2.1768735789433156,5791
2015-07-21,3.17800525,2.1763907658575747,5808
2015-08-05,2.691011,2.17599183931712,5823
2015-08-21,2.85537925,2.175675610845822,5839
2015-08-22,1.96564675,2.175437803317446,5840
2015-09-06,1.7832425,2.1752880069169427,5855
2015-10-09,2.84357575,2.175212740045847,5888
2015-10-25,1.393844,2.175224726901406,5904
2015-11-01,3.5232655,2.1753101019928565,5911
2015-12-27,0.8194459375,2.17546851897064,5967
2015-12-28,1.174455625,2.1757012642961007,5968
2016-01-13,1.300598875,2.175999817366422,5984
2016-02-06,1.6421,2.1763652763096033,6008
2016-02-13,1.64612275,2.1768100584918257,6015
2016-02-14,1.308652125,2.177316608199619,6016
2016-02-29,1.975543125,2.1778871968923115,6031
2016-03-01,2.28953975,2.178518779473948,6032
2016-03-16,1.82956175,2.1792090392966994,6047
2016-04-17,2.344149,2.1799556373019486,6079
2016-04-18,2.6024985,2.180754056596102,6080
2016-05-04,3.19550425,2.1816065440697985,6096
2016-06-04,3.6057875,2.182510908382503,6127
2016-06-05,2.30011475,2.1834593048510933,6128
2016-08-07,2.523741,2.1844572870011945,6191
2016-08-08,2.344336,2.1854940064805923,6192
2016-09-08,1.400546,2.1865767980245314,6223
2016-12-29,0.7350428125,2.1876890058056913,6335
2017-02-15,0.759239875,2.188839874244441,6383
2017-03-03,1.6993175,2.190019072638776,6399
2017-03-04,2.510592,2.1912354463491175,6400
2017-03-19,0.9767695625,2.192473959133278,6415
2017-04-20,2.29303125,2.1937364508410253,6447
2017-04-21,1.86507975,2.195037042444304,6448
2017-05-06,3.11215525,2.1963620449481054,6463
2017-05-07,3.424931,2.197709813034231,6464
2017-05-23,3.505043,2.199074939525966,6480
2017-06-07,3.56162175,2.2004640446347374,6495
2017-06-08,3.8829525,2.20187135844216,6496
2017-07-17,3.759757,2.2032955281853037,6535
2017-08-02,3.13363525,2.2047408776729247,6551
2017-08-10,2.8386685,2.2061918074532154,6559
2017-09-03,3.281419,2.2076624786441856,6583
2017-09-11,1.728969875,2.2091444362270707,6591
2017-10-30,1.05412525,2.21064288028647,6640
2017-11-14,0.355605125,2.2121417776602414,6655
2017-11-15,1.239279125,2.2136496968028885,6656
2017-11-22,2.2095645,2.215163792151476,6663
