dates,areas,areas_smoothed,time
1999-08-08,5.6309815,4.9934505087453855,0
1999-11-12,4.7223555,4.9907751242403116,96
1999-12-14,4.618789,4.988054632882639,128
2000-06-07,5.528471,4.985275153289629,304
2000-12-16,4.664065,4.9824306450584235,496
2001-01-17,4.947188,4.979536287648561,528
2001-02-18,4.808311,4.976587261455303,560
2001-03-06,4.7697165,4.973586224764442,576
2001-03-22,4.9363305,4.970513194420404,592
2001-04-07,5.427983,4.967356724489318,608
2001-06-10,5.606898,4.964153963974783,672
2001-08-29,4.9426225,4.960887143931111,752
2002-01-20,4.234791,4.957542324272389,896
2002-03-09,4.51256,4.954140459419017,944
2002-03-25,4.999461,4.950680937793339,960
2002-05-12,4.972278,4.9471609842612585,1008
2002-07-31,5.674692,4.943583102615124,1088
2003-01-07,4.7191985,4.939950457323107,1248
2003-02-24,4.7450045,4.936266891638612,1296
2003-03-12,4.874265,4.932536069749707,1312
2003-04-13,5.503563,4.92875420104282,1344
2003-05-15,5.6353675,4.924933467670115,1376
2003-08-03,5.358282,4.921097853767722,1456
2003-10-07,3.92443425,4.91723629940302,1521
2003-10-14,4.930786,4.913353218206984,1528
2003-11-23,4.126693,4.909431804400502,1568
2003-11-24,3.90299825,4.90554233581441,1569
2003-12-01,4.04851125,4.901637832083348,1576
2004-02-03,6.6849170000000004,4.897771437194073,1640
2004-03-30,5.3744175,4.893920954104091,1696
2004-04-07,4.773678,4.890104962060753,1704
2004-04-23,5.288704,4.886341628935161,1720
2004-05-02,3.9430845,4.8826180316652446,1729
2004-05-17,5.363077,4.878952163201297,1744
2004-05-18,3.89413525,4.875356186275054,1745
2004-06-10,5.1976565,4.871851833324048,1768
2004-07-12,5.490508,4.868429098197365,1800
2004-08-29,4.7702275,4.865092147251996,1848
2004-09-06,4.336541,4.861849813550799,1856
2004-11-09,4.752273,4.85869420738957,1920
2005-01-28,4.00881975,4.8556413078808305,2000
2005-02-21,4.777829,4.852683582353763,2024
2005-04-02,5.0090595,4.849838398991356,2064
2005-06-05,4.92736,4.847103296196224,2128
2005-06-13,5.4407125,4.8444723462855475,2136
2005-06-21,4.9277835,4.841940881334606,2144
2005-08-24,4.2204285,4.8395066476272826,2208
2005-09-10,4.901743,4.837163778418506,2225
2005-09-17,4.6595865,4.834905502096588,2232
2005-09-25,3.8960375,4.832723621439153,2240
2005-11-28,4.5604875,4.830602563412631,2304
2006-01-31,4.397756,4.828541831549443,2368
2006-02-08,4.3121035,4.826523996176119,2376
2006-02-16,4.672483,4.824532950067614,2384
2006-02-24,4.730176,4.822555332652308,2392
2006-03-04,4.7268335,4.820575581061988,2400
2006-03-12,4.967126,4.818574079846003,2408
2006-04-13,5.0665015,4.816531264715649,2440
2006-04-29,5.071999,4.814426286809772,2456
2006-05-15,5.4258085,4.812237073431305,2472
2006-05-31,5.4033225,4.809940400864951,2488
2006-06-24,5.124158,4.807511980698284,2512
2006-07-26,4.536278,4.804926561267144,2544
2006-08-03,5.556512,4.802158046031427,2552
2006-09-12,5.207063,4.799179630847081,2592
2006-10-31,3.86887625,4.795973784086566,2641
2006-12-09,5.506798,4.792498179016461,2680
2007-01-02,4.0123785,4.788728253413497,2704
2007-01-03,4.6604355,4.784625334667312,2705
2007-01-26,4.954311,4.78018537169021,2728
2007-02-04,5.2478465,4.775358323311871,2737
2007-02-11,5.232016,4.770140794147599,2744
2007-02-19,5.1438595,4.764477976958947,2752
2007-02-27,4.9370555,4.758377780364111,2760
2007-03-23,5.3247345,4.751808788540273,2784
2007-04-08,4.6940265,4.744747211877941,2800
2007-05-26,4.592644,4.737196177868006,2848
2007-07-13,5.1661795,4.72912331460573,2896
2007-08-14,5.509925,4.720529633043444,2928
2007-11-02,4.386915,4.711402109339145,3008
2007-11-18,4.4806355,4.701759024469946,3024
2008-03-09,4.08204175,4.691593204562721,3136
2008-04-10,4.610895,4.6809109284652015,3168
2008-11-13,4.867113,4.669745097660789,3385
2008-12-22,4.08900825,4.658103518900633,3424
2009-01-23,3.96296725,4.646039927075453,3456
2009-01-31,5.231207,4.63357108015696,3464
2009-04-13,4.409363,4.620759100504387,3536
