dates,areas,areas_smoothed,time
1999-08-08,9.1494,8.86707460416292,0
1999-11-12,9.7146,8.85965187620238,96
1999-12-14,9.2169,8.85226349726971,128
2000-06-07,8.3304,8.84500417218201,304
2000-12-16,10.1115,8.83795460167447,496
2001-01-17,9.7551,8.83110282915718,528
2001-02-18,8.1909,8.82440967903132,560
2001-03-06,9.2628,8.81794376240353,576
2001-03-22,7.7535,8.81169830133382,592
2001-04-07,8.5743,8.80573264098773,608
2001-06-10,8.1432,8.79997081808929,672
2001-08-29,9.8352,8.79446455578355,752
2002-01-20,8.4627,8.78919793222568,896
2002-03-09,7.4052,8.78418597309822,944
2002-03-25,8.0532,8.77948386571932,960
2002-05-12,6.7572,8.77506288613864,1008
2002-07-31,8.7669,8.77092488381261,1088
2003-01-07,10.0701,8.76706953487767,1248
2003-02-24,10.1718,8.76349427500874,1296
2003-03-12,8.5356,8.76015118625289,1312
2003-04-13,7.5663,8.7571113779353,1344
2003-05-15,8.2386,8.75431794141044,1376
2003-08-03,8.2332,8.75177341144716,1456
2003-10-07,8.6598,8.74946415132872,1521
2003-10-14,11.1393,8.74733933491921,1528
2003-11-23,9.9558,8.74538361019814,1568
2003-11-24,10.2465,8.74364800842029,1569
2003-12-01,10.8927,8.7420724072957,1576
2004-02-03,9.0063,8.74062573302447,1640
2004-03-30,7.6356,8.73932077648726,1696
2004-04-07,8.6049,8.73808749458941,1704
2004-04-23,7.4853,8.73691116703019,1720
2004-05-02,7.8381,8.73573683356046,1729
2004-05-17,7.1154,8.73456694081666,1744
2004-05-18,6.9606,8.73337898988528,1745
2004-06-10,7.9632,8.73215985611694,1768
2004-07-12,8.4564,8.7309048004529,1800
2004-08-29,9.9369,8.72958519499529,1848
2004-09-06,9.5121,8.72816915959785,1856
2004-11-09,9.7272,8.72664960615102,1920
2005-01-28,8.9451,8.72498949401417,2000
2005-02-21,9.6525,8.72316326513834,2024
2005-04-02,7.569,8.72116456504189,2064
2005-06-05,7.8885,8.71899922481229,2128
2005-06-13,8.0379,8.71662597444728,2136
2005-06-21,7.5708,8.71404377834716,2144
2005-08-24,8.7849,8.71124857679575,2208
2005-09-10,9.9702,8.70821988163468,2225
2005-09-17,10.7658,8.70494620231296,2232
2005-09-25,9.7722,8.70141629598897,2240
2005-11-28,8.9154,8.69762742611691,2304
2006-01-31,7.7382,8.69355341574754,2368
2006-02-08,8.2332,8.68918973030622,2376
2006-02-16,7.2621,8.68450867580246,2384
2006-02-24,8.8821,8.67950551786373,2392
2006-03-04,7.4664,8.67419126641258,2400
2006-03-12,10.4544,8.66853500806176,2408
2006-04-13,9.3951,8.66252198265169,2440
2006-04-29,8.0298,8.65613650329846,2456
2006-05-15,8.6976,8.64936191257646,2472
2006-05-31,7.236,8.64218056531833,2488
2006-06-24,7.3737,8.63457384038692,2512
2006-07-26,8.0982,8.62652218375644,2544
2006-08-03,8.9838,8.61800518522235,2552
2006-09-12,9.5202,8.60900169102237,2592
2006-10-31,11.1168,8.59948213236014,2641
2006-12-09,10.602,8.58942979338869,2680
