dates,areas,areas_smoothed,time
1989-05-30,3.4389,3.37374824010258,0
1993-06-10,3.4407,3.25999864055944,1472
1993-09-30,2.448,3.10620370564147,1584
1994-09-01,2.7126,3.00664983657734,1920
1995-05-15,3.4245,2.96853907179093,2176
1996-09-06,2.7774,2.95512576087896,2656
1997-09-09,2.7585,2.9416668141353,3024
2002-06-11,3.4524,2.91656330049919,4760
2006-08-09,2.6784,2.88540622297845,6280
2006-09-10,2.6442,2.88022883718131,6312
2007-06-25,3.2148,2.97790239331199,6600
2007-10-15,2.5569,3.20015349076681,6712
2010-07-27,3.4335,3.33304943501029,7728
2011-08-23,2.6514,3.27802860820826,8120
2011-09-08,2.6001,3.07853114676559,8136
2013-05-16,3.4515,2.88740704287615,8752
2013-06-01,3.4524,2.80939748961528,8768
2013-06-09,3.2094,2.80449466679768,8776
2013-06-25,3.2139,2.83733254673765,8792
2014-04-01,3.4362,2.90304610164574,9072
2014-05-03,3.4524,2.98923823007195,9104
2014-10-10,3.3741,3.07427692996647,9264
2016-03-05,3.3282,3.15861183900801,9776
2016-06-09,3.4065,3.239594133677,9872
2017-04-09,3.4506,3.3060338155542,10176
2017-04-25,3.4443,3.35000344622024,10192
2017-05-11,3.4416,3.3685713777002,10208
2018-04-12,3.447,3.36506038079002,10544
2018-09-03,2.8359,3.348689281685,10688
2019-03-14,3.4533,3.32861888698743,10880
