Raw_TermEst,Smoothed,dates,time
7054.78846537043,7096.36807930284,2000-01-08,0
7054.78846537043,7095.63218357515,2000-02-25,48
7054.78846537043,7094.83128109625,2000-04-13,96
7137.75262218145,7093.97886417541,2000-08-19,224
7137.75262218145,7093.06033175678,2000-10-22,288
7220.70313263179,7092.08512708346,2001-01-10,368
7220.70313263179,7091.05613418722,2001-02-11,400
7220.70313263179,7089.97925787955,2001-03-15,432
7137.75262218145,7088.85961197277,2001-03-31,448
7054.78846537043,7087.69702910306,2001-05-02,480
7054.78846537043,7086.50491491693,2001-06-03,512
7054.78846537043,7085.29115995262,2001-06-19,528
6971.77175261561,7084.05812057393,2001-07-05,544
7137.75262218145,7082.81851972752,2002-01-29,752
7137.75262218145,7081.5847557001,2002-02-14,768
7137.75262218145,7080.36926575959,2002-04-03,816
7054.78846537043,7079.18546614922,2002-06-06,880
7054.78846537043,7078.04779212176,2002-07-24,928
7137.75262218145,7076.9715413938,2002-12-31,1088
7054.78846537043,7075.97306128448,2003-02-01,1120
7054.78846537043,7075.06865662792,2003-03-05,1152
7054.78846537043,7074.27526630099,2003-03-21,1168
7054.78846537043,7073.60973986763,2003-05-24,1232
6971.77175261561,7073.08945916199,2003-08-04,1304
6971.77175261561,7072.73015638409,2003-10-15,1376
6971.77175261561,7072.54861896505,2003-12-10,1432
6971.77175261561,7072.5601756742,2004-01-03,1456
6888.7068819454,7072.77842829041,2004-01-27,1480
6888.7068819454,7073.21594131922,2004-02-04,1488
6971.77175261561,7073.88364852348,2004-04-24,1568
6971.77175261561,7074.79064061303,2004-05-26,1600
6971.77175261561,7075.94271616765,2004-06-11,1616
6971.77175261561,7077.34692050176,2004-07-29,1664
7137.75262218145,7079.00350652493,2005-02-14,1864
7137.75262218145,7080.91363602156,2005-03-26,1904
7137.75262218145,7083.07339552036,2005-04-11,1920
7137.75262218145,7085.47759459307,2005-04-27,1936
7137.75262218145,7088.12070669994,2005-06-22,1992
7137.75262218145,7090.99427553939,2005-06-30,2000
7137.75262218145,7094.08229815301,2005-08-17,2048
7137.75262218145,7097.37104464884,2005-08-25,2056
7137.75262218145,7100.84436579463,2005-09-10,2072
7220.70313263179,7104.48014433182,2005-12-23,2176
7220.70313263179,7108.25764709403,2006-01-24,2208
7220.70313263179,7112.15313958601,2006-02-09,2224
7220.70313263179,7116.14251991353,2006-02-17,2232
7303.69726622647,7120.1953722239,2006-06-01,2336
7303.69726622647,7124.28363267596,2006-07-27,2392
7303.69726622647,7128.37858692364,2006-08-04,2400
7303.69726622647,7132.44707269384,2007-02-04,2584
7303.69726622647,7136.4563047836,2007-04-01,2640
7303.69726622647,7140.37064060042,2007-07-06,2736
7303.69726622647,7144.15785864641,2007-09-08,2800
7303.69726622647,7147.78094203189,2007-09-24,2816
7220.70313263179,7151.20701526339,2008-03-18,2992
7220.70313263179,7154.40396991005,2008-04-19,3024
7220.70313263179,7157.33787628978,2008-05-05,3040
7303.69726622647,7159.97706236324,2008-07-24,3120
7303.69726622647,7162.29217035351,2008-08-09,3136
7220.70313263179,7164.25183120875,2008-08-25,3152
7137.75262218145,7165.83372633843,2008-09-10,3168
7054.78846537043,7167.02481161907,2008-11-13,3232
7054.78846537043,7167.79517091524,2008-12-23,3272
7054.78846537043,7168.12934136975,2009-02-17,3328
7054.78846537043,7168.01917330977,2009-03-21,3360
7054.78846537043,7167.46371470533,2009-04-22,3392
7054.78846537043,7166.45703568192,2009-05-24,3424
7054.78846537043,7164.99055728756,2009-12-02,3616
7054.78846537043,7163.07976395798,2010-01-27,3672
7054.78846537043,7160.71995807646,2010-02-04,3680
7054.78846537043,7157.93850702803,2010-02-20,3696
7054.78846537043,7154.74511805438,2010-03-08,3712
7054.78846537043,7151.15263535311,2010-04-09,3744
6971.77175261561,7147.1879004965,2010-11-27,3976
6971.77175261561,7142.8695002147,2011-02-15,4056
6971.77175261561,7138.22407778667,2011-04-12,4112
6971.77175261561,7133.27186200337,2011-04-28,4128
6971.77175261561,7128.03948252814,2011-05-30,4160
6971.77175261561,7122.55607429553,2011-06-15,4176
6971.77175261561,7116.8445692772,2011-07-01,4192
6971.77175261561,7110.93134833934,2011-07-17,4208
6971.77175261561,7104.84441010617,2011-08-02,4224
6971.77175261561,7098.60551318371,2011-08-18,4240
6971.77175261561,7092.24024419958,2011-10-21,4304
6971.77175261561,7085.7690069925,2011-12-24,4368
6971.77175261561,7079.21138887082,2012-02-26,4432
6971.77175261561,7072.5871107395,2012-03-29,4464
6971.77175261561,7065.9138049392,2012-05-16,4512
6971.77175261561,7059.20751816661,2012-08-20,4608
6971.77175261561,7052.48632417334,2012-09-21,4640
6971.77175261561,7045.76213388208,2013-02-28,4800
6971.77175261561,7039.04862841006,2013-05-11,4872
6971.77175261561,7032.351423184,2013-05-19,4880
6971.77175261561,7025.68749599494,2013-06-04,4896
6971.77175261561,7019.06153427745,2013-07-22,4944
6888.7068819454,7012.48191764979,2013-07-30,4952
6805.64773293873,7005.95676603736,2013-09-16,5000
6805.64773293873,6999.49261506831,2013-10-18,5032
6805.64773293873,6993.0942210531,2013-11-11,5056
6805.64773293873,6986.76711009629,2013-12-21,5096
6805.64773293873,6980.52274859957,2014-02-07,5144
6805.64773293873,6974.36469880026,2014-02-15,5152
6805.64773293873,6968.29829922112,2014-03-11,5176
6805.64773293873,6962.3296879366,2014-03-27,5192
6805.64773293873,6956.46843510528,2014-05-30,5256
6805.64773293873,6950.72378144258,2014-07-17,5304
6805.64773293873,6945.104756994,2014-07-25,5312
6805.64773293873,6939.62014263454,2014-08-26,5344
6805.64773293873,6934.27749390847,2014-09-03,5352
6805.64773293873,6929.09225034774,2014-11-06,5416
6805.64773293873,6924.06938807174,2014-12-24,5464
6805.64773293873,6919.22025551765,2015-01-09,5480
6805.64773293873,6914.56347851361,2015-02-26,5528
6805.64773293873,6910.10315316677,2015-03-14,5544
6805.64773293873,6905.85539904009,2015-04-15,5576
6805.64773293873,6901.8209936183,2015-04-23,5584
6805.64773293873,6898.0192660141,2015-05-01,5592
6805.64773293873,6894.45238209285,2015-07-12,5664
6805.64773293873,6891.1229162413,2015-08-05,5688
6805.64773293873,6888.04205519149,2015-08-21,5704
6805.64773293873,6885.21781219638,2015-09-06,5720
6805.64773293873,6882.64467918679,2015-10-08,5752
6888.7068819454,6880.33058695227,2015-12-27,5832
6888.7068819454,6878.26631894689,2016-01-04,5840
6888.7068819454,6876.46137551358,2016-02-05,5872
6888.7068819454,6874.90575111632,2016-02-13,5880
6888.7068819454,6873.5944658705,2016-02-21,5888
6888.7068819454,6872.51823774405,2016-03-16,5912
6888.7068819454,6871.67536861677,2016-04-09,5936
6888.7068819454,6871.05069569569,2016-04-17,5944
6888.7068819454,6870.63893188094,2016-04-25,5952
6888.7068819454,6870.42300892589,2016-06-04,5992
6888.7068819454,6870.3958035058,2016-06-12,6000
