dates,areas,areas_smoothed,time
2000-01-08,86295,74500.1491835458,0
2000-02-25,76571,74441.9602011299,48
2000-04-13,63785,74386.8715593739,96
2000-08-19,75564,74335.3987195573,224
2000-10-22,97048,74286.9902444715,288
2001-01-10,90886,74242.2218018294,368
2001-02-11,74724,74201.2973174161,400
2001-03-15,79691,74164.2489486237,432
2001-03-31,75574,74131.2370834443,448
2001-05-02,62005,74102.7549863214,480
2001-06-03,63685,74078.6094761525,512
2001-06-19,61071,74059.1446219003,528
2001-07-05,61962,74044.2040434871,544
2002-01-29,71193,74033.8954234487,752
2002-02-14,68180,74027.9872957706,768
2002-04-03,72754,74026.2743496947,816
2002-06-06,61850,74028.8225923353,880
2002-07-24,67101,74035.284940446,928
2002-12-31,84417,74045.5616707779,1088
2003-02-01,83923,74059.4277226941,1120
2003-03-05,81362,74076.4880387782,1152
2003-03-21,70973,74096.3875209163,1168
2003-05-24,59904,74118.9062588226,1232
2003-08-04,67499,74143.344431748,1304
2003-10-15,98188,74169.4534278854,1376
2003-12-10,87784,74196.5365397705,1432
2004-01-03,84742,74224.500941986,1456
2004-01-27,85053,74252.7726012102,1480
2004-02-04,78497,74280.930897741,1488
2004-04-24,64711,74308.5764821839,1568
2004-05-26,69106,74335.3382344209,1600
2004-06-11,62463,74361.0174331612,1616
2004-07-29,70522,74385.0773227773,1664
2005-02-14,83611,74407.2889033281,1864
2005-03-26,68108,74427.3895675974,1904
2005-04-11,68779,74445.3656294637,1920
2005-04-27,74628,74460.8191144517,1936
2005-06-22,58717,74474.2382552134,1992
2005-06-30,63460,74485.2606189157,2000
2005-08-17,77875,74494.157308623,2048
2005-08-25,86295,74500.6169494372,2056
2005-09-10,82285,74504.8252625837,2072
2005-12-23,79606,74506.7959649026,2176
2006-01-24,84628,74506.9002882578,2208
2006-02-09,70963,74505.0511085644,2224
2006-02-17,75944,74501.6271347119,2232
2006-06-01,60540,74496.6865488347,2336
2006-07-27,76997,74490.5437626674,2392
2006-08-04,71061,74483.0852215818,2400
2007-02-04,74972,74474.5710938682,2584
2007-04-01,77919,74465.0709390613,2640
2007-07-06,65497,74454.7855693692,2736
2007-09-08,82167,74443.5141899225,2800
2007-09-24,87377,74431.5626302151,2816
2008-03-18,64949,74419.0178034322,2992
2008-04-19,65409,74405.9228648195,3024
2008-05-05,66104,74392.2311131835,3040
2008-07-24,69103,74377.8242114357,3120
2008-08-09,72740,74362.5057821974,3136
2008-08-25,84975,74346.1696808249,3152
2008-09-10,81503,74328.8136258347,3168
2008-11-13,89478,74310.0644691932,3232
2008-12-23,82347,74290.0419522022,3272
2009-02-17,68187,74268.2992960252,3328
2009-03-21,72100,74245.0292279289,3360
2009-04-22,64065,74219.9252711568,3392
2009-05-24,67658,74192.7962878055,3424
2009-12-02,87693,74163.7496862206,3616
2010-01-27,77960,74132.1088305149,3672
2010-02-04,77344,74097.9706428662,3680
2010-02-20,70134,74061.4135014812,3696
2010-03-08,67459,74022.2948082024,3712
2010-04-09,67073,73980.6688736301,3744
2010-11-27,85490,73936.955526763,3976
2011-02-15,67560,73890.5122618977,4056
2011-04-12,65900,73842.1958171272,4112
2011-04-28,64120,73791.5821726407,4128
2011-05-30,61467,73739.4410597619,4160
2011-06-15,62974,73685.5263168266,4176
2011-07-01,59091,73630.2017697776,4192
2011-07-17,70097,73574.2933898748,4208
2011-08-02,72898,73518.2502635742,4224
2011-08-18,78464,73462.2311991252,4240
2011-10-21,93519,73406.9803556842,4304
2011-12-24,79016,73352.8927373898,4368
2012-02-26,68784,73300.7370478694,4432
2012-03-29,67892,73250.9890166858,4464
2012-05-16,64305,73204.0180186193,4512
2012-08-20,74329,73160.4779153649,4608
2012-09-21,86793,73121.549204151,4640
2013-02-28,69028,73087.7031953748,4800
2013-05-11,63681,73059.0694752052,4872
2013-05-19,62916,73036.7836408421,4880
2013-06-04,61191,73020.7353363447,4896
2013-07-22,65136,73011.5609145554,4944
2013-07-30,81295,73009.7653667171,4952
2013-09-16,85220,73015.283540743,5000
2013-10-18,92985,73028.4434400391,5032
2013-11-11,91611,73049.1086944271,5056
2013-12-21,82418,73077.7635277101,5096
2014-02-07,72552,73113.702123079,5144
2014-02-15,69035,73157.2463650397,5152
2014-03-11,83560,73207.6098392072,5176
2014-03-27,79105,73264.2839043466,5192
2014-05-30,61912,73326.6827754926,5256
2014-07-17,64785,73394.1227140105,5304
2014-07-25,67313,73465.9414308042,5312
2014-08-26,78191,73541.6249763549,5344
2014-09-03,78941,73620.0322736388,5352
2014-11-06,93700,73700.1227538781,5416
2014-12-24,80843,73781.2047614301,5464
2015-01-09,89310,73862.1910115475,5480
2015-02-26,79130,73942.064410245,5528
2015-03-14,68400,74020.1598052301,5544
2015-04-15,73206,74095.1013394788,5576
2015-04-23,69963,74166.4806601611,5584
2015-05-01,70525,74233.4893845943,5592
2015-07-12,68639,74295.3304216488,5664
2015-08-05,71772,74351.4159385398,5688
2015-08-21,78960,74401.2891297846,5704
2015-09-06,87958,74444.4453689121,5720
2015-10-08,96612,74480.6279858454,5752
2015-12-27,79812,74509.4090239847,5832
2016-01-04,89151,74530.7281946286,5840
2016-02-05,68883,74544.5326865354,5872
2016-02-13,69196,74550.8490624824,5880
2016-02-21,70253,74549.7877452386,5888
2016-03-16,68093,74541.5352779088,5912
2016-04-09,65362,74526.3381609929,5936
2016-04-17,65573,74504.565514006,5944
2016-04-25,65880,74476.6342191533,5952
2016-06-04,62717,74442.857854869,5992
2016-06-12,65534,74403.6716762089,6000
2016-06-28,61420,74359.8633498551,6016
2016-07-06,86424,74311.8308453056,6024
2016-08-15,78505,74260.1498175236,6064
2016-09-08,84755,74205.4122066688,6088
2017-02-15,77181,74148.3135957834,6248
2017-02-23,76703,74089.2880939973,6256
2017-03-27,65450,74028.9703352604,6288
2017-04-20,69076,73967.968293276,6312
2017-04-28,68727,73906.8957047672,6320
2017-05-06,65957,73846.2629065781,6328
2017-05-14,63106,73786.7031286203,6336
2017-05-30,59979,73728.7149310741,6352
2017-06-07,59287,73672.7451941629,6360
2017-06-23,64692,73619.2033463078,6376
2017-07-17,67727,73568.445748778,6400
2017-08-02,77337,73520.8248054721,6416
2017-09-11,89470,73476.6895063143,6456
2017-11-22,87134,73436.3054352866,6528
2017-11-30,87651,73399.8058231687,6536
2018-01-25,69716,73367.5608218347,6592
2018-03-06,64527,73339.5658330552,6632
2018-05-01,66238,73316.0429311705,6688
2018-06-26,64352,73296.8505729833,6744
2018-07-12,83151,73282.0903791407,6760
2018-08-05,74848,73271.7379813744,6784
2018-09-06,82391,73265.736628423,6816
2018-09-14,83853,73264.0005318487,6824
2018-12-11,88155,73266.3404770196,6912
2019-02-05,75751,73272.79510539,6968
2019-03-01,67050,73283.1534309703,6992
2019-03-09,71680,73297.2217962995,7000
2019-03-17,64288,73314.9026948575,7008
2019-04-02,65255,73335.9246999389,7024
2019-04-18,63002,73359.8762938675,7040
2019-05-12,61431,73386.8213296945,7064
2019-05-20,67546,73416.3921795745,7072
2019-06-29,61262,73448.6889726586,7112
2019-07-31,70616,73483.4491543771,7144
2019-09-01,83744,73520.4764703497,7176
2019-09-09,81633,73559.5622275774,7184
2019-09-17,87366,73600.5795007086,7192
2019-12-22,94615,73643.2489093682,7288
