Raw_TermEst,Smoothed,dates,time
1313.32543694528,1313.16187202682,1993-09-30,0
1313.32543694528,1313.09311469321,1994-06-29,272
1313.32543694528,1312.99584457608,1994-07-31,304
1313.32543694528,1312.86539508906,1994-09-01,336
1313.32543694528,1312.7016286159,1996-09-06,1072
1313.32543694528,1312.48607773268,1996-09-22,1088
1313.32543694528,1312.20565083997,1997-07-07,1376
1313.32543694528,1311.8453970529,1997-09-09,1440
1313.32543694528,1311.38170248602,1998-08-11,1776
1313.32543694528,1310.80773337261,1998-09-12,1808
1313.32543694528,1310.10035639771,1998-09-28,1824
1313.32543694528,1309.24146284656,1998-10-14,1840
1262.5925632714,1308.21107019758,1999-09-07,2168
1262.5925632714,1306.99482518918,2000-01-05,2288
1237.21805913748,1305.58486582436,2000-05-28,2432
1237.21805913748,1303.96962881746,2000-08-24,2520
1237.21805913748,1302.14070081943,2000-10-27,2584
1237.21805913748,1300.10021741014,2000-11-28,2616
1237.21805913748,1297.85553266024,2001-03-04,2712
1237.21805913748,1295.41378291625,2001-05-31,2800
1237.21805913748,1292.789451381,2001-07-26,2856
1237.21805913748,1290.00189062577,2001-09-04,2896
1237.21805913748,1287.06743475922,2001-09-28,2920
1211.87129945999,1284.0250079821,2002-08-30,3256
1237.21805913748,1280.90093644792,2003-09-02,3624
1237.21805913748,1277.72698826418,2003-09-18,3640
1211.87129945999,1274.53299351945,2004-06-16,3912
1211.87129945999,1271.35482848106,2004-09-04,3992
1237.21805913748,1268.22247185003,2005-08-06,4328
1237.21805913748,1265.16231452499,2005-08-22,4344
1237.21805913748,1262.19781743454,2005-09-07,4360
1237.21805913748,1259.34589223685,2005-09-23,4376
1262.5925632714,1256.62280222196,2005-12-12,4456
1237.21805913748,1254.04064310882,2006-07-24,4680
1237.21805913748,1251.60451961543,2006-08-09,4696
1237.21805913748,1249.31586878551,2006-08-25,4712
1237.21805913748,1247.17444219571,2006-09-10,4728
1211.87129945999,1245.1847255296,2007-08-28,5080
1211.87129945999,1243.34313167155,2007-09-13,5096
1211.87129945999,1241.6464398792,2007-09-29,5112
1237.21805913748,1240.09423347381,2007-10-15,5128
1211.87129945999,1238.6892395279,2008-06-27,5384
1211.87129945999,1237.43193950341,2008-07-05,5392
1211.87129945999,1236.32125091569,2008-07-29,5416
1211.87129945999,1235.35648052781,2008-08-30,5448
1211.87129945999,1234.53282828895,2008-09-15,5464
1211.87129945999,1233.84523496856,2008-12-04,5544
1211.87129945999,1233.28069000374,2009-07-24,5776
1211.87129945999,1232.82221357334,2009-08-25,5808
1211.87129945999,1232.44850655796,2009-09-10,5824
1211.87129945999,1232.1308535832,2009-09-26,5840
1211.87129945999,1231.85108452208,2010-07-19,6136
1211.87129945999,1231.580780065,2010-07-27,6144
1211.87129945999,1231.29387430576,2011-08-15,6528
1211.87129945999,1230.97290206314,2011-08-23,6536
1211.87129945999,1230.60172978469,2011-09-08,6552
1211.87129945999,1230.16742241458,2011-09-24,6568
1211.87129945999,1229.66134063603,2011-10-02,6576
1211.87129945999,1229.08064873894,2012-08-25,6904
1211.87129945999,1228.41843426285,2012-09-10,6920
1211.87129945999,1227.69159852704,2013-02-17,7080
1211.87129945999,1226.89977896715,2013-06-25,7208
1211.87129945999,1226.05202244472,2013-07-03,7216
1211.87129945999,1225.15901536122,2013-08-04,7248
1211.87129945999,1224.23132110339,2013-08-12,7256
1211.87129945999,1223.28252736634,2013-08-28,7272
1211.87129945999,1222.32693874974,2013-09-05,7280
1211.87129945999,1221.37554307834,2013-09-13,7288
1211.87129945999,1220.44012851638,2013-09-29,7304
1211.87129945999,1219.53114267112,2013-10-07,7312
1211.87129945999,1218.65753644848,2013-10-15,7320
1211.87129945999,1217.82770814691,2013-11-08,7344
1211.87129945999,1217.04800828543,2013-12-10,7376
1211.87129945999,1216.32274597189,2013-12-26,7392
1211.87129945999,1215.65723440491,2014-02-28,7456
1211.87129945999,1215.05359544913,2014-06-20,7568
1211.87129945999,1214.51243459389,2014-07-22,7600
1211.87129945999,1214.03420258921,2014-08-07,7616
1211.87129945999,1213.61794874731,2014-09-16,7656
1211.87129945999,1213.2615059616,2014-10-02,7672
1211.87129945999,1212.96196452935,2014-10-10,7680
1211.87129945999,1212.71498041955,2014-11-11,7712
1211.87129945999,1212.51556347439,2014-12-13,7744
1211.87129945999,1212.35754196824,2015-08-18,7992
1211.87129945999,1212.2363882137,2015-09-27,8032
1211.87129945999,1212.14557047685,2015-10-05,8040
1211.87129945999,1212.07973315704,2015-10-13,8048
1211.87129945999,1212.03377929201,2015-11-30,8096
1211.87129945999,1212.00241089989,2015-12-16,8112
1211.87129945999,1211.98405282438,2016-01-17,8144
1211.87129945999,1211.97582094764,2016-02-26,8184
1211.87129945999,1211.97505681246,2016-06-17,8296
1211.87129945999,1211.97912069162,2016-06-25,8304
1211.87129945999,1211.98813325898,2016-07-27,8336
1211.87129945999,1212.00062063777,2016-08-28,8368
1211.87129945999,1212.01460847501,2016-09-13,8384
1211.87129945999,1212.02858630375,2016-09-21,8392
1211.87129945999,1212.04107111635,2016-09-29,8400
1211.87129945999,1212.05106785712,2016-10-15,8416
1237.21805913748,1212.05565408552,2016-12-02,8464
1211.87129945999,1212.05224486113,2017-08-07,8712
1211.87129945999,1212.03779846449,2017-08-15,8720
1211.87129945999,1212.00865794293,2017-08-23,8728
1211.87129945999,1211.96139118806,2017-08-31,8736
1211.87129945999,1211.89159860085,2017-09-08,8744
1211.87129945999,1211.79502498473,2017-09-24,8760
1211.87129945999,1211.66745153544,2017-10-02,8768
1211.87129945999,1211.50491427615,2018-01-22,8880
1211.87129945999,1211.30387501273,2018-08-02,9072
1211.87129945999,1211.06144446738,2018-08-10,9080
1211.87129945999,1210.77552276662,2018-08-18,9088
1211.87129945999,1210.4448920553,2018-08-26,9096
1211.87129945999,1210.06944895776,2018-09-03,9104
1211.87129945999,1209.64995022858,2018-09-11,9112
1211.87129945999,1209.18815467721,2018-09-19,9120
1211.87129945999,1208.68663039035,2018-10-21,9152
1211.87129945999,1208.14885756681,2018-11-06,9168
1186.57798097338,1207.5787096744,2019-07-04,9408
1186.57798097338,1206.98055213403,2019-08-21,9456
1186.57798097338,1206.35900906631,2019-08-29,9464
1186.57798097338,1205.71867640056,2019-09-06,9472
1186.57798097338,1205.06437206745,2019-09-14,9480
1186.57798097338,1204.40087805545,2019-09-22,9488
1186.57798097338,1203.73226377546,2019-11-09,9536
1186.57798097338,1203.06253279103,2019-12-03,9560
