dates,areas,areas_smoothed,time
1984-04-07,16.1712,13.7812455050616,0
1984-06-03,13.7547,13.7432587966116,57
1984-09-30,12.4866,13.7039728833915,176
1985-05-28,15.7788,13.6633106930009,416
1985-06-06,15.7662,13.6213017838335,425
1985-08-16,8.8425,13.5776849908375,496
1986-06-18,14.013,13.532658799166,802
1986-06-25,13.2651,13.4862138694068,809
1987-06-03,16.2873,13.4384614250928,1152
1987-07-14,13.626,13.3895866386232,1193
1987-08-08,10.8261,13.3397390233479,1218
1988-06-07,15.1596,13.2894829401862,1522
1988-07-07,10.8369,13.2391574012641,1552
1988-08-24,7.9128,13.189413234207,1600
1990-06-04,15.6555,13.1407924609485,2249
1990-06-11,15.1893,13.0936758219729,2256
1990-07-15,12.5973,13.0492536552393,2290
1991-08-01,10.8468,13.0080497728437,2672
1991-08-03,10.8405,12.9707241292969,2674
1992-06-02,15.6807,12.9378159984829,2978
1992-09-13,11.1735,12.9097396425245,3081
1993-08-31,10.215,12.8867108304993,3433
1993-10-09,13.7817,12.8686696627024,3472
1994-05-05,16.0227,12.8553013185321,3680
1994-07-08,14.7474,12.8459399956125,3744
1994-08-11,10.4022,12.8398847724452,3778
1994-08-25,9.9684,12.8360732810891,3792
1994-09-03,12.5145,12.8333937569843,3801
1995-07-29,12.4164,12.8309660960698,4130
1995-10-01,12.4254,12.8273059868118,4194
1996-08-14,10.7406,12.8219102925258,4512
1997-05-15,15.741,12.8141246263956,4786
1997-06-14,15.147,12.8036535836571,4816
1997-07-25,10.5228,12.7904870881825,4857
1999-08-15,13.2642,12.7748702889045,5608
1999-09-18,9.2646,12.7572497883834,5642
1999-09-25,9.2151,12.7381166565842,5649
2000-04-29,15.6312,12.718302722831,5866
2000-06-07,16.0812,12.6983752218749,5905
2000-07-25,11.3121,12.6786353957133,5953
2000-09-27,11.2563,12.6599484845783,6017
2001-06-26,13.4595,12.6424418341582,6289
2001-08-22,9.1764,12.6268677217427,6346
2002-04-19,16.0893,12.6127528712473,6586
2002-05-28,15.453,12.6004308798669,6625
2002-06-04,14.7294,12.5899781652764,6632
2002-08-09,8.397,12.5813130926697,6698
2002-08-16,8.3016,12.5745160107549,6705
2002-08-23,6.4341,12.5693769119154,6712
2002-09-10,7.6068,12.566015121828,6730
2003-03-05,13.2705,12.5643126970056,6906
2003-04-20,15.3864,12.5642221701884,6952
2003-07-25,6.2055,12.5659035043386,7048
2003-08-10,5.4432,12.568130486575,7064
2004-05-08,10.5363,12.571867607311,7336
2004-07-29,7.8147,12.5763284157121,7418
2004-10-01,9.9909,12.5811721647628,7482
2005-04-27,12.1788,12.5855552739772,7690
2005-06-30,11.1717,12.5885329671348,7754
2005-07-06,12.726,12.5898136776105,7760
2005-07-07,12.6009,12.5882881551827,7761
2005-07-08,12.4722,12.5829850504984,7762
2006-05-06,15.4197,12.5730330716138,8064
2006-05-07,14.8527,12.5578979259845,8065
2006-07-02,13.3092,12.537213484884,8121
2006-07-27,10.6614,12.5106835806091,8146
2006-08-02,7.182,12.4786442703968,8152
2006-08-03,9.6183,12.4414780791371,8153
2006-08-19,8.406,12.3997268437543,8169
2006-08-26,5.8041,12.3539980054383,8176
2006-08-27,6.1776,12.3048864821538,8177
2007-06-02,10.9008,12.2532059896301,8456
2007-06-03,16.0947,12.1978364898746,8457
2007-06-04,12.2535,12.1405703672814,8458
2007-07-05,13.4721,12.080819062578,8489
2008-06-04,10.683,12.0184198795863,8824
2008-09-10,9.9324,11.9535963341696,8922
2009-05-15,15.525,11.8858942482247,9169
2009-06-08,15.2163,11.8154455432894,9193
2009-06-23,10.3329,11.7423823822744,9208
2009-06-24,14.9292,11.6669882072264,9209
2009-07-03,13.1229,11.5896641127837,9218
2009-07-19,12.6918,11.5110811533785,9234
2009-08-04,9.2538,11.432027345622,9250
2010-06-11,15.8607,11.35331882572,9561
2010-09-06,10.3365,11.2762213834977,9648
2010-09-07,11.223,11.2019151040914,9649
2010-09-08,10.0737,11.1312769988527,9650
2010-09-30,7.5204,11.0656431412229,9672
2010-10-02,8.3043,11.0061709889158,9674
2011-06-15,11.1645,10.9539852704858,9930
2011-07-17,7.6707,10.9098916322914,9962
2011-08-24,7.3494,10.8745042351795,10000
2011-09-18,9.3492,10.8484665494073,10025
2011-09-19,6.7824,10.8318218787355,10026
2012-05-23,15.8418,10.8244240510804,10273
2012-08-04,9.4356,10.8256066356561,10346
2012-08-20,8.4636,10.8350269755656,10362
2013-05-18,16.1055,10.8516802873435,10633
2013-05-19,12.2814,10.8744981326665,10634
2013-05-27,14.3442,10.9028378766145,10642
2013-05-29,3.0906,10.9353470463738,10644
2013-06-19,13.1751,10.9713552467527,10665
2013-09-08,6.4008,11.0100588215274,10746
2014-03-18,13.9383,11.0509055691914,10937
2014-05-05,15.696,11.0931400979271,10985
2014-05-28,14.8734,11.1363148490001,11008
2014-05-30,14.7501,11.1799997939685,11010
2014-06-29,14.9301,11.2235897339011,11040
2014-07-01,14.3352,11.2664718163753,11042
2014-07-08,11.0178,11.3075306064577,11049
2014-07-09,8.2548,11.3458502706867,11050
2014-07-24,9.045,11.3802100266597,11065
2014-07-25,6.1362,11.4091849475292,11066
2014-08-02,7.893,11.4316562904147,11074
2015-03-05,13.4901,11.4459288095614,11289
2015-04-29,15.5727,11.4509418342389,11344
2015-07-12,11.3652,11.4459102618558,11418
2015-08-04,11.3148,11.4303986897906,11441
2015-08-19,9.9216,11.4046277223377,11456
2015-08-20,9.9504,11.368924095584,11457
2015-08-21,9.6381,11.3247883971367,11458
2015-09-12,6.3666,11.2737082029794,11480
2015-10-06,13.4028,11.2179305790957,11504
2016-04-01,15.3324,11.1605596638436,11682
2016-05-01,15.6222,11.1030720900168,11712
2016-05-27,12.4191,11.048740356355,11738
2016-06-02,15.66,11.0001480872694,11744
2016-06-26,10.4175,10.9597001119066,11768
2016-07-12,8.6868,10.9292498209332,11784
2016-07-20,11.8557,10.9103948613175,11792
2016-09-16,6.9453,10.9041297863519,11850
2016-10-08,14.8743,10.9106536109766,11872
2016-10-09,11.889,10.9298572927096,11873
2016-10-10,11.5875,10.960224632556,11874
2016-10-26,10.8468,11.0006522818675,11890
2017-05-20,15.732,11.0490537893365,12096
2017-05-22,15.7194,11.1033863757094,12098
2017-06-13,10.7559,11.1614823838304,12120
2017-06-14,15.1353,11.2213399706896,12121
2017-06-23,15.2856,11.2810392692023,12130
2017-06-30,14.9193,11.3389816058042,12137
2017-07-25,12.5172,11.3937979852345,12162
2017-09-25,9.3744,11.4447940967678,12224
2017-09-26,9.8127,11.4907567707951,12225
2017-09-27,9.7803,11.5314148188626,12226
2018-05-16,0.234,11.5664392323223,12457
2018-05-25,14.652,11.5956098272646,12466
2018-05-31,9.5841,11.6189618639565,12472
2018-06-17,14.724,11.6364645413292,12489
