Raw_TermEst,Smoothed,dates,time
133.499999728897,168.291725674485,1999-09-27,0
133.499999728897,172.020900742776,2001-01-03,464
133.499999728897,175.710281699063,2001-02-20,512
200.250000236607,179.272782970962,2001-10-02,736
200.250000236607,182.625671015735,2001-10-25,759
200.250000236607,185.701974977072,2002-11-13,1143
200.250000236607,188.453947416243,2002-11-29,1159
200.250000236607,190.854033104481,2002-12-31,1191
200.250000236607,192.897181748068,2003-02-26,1248
200.250000236607,194.596771342779,2003-03-14,1264
200.250000236607,195.978413579504,2003-10-16,1480
200.250000236607,197.077987418013,2003-11-17,1512
200.250000236607,197.935116245541,2003-11-24,1519
200.250000236607,198.589915017521,2003-12-03,1528
200.250000236607,199.080448540879,2003-12-10,1535
200.250000236607,199.4408679276,2004-01-27,1583
200.250000236607,199.700611408087,2004-04-16,1663
200.250000236607,199.884185256637,2004-11-10,1871
200.250000236607,200.011373913505,2004-11-26,1887
200.250000236607,200.097709853272,2005-02-07,1960
200.250000236607,200.155083761716,2005-03-02,1983
200.250000236607,200.19234190137,2005-03-27,2008
200.250000236607,200.217098333033,2005-05-14,2056
200.250000236607,200.231086475902,2005-08-25,2159
200.250000236607,200.239495772681,2005-09-10,2175
200.250000236607,200.244378108312,2005-11-06,2232
200.250000236607,200.250000236607,2006-02-17,2335
200.250000236607,200.250000236607,2006-10-24,2584
200.250000236607,200.250000236607,2006-10-31,2591
200.250000236607,200.250000236607,2007-01-03,2655
200.250000236607,200.250000236607,2007-02-04,2687
200.250000236607,200.250000236607,2007-02-20,2703
200.250000236607,200.260467984735,2008-02-16,3064
200.250000236607,200.271732325597,2008-11-14,3336
200.250000236607,200.30164198166,2009-12-03,3720
200.250000236607,200.362469193748,2010-01-27,3775
200.250000236607,200.457905342881,2010-02-05,3784
200.250000236607,200.61632809016,2010-02-21,3800
200.250000236607,200.866634208256,2010-10-03,4024
200.250000236607,201.24594144143,2010-11-27,4079
200.250000236607,201.802301596613,2013-09-16,5103
200.250000236607,202.597619703769,2013-09-25,5112
200.250000236607,203.711538378458,2013-10-18,5135
200.250000236607,205.243968733575,2013-11-12,5160
200.250000236607,207.314335180947,2014-09-28,5480
200.250000236607,210.057097377577,2014-10-14,5496
200.250000236607,213.612453088937,2014-12-01,5544
200.250000236607,218.106941504247,2014-12-24,5567
200.250000236607,223.62799195499,2015-01-09,5583
200.250000236607,230.20011834412,2015-10-08,5855
200.250000236607,237.759590463232,2015-12-27,5935
200.250000236607,246.153543303644,2016-09-17,6200
200.250000236607,255.152271758095,2017-09-27,6575
266.999997642909,264.480228923123,2017-11-14,6623
333.749991111179,273.850699412538,2017-11-30,6639
400.500042812581,283.02876140885,2018-09-14,6927
400.500042812581,291.814754965444,2018-11-01,6975
